player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Rodrigues Clark,101068,HB,MEMPHIS,1,100.0,1,1,23.0,2.0,0,1,100.0,100.0,1,0,0,0.0,1,0,1,218,85.5,83.5,89.8,85.3,0,0,1,0,,158.3,0.0,0,0,0,0,1,0,0.0,40,40.0
Xavier Weaver,101130,WR,USF,1,100.0,1,1,34.0,3.0,0,1,100.0,0.0,0,1,0,100.0,1,1,0,327,58.5,87.9,87.3,62.7,0,0,1,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Isiah Pacheco,83747,HB,RUTGERS,1,100.0,1,1,-4.0,0.7,0,0,0.0,100.0,1,1,0,0.0,1,0,0,278,81.7,76.7,61.0,77.4,0,0,1,2,,79.2,0.0,0,0,0,0,0,0,0.0,1,1.0
Derek Wright,101347,WR,UTAH ST,2,0.0,1,1,22.0,3.6,0,0,0.0,0.0,0,0,0,,1,0,0,329,73.0,71.1,66.1,,0,0,2,2,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Chris Smith,83693,HB,LA LAFAYET,1,100.0,1,1,18.0,2.8,0,0,0.0,100.0,1,0,0,0.0,1,0,1,207,81.2,71.8,75.4,73.4,0,0,1,0,,158.3,0.0,0,0,0,0,1,0,0.0,37,37.0
Marcel Dancy,83642,HB,CAL,1,0.0,1,1,26.0,3.0,0,0,0.0,0.0,0,0,0,,1,0,0,130,51.5,65.2,38.9,67.4,0,0,1,0,,39.6,0.0,0,0,0,0,0,1,100.0,0,0.0
Devyn McCormick,154707,P,LA MONROE,1,0.0,1,1,1.0,2.8,0,0,0.0,0.0,0,0,0,,1,0,0,209,60.3,55.3,54.4,,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Jason Goldstein,83557,QB,SO MISS,1,0.0,1,1,32.0,3.6,0,0,0.0,0.0,0,0,0,,1,0,0,296,60.3,32.8,37.0,,0,1,1,0,,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
Dane Kinamon,104192,HB,AIR FORCE,3,0.0,1,1,5.0,3.67,0,0,0.0,0.0,0,1,1,,3,0,0,101,82.5,81.9,51.0,72.1,0,1,3,2,100.0,0.0,33.3,1,1,0,0,0,0,0.0,0,0.0
Isaac Ross,104919,WR,UMASS,1,100.0,1,1,-2.0,3.4,0,0,0.0,100.0,1,0,0,0.0,1,0,1,216,19.7,45.2,60.4,,0,0,1,1,,118.8,0.0,0,0,0,0,0,0,0.0,25,25.0
Carson Baker,83548,QB,W KENTUCKY,1,100.0,1,1,27.0,1.9,0,0,0.0,100.0,1,0,0,0.0,1,0,1,346,60.3,38.6,38.9,,0,0,1,0,,158.3,0.0,0,0,0,0,1,1,100.0,54,54.0
Tyler Hunt,82605,TE,MICH STATE,1,100.0,1,1,15.0,4.7,0,0,0.0,100.0,1,0,1,0.0,1,0,1,223,23.4,54.0,55.3,,0,0,1,2,0.0,118.8,0.0,0,0,0,0,0,0,0.0,15,15.0
A.J. Davis,121485,WR,UAB,3,0.0,1,1,18.0,4.5,0,0,0.0,0.0,0,1,1,,2,0,0,321,68.2,64.6,52.2,,0,0,3,1,100.0,39.6,50.0,1,0,0,0,0,0,0.0,0,0.0
Tyrell Robinson,121607,HB,ARMY,2,0.0,1,1,25.0,3.1,0,0,0.0,0.0,0,0,0,,1,0,0,114,74.9,83.5,51.1,87.0,0,0,2,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Caleb Griffin,82589,WR,ILLINOIS,1,0.0,1,1,16.0,3.7,0,0,0.0,0.0,0,0,0,,1,0,0,187,60.3,54.4,55.3,,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
JaMichael Thompson,121827,WR,MIDDLE TN,1,100.0,1,1,-9.0,2.9,0,0,0.0,100.0,1,1,1,0.0,1,0,0,224,21.0,50.5,60.4,38.6,0,0,1,3,0.0,87.5,0.0,0,0,0,0,0,0,0.0,5,5.0
John Stephen Jones,82078,QB,ARKANSAS,1,0.0,1,1,5.0,3.0,0,0,0.0,0.0,0,0,0,,1,0,0,111,60.3,54.4,57.7,,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Luke Ashworth,82073,QB,ARIZONA,1,0.0,1,1,-1.0,2.5,0,0,0.0,0.0,0,0,1,,1,0,0,109,60.3,54.8,55.3,,0,1,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0
Zachary Stevens,122359,QB,COAST CAR,1,100.0,1,1,14.0,3.5,0,0,0.0,100.0,1,0,1,0.0,1,0,1,141,60.3,74.0,72.6,,0,0,1,0,0.0,127.1,0.0,0,0,0,0,1,0,0.0,5,5.0
Braxton Barker,82067,QB,ALABAMA,1,100.0,1,1,10.0,2.6,0,0,0.0,100.0,1,0,0,0.0,1,0,1,103,60.3,48.7,48.5,,0,0,1,0,,108.3,0.0,0,0,0,0,0,0,0.0,10,10.0
Luke Loecher,82041,P,OREGON ST,1,0.0,1,1,30.0,2.1,0,0,0.0,0.0,0,0,0,,1,0,0,265,5.8,45.3,52.1,60.0,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Xavier Hutchinson,122518,WR,IOWA STATE,1,100.0,1,1,28.0,3.5,0,0,0.0,100.0,1,0,0,0.0,1,0,1,193,57.6,83.0,76.2,74.8,0,0,1,2,,158.3,0.0,0,0,0,0,1,0,0.0,49,49.0
Reid Bauer,82014,P,ARKANSAS,1,100.0,1,1,9.0,2.0,0,0,0.0,100.0,1,0,0,0.0,1,0,1,111,63.7,60.8,53.7,62.7,0,0,1,0,,158.3,0.0,0,0,0,0,1,0,0.0,32,32.0
Tahj Magee,78919,WR,LA TECH,1,100.0,1,1,13.0,4.5,0,0,0.0,100.0,1,0,0,0.0,1,0,1,208,67.1,68.3,72.6,59.7,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,33,33.0
Isiah Cox,78199,WR,OHIO,1,0.0,1,1,4.0,3.0,0,0,0.0,0.0,0,0,0,,1,0,0,259,18.1,67.6,50.1,68.8,0,0,2,0,,39.6,0.0,0,0,0,0,0,1,50.0,0,0.0
Dylan Drummond,78187,WR,E MICHIGAN,1,100.0,1,1,18.0,2.9,0,0,0.0,100.0,1,0,1,0.0,1,0,1,160,79.9,71.0,73.1,,0,0,1,0,0.0,158.3,0.0,0,0,0,0,1,0,0.0,13,13.0
Hassan Beydoun,78185,WR,E MICHIGAN,2,100.0,1,1,-7.0,4.9,0,0,0.0,100.0,1,0,0,0.0,2,0,1,160,65.5,76.9,61.0,55.7,0,0,2,1,,100.0,0.0,0,1,0,0,0,0,0.0,8,8.0
Brennan Presley,122982,WR,OKLA STATE,1,0.0,1,1,-6.0,2.9,0,0,0.0,0.0,0,0,0,,1,0,0,262,73.7,64.2,60.4,67.6,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
JaCobian Morgan,123050,QB,SYRACUSE,1,100.0,1,1,-2.0,1.9,0,0,0.0,100.0,1,0,1,0.0,1,0,0,304,60.3,62.3,61.0,,0,0,1,0,0.0,79.2,0.0,0,0,0,0,0,0,0.0,3,3.0
Tyquan Thornton,78092,WR,BAYLOR,1,100.0,1,1,11.0,3.8,0,0,0.0,100.0,1,0,1,0.0,1,0,1,118,74.3,82.9,72.6,,0,0,1,0,0.0,131.3,0.0,0,0,0,0,1,0,0.0,6,6.0
Warren Thompson,77953,WR,ARKANSAS,1,100.0,1,1,23.0,3.2,0,0,0.0,100.0,1,0,0,0.0,1,0,1,111,69.9,58.5,76.2,,0,0,1,5,,118.8,0.0,0,0,0,0,0,0,0.0,27,27.0
Chance Warren,77869,HB,NAVY,3,100.0,1,1,12.0,4.1,0,0,0.0,100.0,1,0,2,0.0,3,0,2,237,86.3,71.4,64.9,75.6,0,0,3,1,50.0,118.8,33.3,1,1,0,0,0,0,0.0,16,16.0
Peter Moore,123358,P,VA TECH,1,0.0,1,1,18.0,1.8,0,0,0.0,0.0,0,0,0,,1,0,0,337,60.3,53.0,49.6,,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Tez Johnson,123709,WR,TROY,1,,0,1,,6.8,0,0,0.0,0.0,0,0,1,,1,0,0,318,55.5,70.1,60.0,66.7,1,0,1,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
CJ Daniels,123874,WR,LIBERTY,1,100.0,1,1,6.0,6.5,0,0,0.0,100.0,1,0,1,0.0,1,0,1,206,72.9,76.2,60.4,,0,0,1,2,0.0,118.8,0.0,0,0,0,0,0,0,0.0,13,13.0
Ricky Person Jr.,77725,HB,NC STATE,1,0.0,1,1,8.0,1.7,0,0,0.0,0.0,0,1,1,,1,0,0,248,79.1,71.5,33.1,75.8,0,1,1,2,0.0,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
Joshua Cephus,98095,WR,UTSA,1,100.0,1,1,-6.0,3.2,0,0,0.0,100.0,1,0,0,0.0,1,0,1,331,53.2,73.4,61.0,59.5,0,0,1,0,,158.3,0.0,0,0,0,0,1,0,0.0,23,23.0
Jaden Walley,124189,WR,MISS STATE,1,0.0,1,1,29.0,3.7,0,0,0.0,0.0,0,0,0,,1,0,0,227,58.9,65.3,50.8,,0,0,1,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Tyger Goslin,77634,FB,NAVY,1,0.0,1,1,20.0,3.3,0,0,0.0,0.0,0,1,1,,1,0,0,237,73.2,53.9,38.9,61.6,0,1,1,1,0.0,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
Chance Luper,124210,WR,MISSOURI,1,0.0,1,1,21.0,3.2,0,0,0.0,0.0,0,1,0,,1,0,0,229,71.1,54.5,50.8,57.7,0,0,1,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Jordan Burch,124227,ED,S CAROLINA,1,0.0,1,1,8.0,2.5,0,0,0.0,0.0,0,0,0,,1,0,0,289,60.3,28.6,26.6,,0,1,1,0,,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
Kai Kroeger,124245,P,S CAROLINA,1,100.0,1,1,29.0,2.3,0,0,0.0,100.0,1,0,0,0.0,1,0,1,289,60.3,75.6,78.3,,0,0,1,0,,158.3,0.0,0,0,0,0,1,0,0.0,44,44.0
Oscar Chapman,124403,P,AUBURN,1,0.0,1,1,8.0,2.4,0,0,0.0,0.0,0,0,0,,1,0,0,115,60.3,61.7,62.2,,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Jake Smithhart,155934,QB,SO MISS,2,,0,1,,3.5,1,0,0.0,0.0,0,0,2,,2,0,0,296,11.1,27.7,60.0,39.2,0,0,2,0,0.0,39.6,0.0,0,1,0,0,0,0,0.0,0,0.0
Tory Horton,128232,WR,NEVADA,1,100.0,1,1,10.0,3.9,0,0,0.0,100.0,1,0,0,0.0,1,0,1,239,74.0,69.0,72.6,,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,44,44.0
Deuce Hogan,129470,QB,IOWA,1,100.0,1,1,-2.0,1.3,0,0,0.0,100.0,1,0,0,0.0,1,0,0,192,60.3,52.7,60.6,,0,0,1,1,,79.2,0.0,0,0,0,0,0,0,0.0,2,2.0
Tory Taylor,129481,P,IOWA,1,100.0,1,1,3.0,1.9,0,0,0.0,100.0,1,0,0,0.0,1,0,0,192,63.7,61.1,60.6,60.0,0,0,1,0,,79.2,0.0,0,0,0,0,0,0,0.0,3,3.0
Jack Albers,65630,QB,PURDUE,1,0.0,1,1,18.0,3.5,0,0,0.0,0.0,0,0,0,,1,0,0,273,60.3,78.8,75.4,,0,1,1,0,,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0
Princeton Fant,62982,TE,TENNESSEE,1,0.0,1,1,28.0,3.0,0,0,0.0,0.0,0,0,0,,1,0,0,307,68.8,59.0,58.9,,0,0,1,3,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Kyle Monangai,129891,HB,RUTGERS,1,100.0,1,1,-4.0,0.8,0,0,0.0,0.0,0,0,0,100.0,1,1,0,278,83.7,75.4,60.4,77.3,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Ta'ron Keith,130368,HB,BOWL GREEN,1,0.0,1,1,13.0,2.6,0,0,0.0,0.0,0,0,1,,1,0,0,122,65.0,72.1,47.3,66.5,0,0,1,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Drew Cassens,130544,TE,N ILLINOIS,1,0.0,1,1,9.0,1.9,0,0,0.0,0.0,0,0,0,,1,0,0,254,66.8,28.5,26.6,,0,0,1,0,,39.6,0.0,0,0,0,0,0,1,100.0,0,0.0
Tyjon Lindsey,61489,WR,OREGON ST,1,100.0,1,1,17.0,2.4,0,0,0.0,100.0,1,0,0,0.0,1,0,1,265,72.2,64.6,72.6,61.8,0,0,1,1,,118.8,0.0,0,0,0,0,0,0,0.0,34,34.0
Reggie Todd,61462,WR,TROY,2,0.0,1,1,35.0,4.45,0,0,0.0,0.0,0,0,0,,2,0,1,318,29.0,62.0,50.1,69.4,0,0,2,0,,39.6,0.0,0,1,0,0,0,0,0.0,0,0.0
Jalen McMillan,131905,WR,WASHINGTON,2,0.0,1,1,26.0,1.4,0,0,0.0,0.0,0,0,0,,2,0,0,340,73.1,69.8,73.8,57.5,0,0,2,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Jalen Walker,61429,WR,MIAMI OH,2,100.0,1,1,25.0,4.0,0,0,0.0,100.0,1,0,0,0.0,1,0,1,221,83.4,62.6,73.1,57.5,0,0,2,1,,118.8,0.0,0,0,0,0,0,0,0.0,27,27.0
DJ Stubbs,61373,WR,LIBERTY,1,100.0,1,1,44.0,4.9,0,1,100.0,100.0,1,0,1,0.0,1,0,1,206,76.2,64.9,92.5,,0,0,1,0,0.0,118.8,0.0,0,0,0,0,0,0,0.0,44,44.0
Will Shipley,144138,HB,CLEMSON,1,100.0,1,1,9.0,1.7,0,0,0.0,100.0,1,0,1,0.0,1,0,1,140,77.0,74.5,71.9,79.3,0,0,1,1,0.0,118.8,0.0,0,0,0,0,1,0,0.0,2,2.0
Shae Wyatt,144440,WR,TULANE,1,0.0,1,1,5.0,3.5,0,0,0.0,0.0,0,0,0,,1,0,0,319,72.6,74.5,57.7,,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Mario Williams,144620,WR,OKLAHOMA,1,100.0,1,1,10.0,4.2,0,0,0.0,100.0,1,0,0,0.0,1,0,1,261,43.3,77.8,54.8,57.9,0,0,1,1,,108.3,0.0,0,0,0,0,0,0,0.0,10,10.0
Jonah Wieland,60261,P,OHIO,1,100.0,1,1,0.0,2.1,0,0,0.0,100.0,1,0,0,0.0,1,0,1,259,60.3,56.1,74.3,59.8,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,20,20.0
JP Richardson,144650,WR,OKLA STATE,1,0.0,1,1,20.0,3.3,0,0,0.0,0.0,0,0,0,,1,0,0,262,69.1,70.5,59.9,,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Sam Jackson,144682,QB,TCU,1,100.0,1,1,54.0,4.7,0,1,100.0,100.0,1,0,3,0.0,3,0,1,305,67.7,85.0,90.7,61.2,0,0,3,0,66.7,118.8,66.7,2,0,0,0,0,0,0.0,62,62.0
Jordan Stout,57649,P,PENN STATE,1,100.0,1,1,13.0,2.8,0,0,0.0,100.0,1,0,0,0.0,1,0,1,266,9.0,42.5,75.4,,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,18,18.0
Malachi Holt-Bennett,144832,WR,INDIANA,1,0.0,1,1,7.0,3.0,0,0,0.0,0.0,0,0,0,,1,0,0,190,62.4,55.4,60.4,,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
ZaQuandre White,57205,HB,S CAROLINA,1,0.0,1,1,32.0,3.4,0,0,0.0,0.0,0,0,1,,1,0,0,289,86.2,82.5,50.1,85.8,0,0,1,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Malik Davis,57196,HB,FLORIDA,1,0.0,1,1,19.0,3.3,0,0,0.0,0.0,0,0,1,,1,0,0,163,86.4,75.7,46.8,82.4,0,0,1,2,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Orlando Lacey,55720,WR,TROY,1,0.0,1,1,26.0,3.6,0,0,0.0,0.0,0,0,0,,1,0,0,318,63.7,58.6,50.4,,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Jakarius Caston,145419,WR,SO MISS,1,0.0,1,1,37.0,4.3,0,0,0.0,0.0,0,0,1,,1,0,0,296,28.1,64.5,50.1,38.0,0,0,1,2,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Davis Koetter,52163,WR,BOISE ST,1,0.0,1,1,23.0,3.1,0,0,0.0,0.0,0,1,0,,1,0,0,120,69.1,58.7,50.4,,0,0,1,2,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Konata Mumpfield,145598,WR,AKRON,1,0.0,1,1,28.0,3.9,0,0,0.0,0.0,0,0,0,,1,0,0,102,59.3,77.4,50.8,,0,0,1,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Austin Smith,145763,QB,E MICHIGAN,1,100.0,1,1,12.0,2.1,0,0,0.0,100.0,1,0,0,0.0,1,0,1,160,61.8,65.2,64.6,,0,0,2,0,,118.8,0.0,0,0,0,0,0,0,0.0,16,16.0
Mareyohn Hrabowski,145923,QB,W MICHIGAN,1,100.0,1,1,-6.0,1.3,0,0,0.0,0.0,0,0,0,100.0,1,1,0,347,28.3,63.6,60.4,61.6,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Joah Flores,146119,WR,NEW MEXICO,1,100.0,1,1,-6.0,2.3,0,0,0.0,100.0,1,0,0,0.0,1,0,0,241,60.3,47.2,60.4,,0,0,1,0,,87.5,0.0,0,0,0,0,0,0,0.0,5,5.0
Will Spiers,45131,P,CLEMSON,1,100.0,1,1,17.0,2.0,0,0,0.0,100.0,1,0,0,0.0,1,0,1,140,60.3,70.7,75.4,,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,17,17.0
Matt Naranjo,44994,P,BOWL GREEN,1,0.0,1,1,3.0,2.3,0,0,0.0,0.0,0,0,0,,1,0,0,122,63.7,51.3,44.6,62.7,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Sione Tupou,44093,LB,TEXAS ST,1,100.0,1,1,6.0,1.7,0,0,0.0,100.0,1,0,1,0.0,1,0,1,314,60.3,61.6,62.2,,0,0,1,0,0.0,104.2,0.0,0,0,0,0,0,0,0.0,9,9.0
Dominic Johnson,41594,WR,BUFFALO,1,100.0,1,1,15.0,4.3,0,0,0.0,100.0,1,0,0,0.0,1,0,1,126,72.5,67.2,72.6,,0,0,1,3,,118.8,0.0,0,0,0,0,0,0,0.0,15,15.0
Brock Vandagriff,146713,QB,GEORGIA,1,0.0,1,1,5.0,2.0,0,0,0.0,0.0,0,0,0,,1,0,0,173,60.3,40.7,46.1,,0,0,1,0,,39.6,0.0,0,0,0,0,0,1,100.0,0,0.0
Chauncey Magwood,146734,WR,KENTUCKY,1,100.0,1,1,-3.0,3.5,0,0,0.0,100.0,1,0,0,0.0,1,0,1,202,64.2,53.7,60.4,,0,0,1,1,,118.8,0.0,0,0,0,0,0,0,0.0,15,15.0
Jared Sparks,40215,WR,LA MONROE,1,0.0,1,1,5.0,3.0,0,0,0.0,0.0,0,0,0,,1,0,0,209,72.0,61.1,44.6,,0,0,1,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Colten Gauthier,146908,QB,S CAROLINA,1,100.0,1,1,-3.0,1.1,0,0,0.0,100.0,1,0,0,0.0,1,0,1,289,60.3,62.3,60.6,,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,19,19.0
Jordan Jones,40152,WR,CINCINNATI,1,100.0,1,1,8.0,3.6,0,0,0.0,100.0,1,0,0,0.0,1,0,1,138,65.3,56.6,74.4,,0,0,1,0,,127.1,0.0,0,0,0,0,1,0,0.0,5,5.0
Xavier Gaines,40094,TE,MARSHALL,1,0.0,1,1,18.0,3.1,0,0,0.0,0.0,0,0,1,,1,0,0,214,41.3,57.9,72.6,,0,0,1,2,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Clint Ratkovich,34083,HB,N ILLINOIS,1,100.0,1,1,-4.0,0.6,0,0,0.0,100.0,1,0,0,0.0,1,0,1,254,86.5,76.1,60.6,79.7,0,0,1,0,,79.2,0.0,0,0,0,0,0,0,0.0,3,3.0
Max Morgan,147550,P,LIBERTY,2,0.0,1,1,6.0,1.8,0,0,0.0,0.0,0,0,0,,1,0,0,206,10.6,34.5,26.7,60.0,0,1,2,0,,0.0,0.0,0,0,0,0,0,1,50.0,0,0.0
