player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Johnny Ford,86854,HB,FAU,11,131,43,14,45.9,380,0,828,0,2,43,363,81.0,25,40,165,4,36,77.0,87.7,84.0,,17.4,75.3,88.1,62.6,60,0,279,23,126,163,0,0,28,154,5,828,363,2.77,6.3,2.21,91
De'Von Achane,124305,HB,TEXAS A&M,12,130,36,18,52.1,461,0,885,2,7,36,522,112.1,27,49,312,1,29,79.0,90.3,36.6,,36.3,80.5,91.0,52.2,63,1,261,24,141,145,0,0,29,154,9,885,522,4.02,6.8,1.85,101
Will Shipley,144138,HB,CLEMSON,9,130,34,9,31.5,214,0,679,3,3,34,426,86.0,17,40,140,1,38,77.0,74.5,37.3,71.9,33.1,50.3,79.3,53.1,42,1,63,11,91,178,0,0,16,141,10,679,426,3.28,5.2,0.69,87
Zamir White,83665,HB,GEORGIA,12,129,31,7,28.2,196,0,694,0,2,31,472,90.8,19,37,173,1,64,77.7,85.3,21.1,,23.6,69.2,84.7,52.8,42,1,45,4,65,146,0,0,5,133,10,694,472,3.66,5.4,0.69,64
Tyjae Spears,97195,HB,TULANE,12,129,43,17,55.0,475,0,863,2,10,43,581,161.3,26,37,319,1,84,78.2,78.2,85.8,,42.2,64.5,81.7,44.9,69,0,145,19,128,159,0,0,25,148,9,863,581,4.5,6.7,1.13,41
D'vonte Price,55158,HB,FIU,9,128,36,9,37.8,255,0,674,3,4,36,422,95.6,17,30,166,2,49,65.8,77.4,84.2,,54.4,47.5,82.1,59.5,68,0,78,10,130,138,0,0,16,138,6,674,422,3.3,5.3,0.6,77
Calvin Hill,97069,HB,TEXAS ST,12,127,26,10,39.2,280,0,714,1,2,26,451,68.6,22,38,314,3,43,55.1,70.5,84.3,,36.2,60.2,74.9,47.3,78,0,78,18,165,153,0,0,21,145,3,714,451,3.55,5.6,0.47,77
Sam Howell,97599,QB,N CAROLINA,11,70,62,11,26.2,281,0,579,0,0,33,290,195.3,44,57,245,10,8,48.7,90.2,80.7,77.3,,57.0,90.9,60.1,62,2,0,0,0,329,493,57,0,70,11,1072,618,4.87,8.4,,23
Titus Swen,97314,HB,WYOMING,12,126,38,9,45.4,338,0,744,0,1,38,482,113.0,17,37,351,0,58,89.4,86.7,84.9,,33.5,59.0,86.5,64.6,98,0,30,6,62,162,0,0,8,132,7,744,482,3.83,5.9,0.48,68
Matt Corral,83517,QB,OLE MISS,12,71,27,8,21.6,154,0,378,0,0,19,161,59.8,24,43,226,8,31,61.2,87.1,82.7,83.7,,87.9,71.7,60.1,32,8,19,1,1,425,335,54,1,72,11,713,300,2.4,5.7,19.0,19
Nathan Carter,147376,HB,UCONN,12,125,38,9,38.9,222,0,571,2,1,38,420,91.0,18,26,146,2,63,66.2,68.4,85.6,,42.0,54.0,74.4,57.5,46,0,127,19,212,166,0,0,29,144,2,571,420,3.36,4.6,0.6,58
Elelyon Noa,128394,HB,UTAH ST,12,125,17,5,22.9,124,0,542,0,0,17,316,32.1,14,31,329,1,63,77.1,75.5,83.1,,78.9,64.5,75.1,40.1,36,0,66,9,71,143,0,0,12,134,4,542,316,2.53,4.3,0.93,62
King Doerue,97192,HB,PURDUE,11,124,27,6,27.1,134,0,495,0,6,27,390,72.1,11,25,273,0,48,89.1,65.9,86.7,,29.0,59.1,71.9,35.1,31,0,154,20,234,156,0,0,24,144,2,495,390,3.15,4.0,0.66,74
Emory Jones,82111,QB,FLORIDA,12,102,22,7,25.5,192,0,570,0,0,15,249,35.2,27,42,163,3,56,72.6,79.9,69.6,69.6,62.2,89.3,81.0,60.0,49,3,28,2,4,318,182,21,2,104,4,752,343,2.79,6.1,7.0,26
Tyhier Tyler,82083,QB,ARMY,10,120,13,6,30.2,142,0,460,0,0,13,216,19.5,8,25,114,3,47,64.0,63.2,63.0,38.8,,,64.4,60.0,36,1,0,0,0,253,10,3,0,120,7,470,225,1.83,3.8,,40
Kevin Harris,99141,HB,S CAROLINA,11,122,16,3,16.3,77,0,473,3,2,16,355,39.4,11,31,289,0,55,89.2,76.1,34.4,,54.9,48.5,81.9,43.5,39,1,89,11,112,146,0,0,17,133,3,473,355,2.91,3.9,0.79,61
Isaiah Bowser,66123,HB,UCF,7,122,23,5,19.3,104,0,540,2,2,23,351,54.9,18,34,323,0,45,89.0,75.2,83.7,,63.7,49.7,78.9,57.5,30,0,75,9,126,140,0,0,11,131,7,540,351,2.88,4.4,0.6,73
Spencer Sanders,77660,QB,OKLA STATE,11,89,22,5,23.2,111,0,213,0,0,15,144,27.3,20,31,262,4,13,71.7,84.9,89.2,81.7,62.2,54.3,70.7,60.1,37,1,0,0,1,427,266,32,1,89,6,479,249,2.06,4.0,0.0,45
Tayon Fleet-Davis,57290,HB,MARYLAND,12,121,15,10,39.8,269,0,676,2,17,15,316,55.0,20,39,215,1,53,77.5,73.4,47.4,,20.6,69.8,79.7,36.6,53,1,293,31,229,153,0,0,38,152,8,676,316,2.61,5.6,1.28,66
Anthony Brown,40316,QB,OREGON,12,97,21,3,14.3,101,0,528,0,0,14,287,42.7,22,42,264,4,67,59.8,77.3,81.0,69.1,,,77.0,60.0,43,1,0,0,0,402,180,24,0,97,9,708,391,3.23,5.9,,21
Raheem Blackshear,57385,HB,VA TECH,12,121,12,12,43.3,311,0,719,0,9,12,396,47.7,17,32,337,0,38,88.9,84.9,45.9,,80.2,81.6,83.2,63.1,50,1,244,23,127,175,0,0,32,144,6,719,396,3.27,5.9,1.92,82
Jamyest Williams,56165,HB,GA STATE,12,120,31,16,49.3,387,0,785,0,0,31,419,89.5,24,40,175,1,14,76.0,81.5,83.3,,42.1,50.3,85.0,56.6,50,0,19,1,106,152,0,0,1,121,9,785,419,3.49,6.5,0.18,104
Dorian Thompson-Robinson,83574,QB,UCLA,11,62,22,5,14.9,105,0,256,0,0,11,142,40.6,28,51,324,6,33,63.5,85.2,61.8,74.1,,,85.7,60.1,35,4,0,0,0,372,450,58,0,62,9,706,294,2.45,5.9,,13
Jerrion Ealy,97163,HB,OLE MISS,11,120,40,11,47.1,336,1,713,1,6,40,504,128.8,20,38,226,0,36,89.2,88.0,34.5,,45.7,87.4,87.4,71.9,70,2,214,30,134,144,0,0,33,150,5,713,504,4.2,5.9,1.6,82
Vincent Davis,99593,HB,PITTSBURGH,12,119,25,6,25.2,129,0,511,3,4,25,288,50.5,10,30,268,0,39,88.8,72.5,43.1,,41.1,57.2,78.5,59.1,26,1,109,20,158,135,0,0,25,139,4,511,288,2.42,4.3,0.69,72
Snoop Conner,99163,HB,OLE MISS,12,119,24,8,33.0,198,1,600,0,2,24,290,48.4,21,43,226,3,48,55.8,77.6,31.6,,50.8,73.7,77.6,61.7,51,2,80,12,107,151,0,0,13,131,13,600,290,2.44,5.0,0.75,70
George Holani,72154,HB,BOISE ST,9,119,36,7,25.1,143,0,569,1,6,36,421,111.7,16,28,120,1,66,76.7,81.3,37.2,,59.5,65.8,82.7,73.9,38,1,169,14,121,146,0,0,18,133,1,569,421,3.54,4.8,1.4,52
Jonzell Norrils,130308,HB,AKRON,10,118,19,8,44.0,255,0,580,0,6,19,312,49.0,13,24,102,2,56,64.5,68.2,84.6,,17.0,66.0,72.2,57.5,74,0,153,17,162,135,0,0,21,135,3,580,312,2.64,4.9,0.94,62
Ari Broussard,75824,HB,RICE,12,118,28,8,31.8,181,1,569,0,0,28,373,75.0,15,22,275,1,55,76.0,69.0,17.7,,16.9,51.4,70.7,70.5,40,1,0,0,45,133,0,0,0,118,3,569,373,3.16,4.8,0.0,62
Dedrick Parson,78572,HB,HAWAII,13,117,31,8,29.7,183,0,617,2,11,31,376,93.1,17,37,180,1,71,79.0,84.5,48.6,,45.9,75.8,88.4,54.7,37,1,279,28,195,157,0,0,39,145,8,617,376,3.21,5.3,1.43,41
Brandon Thomas,121788,HB,MEMPHIS,9,117,30,8,42.9,287,0,669,1,3,30,486,110.5,15,30,218,2,47,63.6,78.6,28.8,,78.7,54.7,81.3,50.7,75,1,56,7,98,132,0,0,9,124,8,669,486,4.15,5.7,0.57,69
Trelon Smith,57135,HB,ARKANSAS,12,117,28,8,26.2,155,0,591,2,0,28,292,57.8,18,34,111,1,26,75.8,69.5,30.9,,29.7,43.8,75.3,50.6,28,1,21,4,94,156,0,0,6,121,5,591,292,2.5,5.1,0.22,89
Xavier Williams,57263,HB,KENT STATE,12,117,45,8,35.5,254,0,715,0,0,45,398,126.5,24,38,201,1,66,76.4,82.2,83.8,,46.5,58.8,84.6,53.9,79,0,40,4,78,156,0,0,7,121,3,715,398,3.4,6.1,0.51,50
Jermaine Brown Jr.,97084,HB,UAB,12,115,26,8,35.5,213,0,601,1,11,26,367,87.5,17,29,321,0,27,88.7,77.8,12.6,60.0,48.4,70.3,80.9,52.4,59,2,177,20,130,141,0,0,22,135,7,600,367,3.19,5.2,1.36,87
Chris Brooks,83644,HB,CAL,12,116,33,6,29.2,177,0,607,5,4,33,383,90.5,14,29,130,0,80,88.7,80.0,86.1,,21.1,49.5,89.0,58.1,75,0,131,19,143,141,0,0,25,135,4,607,383,3.3,5.2,0.92,34
Chandler Rogers,98683,QB,LA MONROE,12,95,21,3,12.7,62,0,342,0,0,12,239,31.8,16,26,209,7,22,35.4,63.4,73.4,57.1,,,67.1,60.0,24,1,0,0,0,235,147,20,0,95,1,489,356,3.1,4.3,,49
Jordan Travis,77615,QB,FLORIDA ST,10,63,26,4,19.1,131,0,263,0,0,13,168,55.0,25,38,167,7,30,51.7,85.2,75.4,82.3,67.7,,72.6,60.4,53,2,0,0,0,236,423,51,0,63,8,686,387,3.39,6.0,,17
Deion Hankins,97310,HB,UTEP,10,114,24,5,29.8,124,0,416,0,0,24,374,66.7,12,21,330,3,39,50.1,62.4,82.7,,78.7,70.8,59.9,56.9,45,0,24,4,36,140,0,0,5,118,6,416,374,3.28,3.6,0.67,74
Calvin Camp,61202,HB,CHARLOTTE,12,114,21,10,44.6,272,0,610,2,4,21,367,62.4,16,31,136,2,29,64.4,72.2,84.5,,43.2,49.7,77.8,58.9,44,0,133,15,147,152,0,0,18,129,4,610,367,3.22,5.4,0.9,85
Vavae Malepeai,40626,HB,USC,12,114,20,5,24.1,121,0,502,0,2,20,311,47.6,10,38,326,0,25,88.5,73.2,84.0,,79.5,66.8,72.6,57.6,35,0,65,12,140,134,0,0,13,126,6,502,311,2.73,4.4,0.46,88
Jakobi Buchanan,102884,FB,ARMY,12,114,7,2,10.4,45,0,433,0,0,7,260,14.0,10,55,114,0,31,88.5,81.4,86.9,,56.7,58.0,78.9,61.7,26,0,0,0,3,193,0,0,0,114,11,433,260,2.28,3.8,0.0,0
Jabari Small,124298,HB,TENNESSEE,10,114,18,9,32.7,198,0,605,1,0,18,314,40.6,20,40,307,0,59,88.6,75.5,84.8,,36.6,58.4,82.7,35.4,37,0,75,8,91,159,0,0,11,122,8,605,314,2.75,5.3,0.82,55
Christian Beal-Smith,55433,HB,WAKE,10,113,17,5,22.6,126,0,557,0,3,17,285,41.7,15,31,339,0,55,88.5,79.9,83.9,,53.8,65.3,80.6,58.9,48,0,49,8,72,128,0,0,8,121,7,557,285,2.52,4.9,0.68,58
Khalan Griffin,129847,HB,RICE,12,113,22,3,22.6,88,0,390,1,0,22,241,41.2,5,14,275,1,45,75.0,66.9,82.7,,42.0,44.9,67.6,67.8,36,0,20,1,45,121,0,0,2,114,2,390,241,2.13,3.5,0.44,68
Trey Potts,101647,HB,MINNESOTA,5,113,23,7,28.9,161,0,558,2,0,23,374,66.2,14,27,225,0,73,89.4,73.1,81.4,,56.5,44.1,74.0,54.2,54,0,14,2,37,127,0,0,4,115,6,558,374,3.31,4.9,0.38,40
Bucky Irving,144970,HB,MINNESOTA,10,113,33,7,28.2,160,0,567,0,4,33,331,88.8,16,28,225,0,49,88.6,79.8,8.5,,70.1,70.7,77.4,57.9,41,1,76,9,32,120,0,0,9,122,4,567,331,2.93,5.0,2.38,64
Cameron Carroll,77743,HB,TULANE,12,112,24,5,29.5,152,0,516,3,1,24,355,61.4,13,27,319,0,70,88.2,70.6,85.2,,49.4,56.8,73.2,63.3,47,0,198,17,115,158,0,0,23,129,3,516,355,3.17,4.6,1.72,39
Hendon Hooker,60593,QB,TENNESSEE,12,69,37,8,21.7,154,0,384,0,0,18,234,88.5,26,35,307,11,34,55.9,85.2,78.6,77.9,,55.9,78.7,60.1,29,2,0,0,1,315,327,43,0,69,5,711,546,4.88,6.3,0.0,18
Josh McCray,144799,HB,ILLINOIS,11,112,31,7,31.5,173,0,549,0,0,31,442,107.3,12,24,187,1,35,75.1,77.3,84.9,,42.4,49.5,77.1,46.3,38,0,43,2,23,124,0,0,2,114,2,549,442,3.95,4.9,1.87,77
Rahmir Johnson,101655,HB,NEBRASKA,10,111,18,6,27.2,134,0,487,0,1,18,275,37.1,9,20,238,0,49,88.2,66.3,84.7,,26.7,70.7,67.9,51.4,29,0,197,16,154,168,0,0,18,127,4,492,275,2.48,4.4,1.28,62
Todd Centeio,60552,QB,COLO STATE,12,64,9,2,7.3,41,0,233,0,0,4,95,9.1,21,27,144,7,19,54.2,78.5,59.0,79.0,,88.6,62.5,60.0,32,4,12,1,3,412,332,47,2,65,2,565,274,2.47,5.1,4.0,10
Darren Grainger,78496,QB,GA STATE,12,87,27,6,25.9,158,0,473,0,0,22,210,61.0,24,36,175,6,14,61.2,76.0,88.1,73.4,,,67.0,60.0,36,1,0,0,0,404,137,24,0,87,2,610,331,2.98,5.5,,53
Christian Turner,83703,HB,WAKE,12,110,21,4,22.9,97,0,423,1,0,21,268,44.9,5,25,339,2,44,62.0,66.8,83.9,,68.8,51.3,67.0,59.4,48,0,29,4,66,124,0,0,6,114,5,423,268,2.44,3.8,0.44,66
Sean McGrew,40698,HB,WASHINGTON,8,110,17,4,21.2,92,0,434,0,4,17,276,44.7,7,27,340,0,59,88.2,72.4,84.1,,26.7,64.6,74.2,48.5,39,0,51,8,73,117,0,0,9,118,8,434,276,2.51,3.9,0.7,50
Jayden Daniels,97993,QB,ARIZONA ST,12,62,35,6,17.1,131,0,327,0,0,16,158,65.8,34,41,110,2,13,82.6,82.7,80.1,72.0,,47.8,83.2,60.0,51,3,0,0,2,374,437,48,0,62,6,764,486,4.42,6.9,0.0,23
Deon McIntosh,41088,HB,WASH STATE,11,110,32,13,50.2,266,0,530,0,4,32,366,96.6,18,36,341,0,43,88.3,80.9,33.9,,64.3,73.4,81.3,50.4,38,1,108,14,71,124,0,0,16,124,3,530,366,3.33,4.8,1.52,54
Israel Abanikanda,122999,HB,PITTSBURGH,11,109,34,11,35.0,203,0,580,3,8,34,378,110.3,20,35,268,0,37,88.2,77.3,85.1,,28.6,62.4,84.1,67.4,28,1,200,23,161,124,0,0,29,132,5,580,378,3.47,5.3,1.24,66
Keyon Mozee,145809,HB,MIAMI OH,12,109,14,3,25.8,114,0,442,0,0,14,264,30.8,9,24,221,1,26,74.5,69.0,82.2,,65.1,54.0,68.7,64.0,46,0,7,1,38,130,0,0,3,110,4,442,264,2.42,4.1,0.18,80
KJ Jefferson,99129,QB,ARKANSAS,12,86,27,8,30.6,205,0,490,0,0,17,387,89.0,27,35,111,6,36,56.1,88.3,89.1,82.2,,39.4,78.2,60.1,49,2,0,0,5,425,179,23,1,86,5,669,555,5.09,6.1,0.0,23
Joshua Mack,45832,HB,LIBERTY,11,109,13,6,28.1,127,0,452,3,1,13,261,29.7,10,24,206,2,61,74.6,68.4,83.9,,57.7,40.6,72.6,55.8,26,0,15,4,91,133,0,0,9,113,3,452,261,2.39,4.1,0.16,48
Lincoln Pare,121537,HB,ARK STATE,11,108,15,5,18.6,84,0,451,1,7,15,304,45.9,17,21,113,0,33,87.9,70.8,84.1,,20.6,74.4,74.9,65.2,19,0,283,27,186,116,0,0,31,135,1,451,304,2.81,4.2,1.52,74
Adrian Martinez,83522,QB,NEBRASKA,11,78,22,4,11.4,78,1,268,0,0,9,130,19.2,16,43,238,10,43,44.8,76.8,69.6,70.4,,60.0,75.2,60.0,75,2,0,0,1,331,415,30,0,78,13,683,387,3.58,6.3,0.0,23
Darius Boone Jr.,100216,HB,E MICHIGAN,12,108,12,3,11.8,48,0,408,0,2,12,262,30.6,9,21,160,1,89,74.2,70.7,26.7,,60.4,70.5,70.2,58.8,17,1,64,3,50,140,0,0,3,111,6,408,262,2.43,3.8,1.28,18
Cyrus Habibi-Likio,57379,HB,BOISE ST,11,107,25,1,4.3,16,0,374,1,6,25,232,51.7,6,22,120,0,63,87.8,69.0,85.9,,37.0,78.7,67.9,48.1,16,0,213,23,140,134,0,0,26,130,2,374,232,2.17,3.5,1.52,44
Kevin Marks Jr.,55019,HB,BUFFALO,9,107,11,3,16.8,73,0,434,1,0,11,283,25.3,7,22,126,2,31,61.8,68.8,82.0,,71.9,50.3,68.6,73.4,30,0,25,8,61,129,0,0,10,115,5,434,283,2.64,4.1,0.41,76
Dustin Crum,60418,QB,KENT STATE,12,77,34,9,32.5,243,0,525,0,0,27,353,160.8,28,44,201,4,47,78.0,91.4,74.5,84.4,60.9,54.3,90.6,60.2,62,4,0,0,1,460,223,30,0,77,11,748,460,4.3,7.0,0.0,14
Austin Jones,97183,HB,STANFORD,11,106,16,3,24.6,95,0,386,2,7,16,243,38.2,5,19,300,2,28,64.2,64.2,50.2,,25.7,69.7,67.3,63.0,61,2,265,32,215,147,0,0,35,138,2,386,243,2.29,3.6,1.23,77
Elijah Davis,83736,HB,DOMINION,12,105,30,13,57.1,327,0,573,1,2,30,323,89.5,18,35,263,3,27,42.8,69.2,82.4,,23.2,47.9,74.4,54.7,61,1,22,5,98,124,0,0,7,110,6,573,323,3.08,5.5,0.22,77
Keyvone Lee,129790,HB,PENN STATE,12,104,30,6,29.5,146,0,495,1,3,30,296,79.6,14,24,266,3,35,48.3,68.9,83.7,,67.2,58.1,70.3,63.0,44,0,115,14,125,129,0,0,20,118,2,495,296,2.85,4.8,0.92,69
Jo'quavious Marks,124179,HB,MISS STATE,12,104,19,3,15.0,66,0,441,4,14,19,241,42.7,9,40,227,0,15,88.1,75.7,85.2,,52.3,80.6,78.1,56.2,23,0,427,75,321,121,0,0,86,179,6,441,241,2.32,4.2,1.33,87
Johnny Richardson,123760,HB,UCF,12,103,28,13,50.0,347,0,694,1,8,28,348,98.1,24,30,323,1,45,76.8,80.0,82.0,,65.4,79.5,77.9,56.8,42,0,198,21,88,125,0,0,23,124,3,694,348,3.38,6.7,2.25,43
Brittain Brown,40399,HB,UCLA,10,102,23,13,42.5,262,0,616,0,2,23,398,81.3,22,33,324,1,75,74.1,78.1,84.3,,30.2,77.9,77.6,56.7,48,0,129,18,110,133,0,0,19,120,7,616,398,3.9,6.0,1.17,26
Ta'Zhawn Henry,77776,HB,HOUSTON,11,102,27,7,40.0,197,0,492,1,5,27,256,66.4,14,22,182,0,54,87.7,77.2,83.5,,57.7,77.2,75.9,59.6,97,0,104,19,122,118,0,0,20,121,7,492,256,2.51,4.8,0.85,42
Kevin Mensah,55106,HB,UCONN,12,102,19,1,6.3,21,0,331,2,1,19,266,45.8,6,14,146,1,47,74.0,65.2,83.8,60.0,61.7,52.2,70.6,55.4,21,0,55,12,123,131,0,0,15,114,0,331,266,2.61,3.2,0.45,54
Christian Anderson,60339,QB,ARMY,10,101,12,9,56.6,342,0,595,0,0,11,230,24.8,16,25,114,5,41,51.5,72.7,84.4,69.6,,57.0,67.0,60.0,75,0,0,0,1,289,9,1,1,101,7,604,237,2.32,5.9,0.0,28
Jawon Hamilton,28919,HB,E MICHIGAN,11,101,27,12,48.8,303,0,621,1,0,27,352,92.3,18,30,160,0,87,87.6,79.5,86.4,,25.8,42.0,83.8,58.3,60,0,7,1,67,110,0,0,3,102,4,621,352,3.49,6.1,0.1,14
Henry Parrish Jr.,124144,HB,OLE MISS,12,101,23,8,30.6,166,0,543,3,7,23,317,77.8,16,32,226,1,39,75.3,76.1,85.1,,61.0,60.7,80.8,56.6,33,0,169,20,152,151,0,0,23,121,3,543,317,3.14,5.4,1.11,62
Dae Hunter,128200,HB,HAWAII,10,101,27,10,53.2,345,0,649,4,3,27,451,111.6,20,25,180,2,41,60.5,68.5,86.4,,64.5,44.4,78.6,72.0,81,0,163,19,171,140,0,0,27,120,3,649,451,4.47,6.4,0.95,52
Harrison Waylee,130584,HB,N ILLINOIS,5,101,15,6,36.1,207,0,574,1,0,15,366,53.3,14,22,254,1,65,73.2,74.4,13.4,,35.5,44.4,76.2,57.8,75,1,6,1,43,117,0,0,2,102,4,574,366,3.62,5.7,0.14,36
Noah Cain,97185,HB,PENN STATE,12,101,6,1,10.6,34,0,322,0,7,6,175,19.1,2,20,266,1,49,74.4,64.7,84.2,,26.8,63.6,68.1,40.8,34,1,102,17,149,123,0,0,21,118,4,322,175,1.73,3.2,0.68,52
Raheim Sanders,146626,HB,ARKANSAS,12,101,17,3,17.8,89,0,499,0,4,17,325,60.3,15,31,111,2,23,60.2,71.8,82.5,,28.5,83.6,70.0,47.0,42,0,109,11,73,136,0,0,14,112,3,499,325,3.22,4.9,1.49,76
Damien Moore,70767,HB,CAL,11,100,18,5,27.6,142,0,515,2,5,18,295,60.0,11,27,130,3,56,47.6,73.0,84.6,,78.7,50.6,77.3,57.7,56,0,85,13,129,120,0,0,19,113,6,515,295,2.95,5.2,0.66,44
Timmy McClain,144488,QB,USF,11,64,27,2,10.9,48,0,190,0,0,14,149,50.9,13,24,327,14,25,28.7,54.5,56.9,56.9,,54.3,53.1,60.3,27,6,0,0,1,287,249,35,0,64,4,439,249,2.52,4.4,0.0,31
James Harris II,77030,FB,NAVY,12,99,16,2,12.1,45,0,373,1,0,16,240,39.2,5,22,237,1,13,72.6,64.6,47.9,,25.6,29.1,61.5,80.9,27,1,0,0,6,322,0,0,1,99,2,373,240,2.42,3.8,0.0,0
Braxton Burmeister,60513,QB,VA TECH,12,50,13,4,18.1,123,0,322,0,0,4,83,13.0,28,37,337,6,11,74.1,78.1,87.9,70.2,,89.5,75.3,60.4,71,0,3,1,1,296,357,49,1,51,2,679,205,2.07,6.9,3.0,22
Jordan Mims,57209,HB,FRESNO ST,12,98,22,8,40.6,222,0,547,3,5,22,364,85.0,12,26,169,0,22,87.6,79.1,39.3,,41.5,67.0,84.0,69.1,59,1,253,20,161,120,0,0,25,118,4,547,364,3.71,5.6,1.57,75
Alex Fontenot,57186,HB,COLORADO,12,97,14,3,18.5,61,0,330,0,2,14,245,36.7,9,25,143,0,40,87.2,69.2,84.4,,45.0,66.6,69.4,62.4,27,0,80,13,84,121,0,0,13,110,5,330,245,2.53,3.4,0.95,56
Roschon Johnson,99467,HB,TEXAS,12,95,40,7,34.4,196,0,564,1,2,36,384,144.9,11,31,311,0,39,86.9,84.4,84.6,60.4,52.7,63.2,86.6,49.2,72,0,83,11,81,121,5,1,12,106,5,569,390,4.06,5.9,1.02,53
Ulysses Bentley IV,97200,HB,SMU,11,96,30,9,46.4,287,0,618,1,3,30,403,121.5,18,32,287,0,30,86.9,82.8,29.2,,55.2,58.9,90.6,54.0,85,1,87,18,159,104,0,0,23,114,4,618,403,4.2,6.4,0.55,63
Emari Demercado,77763,HB,TCU,10,96,16,5,21.1,89,0,421,1,2,16,265,46.0,14,24,305,0,15,87.3,71.6,32.4,,38.5,59.7,75.2,65.0,22,1,94,12,137,129,0,0,15,108,4,421,265,2.76,4.4,0.69,79
B.J. Smith,40545,HB,TROY,11,95,19,3,19.9,72,0,361,4,5,19,238,51.4,8,23,318,1,17,86.7,66.9,83.3,,38.5,57.4,70.0,60.3,35,0,146,22,131,106,0,0,30,117,4,361,238,2.51,3.8,1.11,78
SaRodorick Thompson,77777,HB,TEXAS TECH,10,95,20,8,35.6,151,0,424,1,3,20,251,60.8,15,32,315,1,30,72.2,73.6,82.9,,50.1,48.3,76.5,84.3,24,0,107,5,126,136,0,0,7,100,9,424,251,2.64,4.5,0.85,63
Justice Ellison,123383,HB,WAKE,9,94,8,4,33.3,159,0,477,0,1,8,232,22.2,7,22,339,0,53,87.0,77.8,82.4,,63.9,70.1,76.5,60.2,63,0,39,6,48,107,0,0,6,100,6,477,232,2.47,5.1,0.81,41
Dajon Richard,97174,HB,SO MISS,11,94,16,8,41.6,186,0,447,0,3,16,283,56.6,12,23,296,0,51,87.0,76.1,30.8,60.6,22.7,72.4,78.3,58.6,30,1,61,7,55,127,0,0,10,101,2,447,283,3.01,4.8,1.11,42
Michael Wiley,98617,HB,ARIZONA,11,92,18,1,5.3,16,0,303,1,11,18,210,53.0,8,18,109,3,30,49.1,66.2,85.6,,32.0,67.0,67.7,56.2,16,0,297,33,166,122,0,0,39,125,2,301,210,2.28,3.3,1.79,61
Zach Evans,123072,HB,TCU,6,92,26,11,45.1,292,0,648,1,4,26,396,126.6,17,30,305,1,16,72.2,85.0,19.9,,34.6,62.2,86.3,83.2,51,1,130,10,73,120,0,0,12,102,5,648,396,4.3,7.0,1.78,76
Kobe Pace,122155,HB,CLEMSON,10,92,21,8,38.6,224,0,580,1,2,21,341,85.3,12,29,140,1,32,72.4,78.5,0.0,,75.0,70.0,80.1,47.2,59,2,93,8,82,118,0,0,10,100,6,580,341,3.71,6.3,1.13,59
T.J. Pledger,77755,HB,UTAH,12,92,26,9,48.8,318,0,651,3,3,26,420,129.8,18,25,328,0,23,86.6,77.8,84.9,,41.6,43.0,87.1,57.7,96,0,107,10,136,115,0,0,14,102,5,651,420,4.57,7.1,0.79,69
Jahmyl Jeter,77759,HB,TEXAS ST,12,91,26,8,40.4,155,0,384,0,0,26,273,77.2,14,34,314,0,38,87.0,82.7,81.9,,70.7,65.4,83.1,47.2,29,0,29,10,62,117,0,0,11,101,8,384,273,3.0,4.2,0.47,52
Jordan Myers,41521,HB,RICE,11,91,14,3,33.3,107,0,321,0,3,14,169,26.5,3,27,275,1,46,73.4,75.1,86.1,,58.6,72.3,75.2,68.7,64,0,285,28,173,126,0,0,34,119,8,321,169,1.86,3.5,1.65,40
Chase Garbers,60356,QB,CAL,11,46,11,5,18.0,103,0,219,0,0,6,78,22.1,23,35,130,1,16,75.5,81.8,53.9,79.5,,60.0,71.2,60.0,38,4,0,0,2,320,354,45,0,46,4,573,218,2.4,6.3,0.0,16
Rodney Hammond Jr.,144024,HB,PITTSBURGH,10,91,23,5,20.4,96,0,470,2,0,23,286,75.3,12,29,268,0,22,86.9,82.6,83.0,,77.2,45.8,85.8,58.2,25,0,27,5,65,110,0,0,8,96,5,470,286,3.14,5.2,0.42,67
Jonah Johnson,138484,QB,NEW MEX ST,11,48,12,1,5.0,21,0,135,0,0,6,67,17.4,19,32,242,10,11,49.9,63.6,71.2,63.1,,51.6,60.5,60.0,21,5,0,0,2,224,285,43,0,48,4,420,163,1.79,4.6,0.0,31
Armani Rogers,40034,QB,OHIO,12,87,24,9,49.9,293,0,572,0,1,23,306,94.8,21,34,259,2,63,60.6,79.8,41.4,70.8,,56.9,76.0,60.1,99,2,2,2,7,192,15,4,3,89,7,587,323,3.55,6.5,0.29,16
Noah Whittington,123472,HB,W KENTUCKY,10,91,12,2,9.3,42,0,454,0,1,12,261,37.3,14,22,346,2,34,57.8,75.4,83.6,,72.7,46.7,80.8,55.7,22,0,49,9,132,101,0,0,11,100,1,454,261,2.87,5.0,0.37,54
