player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Frank Buncom,38532,S,STANFORD,12,0,0,300,76.9,0,2,7,1.4,14.3,1,1,42.9,2,502,7,4,0,70.5,0,0,1,0.5,0.0,0,100.0,1,204,1,1
Evan Weaver,38534,LB,CAL,12,2,1,130,80.1,1,9,78,18.9,16.7,13,1,14.1,6,434,82,16,1,72.9,0,6,47,29.7,19.1,9,10.6,2,172,51,8
Maxwell Hendrie,38535,DI,HAWAII,10,1,0,180,62.2,1,4,60,98.5,10.0,6,0,5.8,1,66,65,6,1,60.5,0,2,26,100.0,7.7,2,7.7,1,30,30,3
Marquise Copeland,38540,DI,CINCINNATI,12,2,0,138,69.9,2,23,318,100.0,8.2,26,2,5.2,4,336,336,29,0,71.5,1,15,131,100.0,13.7,18,9.2,4,143,143,20
Jordan Kunaszyk,38548,LB,CAL,12,0,1,130,70.2,6,10,87,20.9,9.2,8,1,14.9,5,440,92,21,0,69.9,3,6,48,29.9,12.5,6,15.6,3,174,52,12
Alijah Holder,38567,CB,STANFORD,11,0,1,300,44.6,0,1,4,1.0,0.0,0,2,12.5,0,382,4,1,0,45.3,0,1,3,2.0,0.0,0,16.7,0,153,3,1
Tevarua Eldridge,38598,ED,HAWAII,13,1,0,180,51.5,1,3,140,95.4,1.4,2,0,1.4,0,152,145,4,0,49.8,0,2,46,100.0,0.0,0,2.2,0,47,47,2
Mustafa Branch,38602,LB,STANFORD,9,0,0,300,51.0,1,4,21,16.2,0.0,0,0,16.7,1,130,21,6,0,45.8,1,3,9,20.0,0.0,0,22.2,0,45,9,4
Malik Clements,38629,LB,CINCINNATI,12,3,1,138,80.2,0,9,68,23.6,11.8,8,1,9.6,2,314,74,11,0,65.4,0,6,29,24.2,20.7,6,10.3,0,132,32,6
Zeno Choi,38635,ED,HAWAII,13,0,0,180,61.8,6,13,265,96.9,7.2,19,1,4.7,3,288,279,22,0,60.3,1,9,99,100.0,8.1,8,7.1,2,106,106,12
Kaimana Padello,38636,ED,HAWAII,13,0,0,180,88.8,8,30,268,83.1,18.7,50,0,10.1,8,337,280,46,0,91.8,6,22,106,89.0,34.0,36,17.9,5,127,113,33
Ikem Okeke,38639,S,HAWAII,13,0,0,180,56.8,0,1,6,1.6,0.0,0,1,8.3,0,369,6,1,0,58.9,0,0,1,0.7,0.0,0,0.0,0,135,1,0
Ben Edwards,38641,S,STANFORD,3,0,0,300,60.0,0,1,1,1.0,0.0,0,0,50.0,0,96,1,1,0,,0,0,0,0.0,,0,,0,36,0,0
Manly Williams,38651,ED,HAWAII,8,0,0,180,60.3,0,3,35,48.8,8.6,3,0,10.0,2,84,41,5,0,55.0,0,2,13,69.6,7.7,1,7.7,0,23,16,2
Hayden Ferrari,38699,LB,MEMPHIS,4,0,0,218,60.0,0,0,1,5.9,0.0,0,0,0.0,0,17,1,0,0,,0,0,0,0.0,,0,,0,6,0,0
Finton Connolly,38791,DI,ARIZONA,12,1,0,109,57.3,2,7,190,98.5,4.7,9,1,2.9,1,205,202,10,0,53.3,0,2,61,97.1,4.9,3,3.3,1,68,66,3
Marcus Griffin,38812,DI,C MICHIGAN,9,0,0,134,55.4,0,1,33,100.0,0.0,0,0,1.5,0,34,34,1,0,55.9,0,0,8,100.0,0.0,0,0.0,0,8,8,0
Jim Jones,38846,LB,KENT STATE,9,0,0,201,62.1,1,8,19,9.3,10.5,2,0,28.9,1,215,20,10,0,56.7,0,4,12,27.1,8.3,1,25.0,1,48,13,5
Juantez McRae,38856,S,KENT STATE,3,0,0,201,53.8,1,0,5,5.1,0.0,0,0,10.0,0,99,5,1,0,54.3,1,0,4,9.3,0.0,0,12.5,0,43,4,1
Quart'e Sapp,38864,LB,TENNESSEE,7,0,0,307,62.8,1,2,13,16.5,15.4,2,0,11.5,0,79,13,3,0,59.2,0,2,8,25.8,25.0,2,12.5,0,31,8,2
Chapelle Russell,38876,LB,TEMPLE,12,0,0,306,60.2,3,5,42,13.8,2.4,1,2,14.3,2,325,45,10,0,56.5,1,3,19,16.9,5.3,1,15.8,1,130,22,5
Stephen Griffin,38877,CB,NC STATE,11,0,1,248,51.0,0,1,15,5.8,0.0,0,2,3.3,0,276,16,1,0,52.7,0,1,7,8.3,0.0,0,7.1,0,96,8,1
Judah Davis,38904,LB,CLEMSON,8,0,0,140,60.8,0,1,2,7.1,50.0,1,1,25.0,0,28,2,1,0,61.5,0,1,1,7.1,100.0,1,50.0,0,14,1,1
Sterling Johnson,38905,DI,COAST CAR,12,1,0,141,63.2,1,9,197,99.5,5.6,11,0,3.0,1,207,206,11,0,65.4,1,7,71,98.7,12.7,9,7.0,1,76,75,9
Jay Jay Wilson,38931,ED,ARIZONA ST,4,1,0,110,59.2,1,4,56,66.7,5.4,3,0,4.5,0,87,58,5,0,63.6,1,3,23,74.2,13.0,3,8.7,0,31,23,4
Tyriq Thompson,38942,LB,MICH STATE,11,0,0,223,69.6,1,0,36,20.8,13.9,5,2,6.9,2,183,38,3,0,70.1,1,0,13,21.9,15.4,2,11.5,1,64,14,2
Charles Wright,38954,ED,VANDERBILT,5,0,0,333,62.2,1,5,103,87.7,7.8,8,1,2.9,0,122,107,6,0,52.9,0,1,30,96.9,3.3,1,1.7,0,32,31,1
Andrew Dowell,38956,LB,MICH STATE,12,3,1,223,84.4,0,5,27,8.8,14.8,4,2,16.7,2,308,27,7,1,80.2,0,3,7,7.1,28.6,2,35.7,1,99,7,4
Johnathan Durham,38983,CB,KANSAS ST,9,0,0,199,58.3,0,0,3,1.7,0.0,0,0,0.0,0,181,3,0,0,,0,0,0,0.0,,0,,0,56,0,0
Chavez Pownell Jr.,38987,LB,WYOMING,10,0,0,351,56.9,0,2,13,8.4,7.7,1,3,7.7,0,155,13,2,0,61.5,0,2,7,10.1,14.3,1,14.3,0,69,7,2
Elijah Sullivan,39006,LB,KANSAS ST,3,0,0,199,62.8,1,5,13,18.8,15.4,2,0,23.1,0,69,13,6,0,60.2,1,3,7,26.9,0.0,0,28.6,0,26,7,4
Garrett Marino,39015,DI,UAB,11,0,0,321,74.0,6,15,179,99.5,11.2,20,5,8.1,4,189,188,25,0,85.8,4,9,62,100.0,22.6,14,16.9,4,65,65,17
Curtis Bolton,39043,LB,OKLAHOMA,12,0,0,261,90.7,8,8,67,18.1,25.4,17,1,19.4,5,404,73,21,0,87.8,4,3,29,25.6,27.6,8,25.9,4,117,30,11
Nate Dalton,39049,CB,ARKANSAS,5,0,0,111,68.8,1,1,9,21.3,11.1,1,0,11.1,0,47,10,2,0,52.6,0,1,6,29.2,0.0,0,8.3,0,24,7,1
Marcus Kelly,39055,DI,N ILLINOIS,12,1,0,254,55.5,2,2,153,100.0,1.3,2,0,1.3,0,163,163,4,1,57.4,1,1,60,100.0,0.0,0,1.7,0,63,63,2
Randy Ramsey,39094,ED,ARKANSAS,10,0,0,111,62.3,4,14,205,96.0,6.8,14,5,6.3,4,226,217,22,0,65.3,3,8,90,95.0,12.2,11,9.4,3,101,96,14
Kevin Richardson II,39095,CB,ARKANSAS,8,0,0,111,52.2,0,0,10,9.3,0.0,0,1,0.0,0,118,11,0,0,56.1,0,0,2,3.4,0.0,0,0.0,0,59,2,0
D'Andre Walker,39140,ED,GEORGIA,12,2,0,173,76.2,7,17,212,86.6,15.1,32,1,8.5,6,262,227,30,0,72.4,3,8,75,90.1,17.3,13,12.7,4,91,82,15
Andrew Payne,39173,DI,OHIO,12,2,0,259,65.6,0,9,263,100.0,3.8,10,0,2.1,1,280,280,10,0,58.9,0,8,96,100.0,4.2,4,4.2,0,104,104,8
Paka Davis,39179,ED,SMU,1,0,0,287,57.6,0,0,2,100.0,0.0,0,0,0.0,0,2,2,0,0,57.6,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Miki Fifita,39189,DI,OREGON ST,11,0,0,265,54.6,1,1,62,100.0,1.6,1,0,1.6,0,73,73,2,0,54.6,0,1,12,100.0,0.0,0,4.2,0,13,13,1
Jordan Fisher,39222,LB,TOLEDO,12,1,0,316,59.3,2,4,29,14.0,0.0,0,1,10.3,0,222,31,6,0,56.4,1,1,11,16.0,0.0,0,9.1,0,81,13,2
T.J. Harris,39226,ED,ARK STATE,8,0,0,113,55.4,0,0,19,100.0,0.0,0,1,0.0,0,19,19,0,0,57.2,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Demetrius Kemp,39259,LB,WAKE,10,0,0,339,72.3,3,4,43,19.1,14.0,6,3,10.5,1,230,44,8,0,90.5,2,2,11,22.0,54.5,6,27.3,1,50,11,5
Tymere Dubose,39270,DI,KENTUCKY,11,0,0,202,55.8,1,1,120,100.0,0.8,1,1,0.8,0,127,127,2,0,54.9,1,0,42,100.0,2.4,1,1.2,0,43,43,1
Ken Finley,39310,DI,W MICHIGAN,10,0,0,347,56.0,0,3,49,98.1,4.1,2,0,3.1,0,53,52,3,0,55.1,0,0,11,100.0,0.0,0,0.0,0,11,11,0
Kyler Manu,39311,LB,WASHINGTON,5,0,0,340,52.9,0,1,7,25.0,0.0,0,0,7.1,0,28,7,1,0,54.7,0,0,4,44.4,0.0,0,0.0,0,9,4,0
Eric Assoua,39318,ED,W MICHIGAN,12,0,0,347,72.5,4,6,151,100.0,6.0,9,2,5.3,3,159,159,13,0,62.2,2,4,45,100.0,4.4,2,8.9,1,48,48,7
Davontae Ginwright,39320,CB,W MICHIGAN,7,0,0,347,59.5,0,0,1,0.8,0.0,0,0,0.0,0,121,1,0,0,,0,0,0,0.0,,0,,0,43,0,0
D'Andre Payne,39342,CB,IOWA STATE,10,0,0,193,70.4,0,1,4,1.1,0.0,0,0,37.5,1,359,4,2,0,,0,0,0,0.0,,0,,0,68,0,0
Chase Middleton,39380,LB,GA STATE,12,0,0,175,46.4,0,6,19,8.9,0.0,0,0,15.8,0,224,20,6,0,46.3,0,3,7,14.0,0.0,0,21.4,0,50,7,3
Joe Giles-Harris,39382,LB,DUKE,9,0,0,154,67.5,3,7,46,16.8,15.2,7,1,15.2,2,303,51,12,0,68.5,2,3,21,19.3,23.8,5,16.7,1,119,23,6
Malik Dorton,39402,DI,USC,12,1,0,326,59.6,3,7,212,99.6,5.2,11,3,2.8,1,225,224,11,0,67.8,2,4,65,100.0,12.3,8,6.2,1,70,70,7
Christian Rector,39404,ED,USC,12,1,0,326,67.2,6,27,360,97.0,10.0,36,0,6.3,6,395,383,39,0,71.2,3,12,137,94.9,14.6,20,6.9,2,156,148,17
Sh'mar Kilby-Lane,39422,ED,MISS STATE,1,0,0,227,58.0,0,0,3,100.0,0.0,0,0,0.0,0,3,3,0,0,59.6,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Austrian Robinson,39423,DI,OLE MISS,11,0,1,226,74.6,3,13,189,99.5,12.2,23,2,4.8,1,197,196,17,0,74.8,0,6,67,98.6,19.4,13,4.5,0,71,70,6
Charles Adeola,39451,DI,LA TECH,2,0,0,208,70.5,0,0,8,100.0,12.5,1,0,12.5,1,8,8,1,0,65.5,0,0,5,100.0,20.0,1,20.0,1,5,5,1
Desmond Branch,39469,DI,GA TECH,12,2,0,176,67.2,2,16,301,100.0,9.3,28,0,3.0,0,308,308,18,1,67.2,1,11,86,100.0,16.3,14,7.0,0,87,87,12
Amonte Caban,39498,ED,LOUISVILLE,12,0,1,210,61.9,1,7,122,89.4,5.7,7,3,5.7,3,141,126,11,0,57.9,0,4,44,97.9,6.8,3,6.8,1,47,46,5
Terry Beckner Jr.,39527,DI,MISSOURI,12,1,1,229,65.3,4,17,310,99.7,6.8,21,5,3.7,1,333,332,22,0,65.8,1,9,100,100.0,10.0,10,6.0,1,109,109,11
King Newton,39538,DI,UTSA,9,0,0,331,60.2,0,6,142,100.0,6.3,9,0,2.8,1,147,147,7,0,57.4,0,4,68,100.0,4.4,3,4.4,1,69,69,5
Hassan Belton,39575,LB,BOWL GREEN,2,0,0,122,59.1,0,0,1,20.0,0.0,0,0,0.0,0,5,1,0,0,59.1,0,0,1,50.0,0.0,0,0.0,0,2,1,0
Korian Reynaud,39580,S,LA MONROE,2,0,0,209,56.0,0,0,3,8.3,0.0,0,0,0.0,0,36,3,0,0,,0,0,0,0.0,,0,,0,7,0,0
Wesley Thompson,39585,S,LA MONROE,10,0,0,209,58.8,0,0,4,3.9,0.0,0,0,0.0,0,102,4,0,0,,0,0,0,0.0,,0,,0,20,0,0
Jalen Smith,39591,S,TEXAS ST,6,0,0,314,58.1,0,0,2,1.3,0.0,0,0,0.0,0,150,2,0,0,59.0,0,0,1,2.0,0.0,0,0.0,0,49,1,0
Malik Demby,39596,ED,NEW MEX ST,2,0,0,242,77.8,0,4,39,78.4,20.5,8,0,7.7,1,51,40,5,0,78.9,0,4,15,78.9,40.0,6,13.3,0,19,15,4
Terrill Hanks,39605,LB,NEW MEX ST,9,1,1,242,68.0,4,9,60,24.5,10.0,6,3,12.5,1,274,67,14,0,70.0,3,4,24,27.7,16.7,4,14.6,0,94,26,7
Frankie Griffin,39616,LB,TEXAS ST,12,1,1,314,73.9,5,6,84,31.8,8.3,7,3,10.1,3,283,90,14,0,66.4,4,1,31,35.1,12.9,4,11.3,1,94,33,6
Chason Milner,39617,ED,S ALABAMA,12,1,1,288,60.1,3,11,204,96.1,3.9,8,4,5.4,4,232,223,18,0,58.6,0,3,30,100.0,6.7,2,8.3,1,39,39,4
Shyheim Cullen,39696,LB,SYRACUSE,9,0,0,304,57.9,3,2,23,20.2,0.0,0,0,10.9,0,114,23,5,0,56.1,0,0,3,7.3,0.0,0,0.0,0,41,3,0
Masai Whyte,39700,LB,W KENTUCKY,12,0,0,346,76.2,3,5,38,11.2,13.2,5,0,18.4,3,347,39,11,0,71.6,1,3,15,13.2,13.3,2,26.7,2,121,16,6
Rodney Williams,39706,CB,TEMPLE,10,0,0,306,55.0,0,2,19,7.4,10.5,2,2,5.3,0,256,19,2,0,57.2,0,2,9,8.0,22.2,2,11.1,0,113,9,2
Anthony McKee Jr.,39714,LB,PITTSBURGH,5,0,0,268,74.3,0,1,2,9.1,50.0,1,0,75.0,1,22,2,2,0,,0,0,0,0.0,,0,,0,8,0,0
Rhett Sandlin,39760,LB,BYU,7,0,0,128,71.2,0,2,22,17.7,18.2,4,0,13.6,2,130,23,4,0,71.0,0,1,9,17.3,22.2,2,27.8,2,52,9,3
Kalon Beverly,39802,CB,UTEP,12,0,1,330,52.4,0,1,7,2.0,0.0,0,5,7.1,0,393,8,1,0,56.1,0,0,2,2.9,0.0,0,0.0,0,68,2,0
Kenneth Mann,39811,ED,OKLAHOMA,11,2,1,261,63.6,2,21,342,99.2,9.1,31,1,3.7,1,369,366,24,0,68.3,2,10,94,100.0,13.8,13,7.4,1,97,97,13
Jordan Carmouche,39951,LB,HOUSTON,6,0,0,182,57.0,0,0,13,27.5,0.0,0,0,0.0,0,51,14,0,0,58.9,0,0,7,42.1,0.0,0,0.0,0,19,8,0
Derrion Rakestraw,39968,S,COLORADO,7,0,0,143,65.3,2,0,3,2.0,33.3,1,0,33.3,0,149,3,2,0,56.9,1,0,2,4.4,0.0,0,25.0,0,45,2,1
Stephen Adegoke,40032,S,MISS STATE,8,0,0,227,59.2,0,0,1,3.8,0.0,0,0,0.0,0,26,1,0,0,,0,0,0,0.0,,0,,0,7,0,0
Brandon Martin,40066,LB,BALL ST,12,0,0,117,68.8,1,5,26,14.7,11.5,3,0,19.2,2,184,27,8,0,61.8,0,4,12,26.0,25.0,3,16.7,0,50,13,4
Justin Layne,40160,CB,MICH STATE,12,0,2,223,53.1,0,2,7,1.3,0.0,0,7,28.6,1,529,7,3,0,59.1,0,1,3,1.5,0.0,0,50.0,1,200,3,2
Zac Dawe,40457,ED,BYU,12,0,0,128,59.4,6,7,129,100.0,7.0,9,0,5.8,1,134,134,14,0,56.2,4,3,57,100.0,5.3,3,7.9,1,59,59,8
Dane Drobocky,40535,ED,MICHIGAN,2,0,0,222,58.1,0,0,1,100.0,0.0,0,0,0.0,0,3,3,0,0,58.3,0,0,1,100.0,0.0,0,0.0,0,2,2,0
Scoop Bradshaw,40570,CB,SYRACUSE,11,0,0,304,60.0,0,0,1,0.3,0.0,0,5,0.0,0,316,1,0,0,,0,0,0,0.0,,0,,0,95,0,0
L'Jarius Sneed,40588,CB,LA TECH,12,0,1,208,70.9,0,0,7,2.3,0.0,0,3,28.6,2,395,9,2,0,68.2,0,0,2,2.0,0.0,0,50.0,1,149,3,1
Davon Jones,40603,LB,BOSTON COL,8,0,0,121,73.4,0,1,9,21.3,33.3,3,0,5.6,0,47,10,1,0,68.8,0,1,4,25.0,50.0,2,12.5,0,16,4,1
Justin Rice,40640,LB,FRESNO ST,3,0,0,169,56.9,0,0,3,10.3,0.0,0,0,0.0,0,29,3,0,0,59.4,0,0,1,10.0,0.0,0,0.0,0,10,1,0
Austin Conrad,40760,ED,OHIO,8,1,0,259,56.4,1,2,95,94.6,5.3,5,1,2.6,1,111,105,4,0,58.3,0,2,51,96.6,9.8,5,3.9,1,59,57,3
D'Vone McClure,40982,CB,ARKANSAS,10,0,0,111,60.6,1,1,19,11.4,5.3,1,0,5.3,0,193,22,2,0,57.0,0,0,10,11.8,10.0,1,0.0,0,85,10,0
Kyree Woods,41146,CB,S DIEGO ST,10,0,0,284,87.6,0,0,1,0.6,0.0,0,1,100.0,1,169,1,1,0,87.6,0,0,1,1.9,0.0,0,100.0,1,52,1,1
Dae'Lun Darien,41244,LB,PENN STATE,2,0,0,266,52.5,0,2,2,33.3,0.0,0,0,50.0,0,6,2,2,0,,0,0,0,0.0,,0,,0,2,0,0
Troy Cassidy,41284,LB,S DIEGO ST,12,0,0,284,59.3,3,9,210,57.8,7.1,15,0,4.3,3,386,223,15,0,65.9,2,7,75,60.7,16.0,12,8.7,2,135,82,11
Austin Chambers,41398,DI,BYU,4,0,0,128,59.9,1,0,14,100.0,0.0,0,0,3.6,0,14,14,1,0,62.1,1,0,7,100.0,0.0,0,7.1,0,7,7,1
Kerry Starks,41485,ED,LA MONROE,12,1,1,209,74.9,5,13,199,95.9,13.6,27,2,7.0,5,217,208,23,0,76.0,2,7,55,96.7,27.3,15,13.6,3,60,58,12
Eric Sutton,41489,CB,SMU,8,0,0,287,60.0,0,0,1,1.1,0.0,0,0,0.0,0,92,1,0,0,,0,0,0,0.0,,0,,0,19,0,0
Tim Tanner-Blair,41518,DI,BOWL GREEN,1,0,0,122,59.9,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Ty-Kee McCullers,41576,DI,DOMINION,1,0,0,263,57.6,0,0,4,100.0,0.0,0,0,0.0,0,4,4,0,0,58.7,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Jaquel Pierce,41589,DI,TEXAS ST,9,0,0,314,55.6,1,0,42,100.0,0.0,0,0,1.2,0,45,45,1,0,54.5,0,0,10,100.0,0.0,0,0.0,0,13,13,0
Kameron Miller,41650,S,NEW MEXICO,9,0,0,241,55.4,0,0,9,19.2,0.0,0,0,0.0,0,52,10,0,0,57.8,0,0,2,13.3,0.0,0,0.0,0,15,2,0
Vince Calhoun,41655,S,E MICHIGAN,12,0,2,160,63.7,0,0,5,1.9,0.0,0,4,20.0,1,310,6,1,0,68.9,0,0,3,4.1,0.0,0,33.3,1,73,3,1
Alohi Gilman,41662,S,NOTRE DAME,12,0,0,258,62.8,2,3,30,6.2,3.3,1,2,8.3,0,498,31,5,0,75.5,1,1,7,3.8,14.3,1,14.3,0,184,7,2
Ty Shelby,41752,ED,LA MONROE,12,1,0,209,59.8,1,6,161,98.3,6.2,10,1,2.2,0,172,169,7,0,64.1,1,2,39,97.7,15.4,6,3.8,0,44,43,3
Roy Baker,41757,CB,BUFFALO,10,0,0,126,58.3,0,0,1,1.0,0.0,0,3,0.0,0,99,1,0,0,,0,0,0,0.0,,0,,0,53,0,0
Levonta Taylor,41771,CB,FLORIDA ST,8,0,0,167,55.0,0,0,2,1.0,0.0,0,1,0.0,0,306,3,0,0,58.6,0,0,1,0.9,0.0,0,0.0,0,106,1,0
Calvin Bundage,41772,LB,OKLA STATE,11,0,3,262,78.4,7,21,142,39.1,22.5,32,11,11.3,2,396,155,30,0,80.7,3,12,61,54.3,31.1,19,15.6,2,129,70,17
Kekoa Nawahine,41773,S,BOISE ST,11,0,0,120,67.2,1,1,3,1.0,0.0,0,1,33.3,0,307,3,2,0,70.6,1,0,2,1.9,0.0,0,25.0,0,104,2,1
Trevon Diggs,41817,CB,ALABAMA,6,0,0,103,57.6,0,3,11,4.8,9.1,1,1,13.6,0,230,11,3,0,64.2,0,1,3,3.2,33.3,1,16.7,0,95,3,1
Sam Hammond,41836,ED,NEVADA,12,0,0,239,57.7,0,11,149,100.0,6.0,9,1,4.4,1,152,152,12,0,56.0,0,3,32,100.0,3.1,1,7.8,1,33,33,4
Mason Husmann,41956,DI,LA MONROE,12,1,0,209,63.5,2,4,112,100.0,6.3,7,1,3.6,1,115,115,7,1,68.9,0,3,29,100.0,13.8,4,8.6,1,29,29,4
Ben Davis,41960,ED,ALABAMA,1,0,0,103,55.5,0,0,6,100.0,0.0,0,0,0.0,0,7,7,0,0,,0,0,0,,,0,,0,0,0,0
Dylan Tonkery,41961,LB,W VIRGINIA,6,0,0,343,69.4,4,4,40,24.3,12.5,5,1,12.5,1,173,42,9,0,54.5,1,2,16,76.2,6.3,1,9.4,0,21,16,3
Trayvon Mullen,41968,CB,CLEMSON,12,0,0,140,82.8,0,1,3,1.0,33.3,1,3,50.0,1,306,3,2,0,75.7,0,0,1,1.4,0.0,0,100.0,1,74,1,1
Lamar Anderson,41969,S,BALL ST,3,0,1,117,56.9,0,0,1,1.8,0.0,0,1,0.0,0,55,1,0,0,56.9,0,0,1,4.8,0.0,0,0.0,0,21,1,0
Kenny Turnier,42019,ED,UCF,9,1,1,323,65.4,2,2,54,95.1,5.6,3,2,7.4,2,61,58,6,1,59.3,0,1,19,91.7,5.3,1,2.6,0,24,22,1
Xavier Burke,42139,DI,VA TECH,5,0,0,337,55.8,1,0,49,100.0,2.0,1,0,1.0,0,50,50,1,0,59.0,1,0,17,100.0,5.9,1,2.9,0,18,18,1
Ed Oliver,42200,DI,HOUSTON,8,3,0,182,91.1,3,20,253,99.6,14.2,36,4,5.7,3,269,268,26,1,89.5,0,9,88,99.0,21.6,19,7.4,2,96,95,11
Divine Deablo,42208,S,VA TECH,10,0,0,337,69.7,1,3,10,3.4,10.0,1,1,20.0,0,290,10,4,0,,0,0,0,0.0,,0,,0,59,0,0
Nick Grant,42242,CB,VIRGINIA,3,0,0,335,60.0,0,1,1,6.3,0.0,0,0,50.0,0,16,1,1,0,60.0,0,1,1,8.3,0.0,0,50.0,0,12,1,1
Bryce Hall,42313,CB,VIRGINIA,12,1,0,335,89.0,0,2,16,4.0,6.3,1,2,18.8,2,399,16,4,0,73.7,0,1,7,4.8,14.3,1,21.4,1,146,7,2
Olin Cushion III,42315,S,FIU,11,0,0,166,59.6,0,0,2,0.8,0.0,0,2,0.0,0,266,2,0,0,,0,0,0,0.0,,0,,0,105,0,0
Rayshad Lewis,42321,CB,MARYLAND,12,0,0,215,55.4,0,0,1,0.6,0.0,0,3,0.0,0,157,1,0,0,55.4,0,0,1,1.9,0.0,0,0.0,0,54,1,0
Keyshon Camp,42384,DI,PITTSBURGH,7,0,0,268,77.6,5,11,88,98.9,15.9,14,1,11.4,2,93,92,18,0,70.5,2,3,20,95.7,30.0,6,22.5,2,23,22,7
Rob Snyder,42389,LB,VIRGINIA,10,0,0,335,55.2,0,3,23,16.9,8.7,2,0,10.9,1,142,24,4,0,61.4,0,0,6,18.4,16.7,1,16.7,1,38,7,1
Corbin Kaufusi,42414,ED,BYU,11,2,0,128,68.3,9,16,251,79.0,10.8,27,2,8.2,8,338,267,33,1,67.6,4,10,102,92.6,16.7,17,9.8,3,121,112,17
Brenton Nelson,42426,CB,VIRGINIA,12,0,0,335,53.6,0,0,9,2.6,0.0,0,0,0.0,0,346,9,0,0,55.6,0,0,3,2.4,0.0,0,0.0,0,126,3,0
Jacoby Hill,42430,ED,MEMPHIS,3,0,0,218,65.7,0,1,15,76.2,33.3,5,1,10.0,1,21,16,2,0,68.0,0,1,5,66.7,80.0,4,30.0,1,9,6,2
Jonathan Kongbo,42433,ED,TENNESSEE,6,0,0,307,64.7,4,5,77,94.0,10.4,8,0,5.8,0,83,78,9,0,59.1,2,1,19,100.0,5.3,1,7.9,0,20,20,3
Ike Brown,42439,CB,FIU,12,0,0,166,58.3,0,0,2,0.9,0.0,0,3,0.0,0,214,2,0,0,58.9,0,0,1,1.1,0.0,0,0.0,0,87,1,0
Raleigh Texada,42440,CB,BAYLOR,12,0,2,118,58.9,0,0,1,0.4,0.0,0,4,0.0,0,245,1,0,0,,0,0,0,0.0,,0,,0,55,0,0
Greg Eisworth II,42444,S,IOWA STATE,11,0,0,193,67.1,0,6,15,4.1,13.3,2,2,26.7,1,391,16,7,0,69.8,0,1,3,4.2,0.0,0,50.0,1,71,3,2
JoJo Domann,42446,S,NEBRASKA,6,0,0,238,71.1,0,1,24,24.1,0.0,0,0,6.3,1,108,26,2,0,60.2,0,1,7,21.4,0.0,0,7.1,0,42,9,1
Janarius Robinson,42447,ED,FLORIDA ST,12,1,0,167,55.4,2,10,181,96.1,3.9,7,4,3.3,0,205,197,12,0,55.1,1,3,55,95.3,5.5,3,3.6,0,64,61,4
Amen Ogbongbemiga,42449,LB,OKLA STATE,3,0,0,262,77.0,0,0,4,30.8,0.0,0,0,50.0,2,13,4,2,0,72.4,0,0,1,25.0,0.0,0,100.0,1,4,1,1
David Woodward,42450,LB,UTAH ST,11,0,0,329,63.6,2,14,92,26.1,12.0,11,0,14.1,5,391,102,21,0,68.8,1,7,38,36.5,21.1,8,21.1,4,115,42,12
Isaiah Simmons,42451,LB,CLEMSON,12,0,0,140,61.7,2,1,40,12.8,7.5,3,0,3.8,0,345,44,3,0,56.0,1,0,11,14.9,0.0,0,4.5,0,87,13,1
Clifton Lewis Jr.,42454,ED,TEXAS ST,10,3,0,314,65.7,0,7,105,50.0,6.7,7,0,5.2,2,220,110,9,0,61.3,0,3,37,64.6,8.1,3,6.8,1,65,42,4
Zaire Jones,42457,S,VANDERBILT,4,0,0,333,58.0,0,0,2,4.6,0.0,0,0,0.0,0,65,3,0,0,,0,0,0,0.0,,0,,0,22,0,0
Stefan Claiborne,42466,CB,W MICHIGAN,12,0,0,347,46.7,0,1,1,0.3,0.0,0,2,50.0,0,314,1,1,0,46.7,0,1,1,1.0,0.0,0,50.0,0,104,1,1
K'Von Wallace,42467,S,CLEMSON,12,0,0,140,67.8,0,1,2,1.4,0.0,0,2,25.0,0,293,4,1,0,60.0,0,0,0,1.4,,0,,0,74,1,0
Cameron Dantzler,42472,CB,MISS STATE,12,0,0,227,64.5,0,3,11,3.7,27.3,3,0,22.7,1,324,12,4,0,70.6,0,1,4,5.4,25.0,1,37.5,1,92,5,2
D.J. Ford,42473,S,N CAROLINA,9,0,0,245,59.2,0,2,1,1.1,0.0,0,0,100.0,0,95,1,2,0,59.2,0,1,1,3.7,0.0,0,50.0,0,27,1,1
