player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Deebo Samuel,48274,WR,S CAROLINA,1,100.0,1,1,19.0,2.8,0,0,0.0,100.0,1,1,0,0.0,1,0,1,289,78.5,83.3,73.1,66.6,0,0,1,2,,158.3,0.0,0,0,0,0,1,0,0.0,13,13.0
Obe Fortune,48197,WR,GA SOUTHRN,1,100.0,1,1,35.0,3.4,0,0,0.0,100.0,1,1,0,0.0,1,0,1,174,65.9,60.9,75.7,,0,0,1,1,,118.8,0.0,0,0,0,0,0,0,0.0,40,40.0
Tyler Johnson,48054,WR,MINNESOTA,1,0.0,1,1,40.0,3.6,0,0,0.0,0.0,0,0,0,,1,0,0,225,33.3,88.6,37.0,,0,0,1,0,,39.6,0.0,0,0,0,0,0,1,100.0,0,0.0
James Proche II,48037,WR,SMU,1,0.0,1,1,20.0,3.0,0,0,0.0,0.0,0,1,0,,1,0,0,287,59.0,86.1,50.8,75.0,0,0,1,2,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
James Graham,77621,QB,GA TECH,1,100.0,1,1,-2.0,3.6,0,0,0.0,100.0,1,0,0,0.0,1,0,1,176,67.5,66.3,60.6,65.8,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,22,22.0
John Williams,42342,WR,MEMPHIS,1,0.0,1,1,21.0,2.3,0,0,0.0,0.0,0,0,0,,1,0,0,218,70.1,51.7,50.8,67.0,0,0,1,4,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Justin McInnis,47865,WR,ARK STATE,1,,0,1,,4.6,0,0,0.0,0.0,0,0,1,,1,0,0,113,49.1,69.1,60.0,,0,0,1,2,0.0,39.6,0.0,0,0,0,1,0,1,100.0,0,0.0
Anthony Johnson,41706,WR,BUFFALO,1,0.0,1,1,33.0,3.1,0,0,0.0,0.0,0,0,0,,1,0,0,126,73.4,81.1,49.9,,0,0,1,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Ricky Town,42176,QB,PITTSBURGH,1,100.0,1,1,2.0,2.9,0,0,0.0,100.0,1,0,0,0.0,1,0,1,268,60.3,54.8,54.0,,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,15,15.0
Quadry Jones,77640,QB,UCF,1,100.0,1,1,26.0,3.3,0,0,0.0,100.0,1,0,0,0.0,1,0,1,323,60.3,78.5,76.2,,0,0,1,0,,158.3,0.0,0,0,0,0,1,0,0.0,42,42.0
TJ Rahming,47767,WR,DUKE,1,100.0,1,1,29.0,4.5,0,1,100.0,100.0,1,0,0,0.0,1,0,1,154,85.1,69.1,87.7,62.7,0,0,1,0,,158.3,0.0,0,0,0,0,1,0,0.0,22,22.0
Tyler Davis,47743,TE,UCONN,1,100.0,1,1,8.0,3.4,0,0,0.0,100.0,1,0,0,0.0,1,0,1,146,70.6,65.1,60.4,,0,0,1,2,,118.8,0.0,0,0,0,0,0,0,0.0,16,16.0
Kolney Cassel,29831,QB,HAWAII,1,100.0,1,1,5.0,1.2,0,0,0.0,100.0,1,0,0,0.0,1,0,0,180,65.9,62.9,60.4,60.1,0,0,1,0,,100.0,0.0,0,0,0,0,0,0,0.0,8,8.0
Sidney Davis,47742,WR,TROY,3,100.0,1,1,-1.0,4.05,0,0,0.0,100.0,1,0,1,0.0,2,0,1,318,44.1,61.8,81.2,57.9,0,0,4,3,100.0,112.5,50.0,1,0,0,0,0,0,0.0,11,11.0
Jovon Durante,47716,WR,FAU,2,0.0,1,1,6.0,3.5,0,0,0.0,0.0,0,0,0,,1,0,0,165,76.1,78.0,65.2,57.5,0,0,2,4,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Austin Conway,29618,WR,WYOMING,1,0.0,1,1,7.0,7.7,0,0,0.0,0.0,0,0,1,,1,0,0,351,72.6,63.0,52.8,67.0,0,0,1,2,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Ike Ogbogu,77653,QB,HOUSTON,1,100.0,1,1,1.0,1.5,0,0,0.0,100.0,1,0,0,0.0,1,0,0,182,63.7,57.1,60.4,58.2,0,0,1,0,,79.2,0.0,0,0,0,0,0,0,0.0,0,0.0
Grant Perry,47667,WR,MICHIGAN,1,100.0,1,1,12.0,3.4,0,0,0.0,100.0,1,0,0,0.0,1,0,1,222,69.9,62.5,54.8,,0,0,1,0,,116.7,0.0,0,0,0,0,0,0,0.0,12,12.0
KaVontae Turpin,47658,WR,TCU,1,0.0,1,1,23.0,3.1,0,0,0.0,0.0,0,0,1,,1,0,0,305,82.6,72.1,27.7,63.3,0,1,1,1,0.0,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
Lucky Jackson,29557,WR,W KENTUCKY,2,,0,1,,3.7,0,0,0.0,0.0,0,1,1,,1,0,0,346,74.6,64.6,56.0,71.0,0,0,2,2,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
Jay MacIntyre,47592,WR,COLORADO,1,100.0,1,1,23.0,3.2,0,0,0.0,100.0,1,0,1,0.0,1,0,1,143,70.6,54.8,76.6,,0,0,1,1,0.0,118.8,0.0,0,0,0,0,0,0,0.0,31,31.0
Jauan Wesley,28630,WR,N ILLINOIS,2,0.0,1,1,25.0,3.1,0,0,0.0,0.0,0,0,0,,1,0,0,254,44.4,64.4,52.5,57.5,0,0,2,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Demari Simpkins,47553,WR,UTAH,1,0.0,1,1,24.0,4.0,0,0,0.0,0.0,0,0,0,,1,0,0,328,71.1,50.9,50.4,,0,0,1,2,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Aaron Fuller,47537,WR,WASHINGTON,1,100.0,1,1,18.0,2.7,0,0,0.0,100.0,1,0,0,0.0,1,0,1,340,84.2,74.9,72.6,,0,0,1,2,,158.3,0.0,0,0,0,0,1,0,0.0,22,22.0
Terry Juniel,47519,WR,UTEP,1,100.0,1,1,22.0,4.6,0,0,0.0,100.0,1,0,1,0.0,1,0,1,330,84.5,61.1,76.6,57.7,0,0,1,0,0.0,118.8,0.0,0,0,0,0,0,0,0.0,22,22.0
Scott Miller,47481,WR,BOWL GREEN,1,100.0,1,1,18.0,2.7,0,0,0.0,100.0,1,0,0,0.0,1,0,1,122,57.2,82.7,72.6,56.7,0,0,1,2,,118.8,0.0,0,0,0,0,0,0,0.0,24,24.0
Jared Cornelius,47451,WR,ARKANSAS,1,100.0,1,1,-4.0,4.2,0,0,0.0,100.0,1,0,0,0.0,1,0,0,111,71.1,53.6,60.4,,0,0,1,2,,79.2,0.0,0,0,0,0,0,0,0.0,-5,-5.0
JaQuan Blackwell,40098,WR,S JOSE ST,1,0.0,1,1,31.0,4.3,0,0,0.0,0.0,0,0,1,,1,0,0,285,68.2,50.5,49.9,60.0,0,1,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0
Kevaris Thomas,83593,QB,W KENTUCKY,1,0.0,1,1,42.0,2.5,0,0,0.0,0.0,0,0,0,,1,0,0,346,70.5,62.3,50.1,65.2,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Taj Harris,77970,WR,SYRACUSE,1,0.0,1,1,-3.0,3.3,0,0,0.0,0.0,0,0,1,,1,0,0,304,37.9,62.5,42.5,,0,0,1,0,0.0,39.6,0.0,0,0,0,0,0,1,100.0,0,0.0
Derion Kendrick,78022,WR,CLEMSON,1,0.0,1,1,-3.0,1.1,0,0,0.0,0.0,0,0,0,,1,0,0,140,75.1,66.1,56.8,71.4,0,0,1,2,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Isaiah Wright,40113,WR,TEMPLE,1,0.0,1,1,52.0,4.3,0,1,100.0,0.0,0,0,1,,1,0,0,306,57.5,69.3,87.3,68.5,0,0,1,3,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Jack Richardson,40124,QB,STANFORD,1,100.0,1,1,5.0,2.6,0,0,0.0,100.0,1,0,1,0.0,2,0,0,300,61.8,59.8,58.9,,0,0,2,0,100.0,91.7,50.0,1,0,0,0,0,0,0.0,6,6.0
Chase Cunningham,78533,QB,MIDDLE TN,1,100.0,1,1,-5.0,1.0,0,0,0.0,0.0,0,0,0,100.0,1,1,0,224,63.7,60.2,60.4,58.2,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Parker Thome,82057,P,VANDERBILT,1,,0,1,,3.5,0,0,0.0,0.0,0,0,1,,1,0,0,333,60.3,48.3,54.1,,0,0,1,0,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
Joseph Saucier,83600,FB,AIR FORCE,1,100.0,1,1,34.0,2.9,0,1,100.0,100.0,1,0,1,0.0,1,0,1,101,61.6,67.1,87.3,65.1,0,0,1,2,0.0,158.3,0.0,0,0,0,0,1,0,0.0,32,32.0
Jared Sparks,40215,WR,PURDUE,1,100.0,1,1,9.0,3.4,0,0,0.0,100.0,1,1,1,0.0,1,0,1,273,72.8,59.8,71.7,68.9,0,0,1,3,0.0,135.4,0.0,0,0,0,0,1,0,0.0,7,7.0
Tyler Vaughns,40283,WR,USC,1,100.0,1,1,40.0,4.4,0,0,0.0,100.0,1,0,0,0.0,1,0,1,326,85.9,70.8,75.7,,0,0,1,2,,158.3,0.0,0,0,0,0,1,0,0.0,36,36.0
Zach Von Rosenberg,40449,P,LSU,1,0.0,1,1,15.0,2.7,0,0,0.0,0.0,0,0,0,,1,0,0,211,60.3,53.0,49.6,,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Cord Sandberg,82090,QB,AUBURN,1,100.0,1,1,-2.0,1.2,0,0,0.0,100.0,1,0,0,0.0,1,0,1,115,67.5,80.7,60.4,72.5,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,22,22.0
Devin Singletary,40485,HB,FAU,1,100.0,1,1,-5.0,0.9,0,0,0.0,100.0,1,0,0,0.0,1,0,0,165,89.4,88.2,60.4,91.1,0,0,1,3,,79.2,0.0,0,0,0,0,0,0,0.0,3,3.0
Darrell Stewart Jr.,27299,WR,MICH STATE,1,100.0,1,1,6.0,3.1,0,0,0.0,100.0,1,0,0,0.0,1,0,1,223,74.5,64.5,53.9,61.5,0,0,1,3,,122.9,0.0,0,0,0,0,1,0,0.0,4,4.0
Ja'Marcus Bradley,27003,WR,LA LAFAYET,1,100.0,1,1,16.0,4.2,0,0,0.0,100.0,1,0,0,0.0,1,0,1,207,76.8,84.1,72.6,59.6,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,21,21.0
Colt Garrett,40602,QB,TEXAS TECH,1,100.0,1,1,38.0,2.4,0,1,50.0,100.0,1,0,0,0.0,1,0,1,315,68.7,82.9,89.5,61.3,0,0,2,0,,158.3,0.0,0,0,0,0,1,0,0.0,44,44.0
Rontavius Groves,40901,WR,N CAROLINA,1,0.0,1,1,23.0,4.1,0,0,0.0,0.0,0,0,1,,1,0,0,245,20.4,64.1,50.4,,0,0,1,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Nick Sproles,40920,HB,FLORIDA,1,0.0,1,1,10.0,4.1,0,0,0.0,0.0,0,0,1,,1,0,0,163,60.3,49.0,48.5,,0,0,1,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Maurice Washington,83720,HB,NEBRASKA,1,0.0,1,1,29.0,3.8,0,0,0.0,0.0,0,0,1,,1,0,0,238,71.8,77.4,50.4,75.2,0,0,1,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Darrell Henderson,41193,HB,MEMPHIS,1,,0,1,,2.0,1,0,0.0,0.0,0,0,0,,1,0,0,218,77.1,88.3,60.0,85.4,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Benny Snell Jr.,45954,HB,KENTUCKY,1,100.0,1,1,-4.0,0.9,0,0,0.0,100.0,1,1,0,0.0,1,0,1,202,89.3,80.6,69.2,78.8,0,0,1,3,,158.3,0.0,0,0,0,0,1,0,0.0,43,43.0
Dontae Strickland,45943,HB,SYRACUSE,1,100.0,1,1,38.0,3.4,0,0,0.0,100.0,1,0,1,0.0,1,0,1,304,75.9,67.7,75.7,67.0,0,0,1,2,0.0,118.8,0.0,0,0,0,0,0,0,0.0,48,48.0
Qadree Ollison,45934,HB,PITTSBURGH,1,100.0,1,1,-4.0,1.4,0,0,0.0,0.0,0,0,0,100.0,1,1,0,268,90.7,82.1,60.4,84.4,0,0,1,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Spencer Petras,82136,QB,IOWA,1,0.0,1,1,12.0,3.9,0,0,0.0,0.0,0,0,0,,1,0,0,192,60.3,49.6,49.6,,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Myles Washington,45929,TE,KENT STATE,1,100.0,1,1,9.0,1.5,0,0,0.0,100.0,1,0,0,0.0,1,0,1,201,65.0,44.5,71.5,,0,0,1,1,,108.3,0.0,0,0,0,0,0,0,0.0,10,10.0
Khalil Herbert,41668,HB,KANSAS,1,0.0,1,1,5.0,2.0,0,0,0.0,0.0,0,0,1,,1,0,0,198,88.5,73.5,47.6,72.3,0,0,1,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Trey Sneed,45847,HB,RUTGERS,1,100.0,1,1,7.0,2.1,0,0,0.0,0.0,0,0,0,100.0,1,1,0,278,74.4,61.0,71.5,56.2,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Nyqwan Murray,26456,WR,FLORIDA ST,2,0.0,1,1,33.0,4.25,0,0,0.0,0.0,0,0,0,,2,0,1,167,50.6,74.8,50.1,58.7,0,0,2,3,,39.6,0.0,0,1,0,0,0,0,0.0,0,0.0
Tre Watson,45730,HB,TEXAS,1,100.0,1,1,12.0,3.5,0,0,0.0,100.0,1,0,0,0.0,1,0,1,311,81.5,70.5,72.6,72.8,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,21,21.0
Marquez Stevenson,41838,WR,HOUSTON,1,100.0,1,1,5.0,1.2,0,0,0.0,100.0,1,0,0,0.0,1,0,1,182,62.5,76.5,60.6,75.6,0,0,1,1,,118.8,0.0,0,0,0,0,0,0,0.0,31,31.0
Isaac Holder,26315,WR,E MICHIGAN,3,100.0,1,1,24.0,4.3,0,0,0.0,100.0,1,0,0,0.0,2,0,1,160,21.9,59.3,88.3,57.3,0,0,3,0,,158.3,0.0,0,1,0,0,1,0,0.0,34,34.0
Kason Martin,83531,QB,N TEXAS,1,100.0,1,1,12.0,2.9,0,0,0.0,100.0,1,0,0,0.0,1,0,1,251,61.8,77.2,76.6,,0,0,2,0,,118.8,0.0,0,0,0,0,0,0,0.0,15,15.0
Brenden Brady,83795,HB,UTSA,1,0.0,1,1,11.0,1.7,0,0,0.0,0.0,0,0,0,,1,0,0,331,82.0,62.7,46.8,66.4,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Travon McMillian,45711,HB,COLORADO,1,0.0,1,1,11.0,2.1,0,0,0.0,0.0,0,0,0,,1,0,0,143,76.8,71.3,46.8,75.0,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Warren Wand,45682,HB,ARK STATE,1,0.0,1,1,17.0,3.1,0,0,0.0,0.0,0,0,0,,1,0,0,113,91.0,76.3,55.3,81.4,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Lucas Krull,83962,TE,FLORIDA,1,100.0,1,1,9.0,3.2,0,0,0.0,100.0,1,0,0,0.0,1,0,1,163,66.4,75.4,77.2,,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,15,15.0
Neil McLaurin,84417,WR,SO MISS,1,0.0,1,1,15.0,3.5,0,0,0.0,0.0,0,0,0,,1,0,0,296,66.9,64.0,72.6,,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Blake Maimone,35431,P,OREGON,1,100.0,1,1,5.0,2.6,0,0,0.0,100.0,1,0,1,0.0,1,0,1,264,60.3,61.1,60.6,,0,0,1,0,0.0,118.8,0.0,0,0,0,0,0,0,0.0,28,28.0
Quin Jernighan,35215,WR,W KENTUCKY,1,0.0,1,1,7.0,3.2,0,0,0.0,0.0,0,1,0,,1,0,0,346,73.1,66.7,34.6,,0,1,2,2,,0.0,0.0,0,0,0,0,0,1,50.0,0,0.0
Andrew Smith,37421,WR,AIR FORCE,1,0.0,1,1,22.0,4.0,0,0,0.0,0.0,0,0,0,,1,0,0,101,76.9,64.5,38.9,57.8,0,0,1,0,,39.6,0.0,0,0,0,0,0,1,100.0,0,0.0
Daniel Rodriguez,39190,K,OREGON ST,1,100.0,1,1,-2.0,2.5,0,0,0.0,100.0,1,0,0,0.0,1,0,1,265,5.8,65.8,74.3,60.0,0,0,1,0,,116.7,0.0,0,0,0,0,0,0,0.0,12,12.0
Jaylon Henderson,39535,QB,BOISE ST,2,100.0,1,1,-4.0,0.7,0,0,0.0,100.0,1,0,0,0.0,1,0,1,120,72.9,67.5,51.5,67.5,0,0,2,0,,118.8,0.0,0,0,0,0,0,0,0.0,14,14.0
Bryson Carroll,60479,QB,NEW MEXICO,1,0.0,1,1,1.0,3.6,0,0,0.0,0.0,0,0,0,,1,0,0,241,73.4,65.6,57.7,65.2,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
James Williams,39555,HB,WASH STATE,1,0.0,1,1,36.0,4.2,0,0,0.0,0.0,0,0,1,,1,0,0,341,69.5,79.7,58.1,79.6,0,0,1,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Logan Burnett,39867,QB,MISS STATE,1,100.0,1,1,14.0,4.35,0,0,0.0,100.0,1,0,0,0.0,2,0,2,227,64.4,77.4,72.6,63.0,0,0,2,0,,118.8,0.0,0,1,0,0,0,0,0.0,25,25.0
Ty Lee,39885,WR,MIDDLE TN,1,100.0,1,1,-9.0,2.6,0,0,0.0,100.0,1,1,0,0.0,1,0,0,224,82.6,69.7,61.0,57.2,0,0,1,2,,79.2,0.0,0,0,0,0,0,0,0.0,-8,-8.0
Jeshaun Jones,84283,WR,MARYLAND,3,100.0,1,1,25.0,4.1,0,0,0.0,100.0,1,0,1,0.0,3,0,1,215,46.6,69.5,41.3,70.9,0,0,3,2,100.0,158.3,33.3,1,1,0,0,1,1,33.3,20,20.0
Jake Sopko,39933,QB,CINCINNATI,1,0.0,1,1,2.0,2.6,0,0,0.0,0.0,0,0,1,,1,0,0,138,69.7,72.4,57.7,71.0,0,0,1,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Tyre Brady,41818,WR,MARSHALL,1,0.0,1,1,44.0,3.8,0,0,0.0,0.0,0,0,0,,1,0,0,214,52.0,75.2,50.1,,0,0,1,3,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Matt Ference,60298,P,N ILLINOIS,1,0.0,1,1,-3.0,5.3,0,0,0.0,0.0,0,0,0,,1,0,0,254,9.1,26.8,44.4,60.0,0,1,1,0,,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
Jack Fox,34735,P,RICE,3,100.0,1,1,-2.0,2.3,0,0,0.0,100.0,1,0,0,0.0,1,0,1,275,64.8,77.5,70.1,60.0,0,0,3,0,,118.8,0.0,0,0,0,0,0,0,0.0,17,17.0
Nick Sipe,60517,QB,PURDUE,1,100.0,1,1,1.0,2.2,0,0,0.0,100.0,1,0,0,0.0,1,0,1,273,67.5,63.6,60.6,60.8,0,0,1,0,,79.2,0.0,0,0,0,0,0,0,0.0,3,3.0
Connor Heyward,57301,HB,MICH STATE,2,100.0,1,1,34.0,2.5,0,1,100.0,100.0,1,0,1,0.0,1,0,1,223,78.1,67.9,88.3,67.5,0,0,2,2,0.0,118.8,0.0,0,0,0,0,0,0,0.0,36,36.0
Clyde Edwards-Helaire,57279,HB,LSU,1,100.0,1,1,12.0,3.2,0,0,0.0,100.0,1,0,0,0.0,1,0,1,211,90.1,83.6,73.1,79.9,0,0,1,0,,152.1,0.0,0,0,0,0,1,0,0.0,11,11.0
Jay Urich,60532,QB,S CAROLINA,1,100.0,1,1,0.0,3.65,0,0,0.0,100.0,1,0,1,0.0,2,0,1,289,61.8,72.1,60.4,64.3,0,0,2,0,0.0,104.2,0.0,0,1,0,0,0,0,0.0,9,9.0
Cam Akers,57206,HB,FLORIDA ST,1,,0,1,,3.4,1,0,0.0,0.0,0,0,0,,1,0,0,167,43.6,64.1,60.0,65.0,0,0,1,2,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Deon Jackson,57189,HB,DUKE,1,100.0,1,1,11.0,1.9,0,0,0.0,100.0,1,1,0,0.0,1,0,1,154,53.8,59.9,48.5,61.9,0,0,1,2,,116.7,0.0,0,0,0,0,0,0,0.0,12,12.0
Wade Lees,45023,P,MARYLAND,1,100.0,1,1,-2.0,2.0,0,0,0.0,100.0,1,0,0,0.0,1,0,1,215,60.3,60.6,60.6,,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,15,15.0
Kelton Moore,34571,HB,NEVADA,1,100.0,1,1,-4.0,0.7,0,0,0.0,100.0,1,0,0,0.0,1,0,0,239,71.3,71.9,60.6,73.1,0,0,1,0,,79.2,0.0,0,0,0,0,0,0,0.0,2,2.0
Trestan Ebner,57159,HB,BAYLOR,1,0.0,1,1,27.0,3.3,0,0,0.0,0.0,0,0,1,,1,0,0,118,65.8,71.2,27.6,76.0,0,1,1,0,0.0,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
Fred Cooper,55821,FB,ARMY,1,0.0,1,1,13.0,2.6,0,0,0.0,0.0,0,1,1,,1,0,0,114,75.8,60.8,47.3,64.1,0,0,1,2,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
