player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Cornelius Sturghill,28784,CB,LOUISVILLE,9,0,9.1,58.8,98.2,11.0,6.5,0,0,3,17.6,210,67.8,62.2,81.1,55.6,39.0,43.5,0,34,0.0,0,2,1,77.3,10,111,113,5,12,17,0,107,39,1.0,10.7
Richard Moore,28853,LB,SMU,3,1,3.8,83.3,83.5,8.8,7.3,0,0,1,8.3,287,56.4,62.1,78.9,63.2,69.6,57.5,0,21,37.5,3,1,0,132.3,10,91,109,4,4,12,1,109,85,1.2,10.9
Bryan London II,28856,LB,TEXAS ST,12,2,5.4,82.8,90.8,12.9,10.7,0,0,0,0.0,314,50.4,72.5,87.5,61.6,79.8,70.0,1,28,25.0,6,0,0,128.5,24,324,357,7,16,29,5,255,150,0.8,10.6
Diamon Cannon,28863,LB,TULSA,12,1,0.6,80.0,76.1,9.8,7.9,0,0,2,10.0,320,75.4,70.1,82.8,55.6,68.5,63.6,0,15,12.5,2,2,0,86.0,16,178,234,7,13,20,0,93,107,0.6,5.8
Nevelle Clarke,28931,CB,UCF,11,0,13.2,46.3,99.7,14.9,6.9,1,2,9,16.7,323,72.7,74.6,86.8,59.4,79.2,38.8,2,49,33.3,7,6,4,76.1,25,388,389,6,14,54,4,339,36,0.9,13.6
Brendon Hayes,28933,ED,UCF,12,0,0.0,50.0,2.0,6.0,3.0,1,0,0,0.0,323,59.3,68.2,26.1,72.9,64.9,54.3,0,18,33.3,1,0,4,81.3,1,6,297,8,2,2,0,18,19,3.0,18.0
Evan Austrie,28985,S,UNLV,12,2,10.1,51.2,92.0,17.8,9.1,0,1,6,14.0,325,86.3,78.1,85.9,68.4,64.3,69.4,0,37,12.9,4,6,1,74.5,22,414,450,10,25,43,1,227,99,0.6,10.3
Soli Afalava,28986,ED,UNLV,1,0,-3.0,100.0,100.0,2.0,2.0,0,0,0,0.0,325,63.2,54.5,77.8,,49.6,31.9,0,9,0.0,0,0,0,104.2,1,2,2,0,1,1,0,9,12,4.5,9.0
Javin White,28987,S,UNLV,12,1,8.7,62.8,93.5,7.1,4.5,1,2,11,12.8,325,62.6,64.4,0.0,75.6,71.3,54.1,3,80,17.5,7,10,8,79.0,54,406,434,16,32,86,3,568,329,1.5,10.5
Jericho Flowers,28988,CB,UNLV,12,2,14.3,51.7,99.1,9.2,4.8,1,1,13,14.9,325,61.5,57.6,56.1,67.5,40.0,67.5,4,53,10.0,5,10,6,58.3,45,435,439,12,43,87,0,673,147,1.6,15.0
Jack Jones,29050,CB,ARIZONA ST,12,0,10.3,65.8,98.8,6.6,4.4,0,1,14,19.2,110,69.0,68.8,84.7,52.0,64.3,63.7,3,40,17.5,7,11,2,99.6,48,333,337,12,33,73,6,568,230,1.8,11.8
Ykili Ross,29051,CB,UTEP,9,3,12.0,69.2,99.4,9.4,6.5,0,0,1,3.8,330,59.5,57.2,0.0,60.0,57.0,47.4,2,30,18.8,3,1,5,98.2,18,176,177,2,10,26,4,193,32,1.1,10.7
Kirk Livingstone,29052,ED,USF,12,1,,,0.9,,,0,0,0,,327,61.8,87.2,66.5,69.9,90.9,64.8,0,,0.0,0,0,1,0.0,0,2,229,2,2,0,0,0,0,0.0,
Malik Dixon,29053,S,RUTGERS,10,0,17.8,80.0,98.6,32.8,26.2,0,2,1,20.0,278,47.0,53.2,83.5,59.0,65.9,65.8,0,31,23.1,3,1,0,158.3,4,141,143,0,10,5,1,77,3,0.6,19.3
Zach Sandwisch,29368,ED,W VIRGINIA,3,0,,,41.7,,,0,0,0,,343,61.9,49.0,78.6,60.2,43.7,73.0,0,,,0,0,0,0.0,0,5,12,0,0,0,0,0,0,0.0,
Deonte Holden,29464,ED,NC STATE,11,0,,,0.7,,,0,0,0,,248,60.1,51.8,82.0,55.4,47.4,55.3,0,,66.7,2,0,0,0.0,0,1,135,2,1,0,0,0,0,0.0,
D'Wayne Eskridge,29573,CB,W MICHIGAN,3,3,9.3,58.8,97.3,6.5,3.8,0,0,2,11.8,347,58.7,57.2,79.5,75.0,47.4,54.5,0,15,10.0,1,2,2,109.6,10,71,73,2,6,17,3,77,56,1.2,7.7
Josiah Hall,29620,ED,WYOMING,10,0,,,2.1,,,0,0,0,,351,60.5,70.5,86.7,56.2,79.5,83.6,0,,,0,0,0,0.0,0,4,191,4,0,0,0,0,0,0.0,
Logan Wilson,29623,LB,WYOMING,12,4,7.1,63.5,90.0,13.0,8.3,0,3,5,9.6,351,85.6,91.0,34.5,88.2,91.4,76.6,4,37,8.8,3,5,2,65.3,33,450,500,10,27,52,2,369,176,0.9,11.2
Marshaun Cameron,30624,CB,COLO STATE,12,2,12.8,57.1,97.0,12.3,7.0,1,0,4,11.4,144,67.0,70.3,87.2,64.1,77.6,91.0,0,50,0.0,0,4,2,102.8,20,258,266,4,14,35,2,286,144,1.2,14.3
Joey Banks,31453,S,BUFFALO,12,1,10.6,72.0,98.5,17.7,12.8,0,0,2,8.0,126,68.6,76.4,44.9,73.6,85.9,90.9,3,52,0.0,0,1,1,107.4,18,339,344,10,24,25,4,272,93,0.9,15.1
Sawyer Powell,32254,S,BYU,7,0,10.0,66.7,100.0,12.8,8.6,0,1,1,11.1,128,54.2,57.9,81.7,,63.7,62.4,0,35,16.7,1,1,0,138.9,6,80,80,1,5,9,2,90,70,1.2,15.0
Darreyl Patterson,32854,CB,KANSAS ST,9,0,15.2,50.0,100.0,24.7,12.3,0,0,1,16.7,199,71.2,72.4,79.3,,72.7,68.4,1,14,12.5,1,1,1,22.2,3,76,76,1,7,6,0,26,-1,0.4,8.7
Taj Jones,32969,CB,SO MISS,4,0,14.0,100.0,100.0,4.0,4.0,0,0,0,0.0,296,61.3,67.5,74.4,,77.5,79.3,0,34,0.0,0,0,0,158.3,3,12,12,1,2,3,1,42,2,3.5,14.0
Dane Jackson,32989,CB,PITTSBURGH,12,1,10.5,46.0,98.3,18.6,8.6,0,1,13,26.0,268,78.0,80.6,85.6,60.8,89.6,62.2,1,32,25.0,7,7,6,85.4,23,456,464,8,20,50,5,240,133,0.6,10.4
Clayton Johnson,33000,CB,UTSA,12,2,13.3,62.5,97.0,12.2,7.6,0,0,0,0.0,331,49.9,51.3,25.1,78.6,57.2,35.0,0,77,31.6,6,0,2,130.9,15,192,198,1,11,24,2,282,116,1.5,18.8
Zamore Zigler,33012,CB,S JOSE ST,11,0,13.8,60.5,99.5,7.6,4.6,0,0,5,11.6,285,65.3,65.0,84.2,59.0,60.4,48.8,0,62,22.2,6,3,0,94.8,26,205,206,8,21,43,1,357,115,1.8,13.7
Richaud Floyd,33043,CB,MISSOURI,1,0,,,100.0,,,0,0,0,,229,62.9,63.9,71.9,,60.9,,0,,,0,0,0,0.0,0,4,4,0,0,0,0,0,0,0.0,
Roney Elam,33103,CB,TEXAS A&M,3,0,11.1,60.0,97.3,7.7,4.6,0,0,1,6.7,312,79.9,79.0,83.8,74.4,59.3,58.9,2,29,14.3,1,1,0,35.3,9,73,75,4,6,15,0,82,18,1.2,9.1
Julius Lewis,33145,CB,TCU,6,1,21.2,61.9,99.4,11.0,6.8,0,0,2,9.5,305,56.2,56.5,82.0,60.0,57.8,78.0,1,70,10.0,1,2,2,125.5,13,153,154,2,8,21,4,376,89,2.6,28.9
Desmond Anderson,33165,CB,MIDDLE TN,10,1,11.3,72.7,95.9,9.3,6.8,0,0,3,9.1,224,55.4,55.0,84.5,47.3,56.3,59.0,0,75,17.2,5,2,1,128.2,24,232,242,7,23,33,2,359,146,1.6,15.0
Michael Lewis,33204,S,UTEP,12,3,9.1,76.7,97.7,14.6,11.2,0,0,0,0.0,330,49.3,44.3,86.0,47.8,38.3,51.7,1,74,17.9,5,0,0,141.0,23,347,355,5,20,30,6,355,148,1.1,15.4
DeAnte Ford,33293,S,KANSAS,11,0,1.4,87.5,94.7,12.0,10.5,0,0,0,0.0,198,65.9,73.0,84.4,68.9,80.8,74.1,0,19,0.0,0,0,0,96.9,7,90,95,2,5,8,0,58,58,0.7,8.3
Jeremiah Dinson,33322,S,AUBURN,11,11,2.8,71.0,91.9,15.3,10.9,0,1,1,3.2,115,91.9,90.2,55.0,65.2,76.6,90.4,2,14,2.6,1,1,1,47.6,22,362,394,17,27,31,0,99,80,0.3,4.5
Kareem Ali,33353,CB,W MICHIGAN,11,1,-0.6,80.0,100.0,15.0,12.0,1,1,0,0.0,347,64.9,63.1,78.7,,52.9,45.1,0,15,20.0,1,0,1,81.7,4,64,64,3,3,5,0,18,23,0.3,4.5
DJ Williams,33354,CB,UTAH ST,12,2,12.3,65.8,98.8,7.7,5.0,4,1,7,9.2,329,55.9,60.1,6.4,50.9,81.4,62.3,2,39,19.6,9,5,9,109.3,50,405,410,5,35,76,6,676,164,1.8,13.5
Trey Spencer,33358,S,LA TECH,3,0,27.0,100.0,100.0,7.5,7.5,0,0,0,0.0,208,38.6,42.0,76.1,,62.9,,0,54,,0,0,0,158.3,2,15,15,0,0,2,1,72,18,4.8,36.0
Kahlil Robinson,33387,S,TOLEDO,12,1,12.3,68.8,98.4,15.5,10.6,0,2,3,9.4,316,51.5,58.3,86.3,56.6,69.5,78.3,3,43,13.8,4,2,1,86.2,22,364,370,2,24,32,3,266,97,0.8,12.1
DuWayne Johnson,33391,CB,SYRACUSE,1,0,,,100.0,,,0,0,0,,304,61.4,63.3,69.7,,60.0,,0,,,0,0,0,0.0,0,2,2,0,0,0,0,0,0,0.0,
Keith Washington Jr.,33415,CB,W VIRGINIA,10,0,15.2,44.4,100.0,20.4,9.1,0,0,9,25.0,343,75.8,74.7,43.7,,67.6,75.2,3,68,0.0,0,9,2,65.0,16,341,341,3,15,36,3,284,74,0.9,17.8
Jordan Adams,33421,CB,UMASS,7,1,17.0,50.0,100.0,15.0,7.5,0,0,0,0.0,216,51.5,47.8,80.9,,36.9,50.9,1,17,0.0,0,0,0,66.7,5,78,78,1,7,10,1,70,15,0.9,14.0
Chris Stamps,33448,CB,MIDDLE TN,7,2,11.9,67.6,98.1,6.5,4.4,0,0,4,11.8,224,54.5,51.6,82.8,49.2,42.0,77.5,1,34,4.5,1,3,1,105.9,23,154,157,3,19,34,2,327,107,2.2,14.2
Amari Henderson,33456,CB,WAKE,12,3,12.2,60.3,99.8,10.4,6.3,0,3,8,12.7,339,70.8,71.9,50.7,60.0,75.2,49.1,4,50,15.4,6,8,4,73.4,38,410,411,9,30,63,3,479,136,1.2,12.6
Devon Russell,33461,CB,BUFFALO,12,0,14.0,45.2,98.4,18.2,8.2,0,0,7,16.7,126,72.8,74.2,86.8,90.4,66.8,55.5,1,20,16.1,5,6,3,53.2,19,369,375,8,26,42,1,155,68,0.4,8.2
James Jackson,33524,LB,LA TECH,9,9,3.0,77.1,84.3,6.9,5.3,1,0,1,2.9,208,64.1,69.6,46.2,64.5,78.6,87.1,1,22,3.6,1,1,1,89.1,27,188,223,9,18,35,1,211,138,1.1,7.8
Deuce Wallace,33531,S,LA LAFAYET,12,2,14.8,58.3,95.7,20.3,11.8,0,0,1,8.3,207,46.1,47.7,82.9,63.9,49.5,48.0,0,47,22.2,2,1,0,121.2,7,155,162,2,5,12,1,123,46,0.9,17.6
Shawn Wilson,33547,S,OREGON ST,11,5,11.5,75.0,95.9,14.9,11.2,0,2,1,3.1,265,67.6,66.3,54.0,57.7,63.5,79.9,1,53,8.3,3,1,2,119.0,24,374,390,8,28,32,2,358,146,1.0,14.9
Cassius Grady,33577,CB,UTSA,11,1,13.7,59.3,97.5,8.2,4.8,1,2,7,13.0,331,65.8,66.1,3.4,67.1,69.7,79.4,2,58,3.7,1,6,5,105.8,32,276,283,7,25,54,6,424,105,1.6,13.3
Ta'Corian Darden,33612,CB,W KENTUCKY,12,2,13.9,62.9,96.5,13.2,8.3,0,2,3,8.6,346,60.2,64.3,86.0,72.0,70.0,67.9,1,62,20.0,4,2,3,99.0,22,307,318,5,14,35,2,314,123,1.1,14.3
Ernest Gunn,33665,CB,SO MISS,12,3,7.0,51.9,96.8,16.5,8.6,0,0,2,7.4,296,64.0,65.0,88.0,59.4,66.9,60.8,0,57,23.1,3,2,2,82.9,14,243,251,3,7,27,1,164,91,0.7,11.7
Eric Lee Jr.,33681,S,NEBRASKA,11,1,11.8,66.7,97.9,17.1,11.4,0,0,1,8.3,238,87.2,82.4,85.7,69.1,65.7,79.6,2,57,0.0,0,1,1,70.1,8,142,145,2,8,12,0,150,66,1.1,18.8
Shea Campbell,33714,LB,W VIRGINIA,10,1,4.6,81.8,74.8,11.0,9.0,0,1,2,18.2,343,51.3,65.3,84.7,55.2,73.9,58.3,0,28,25.0,2,2,0,136.7,9,101,135,5,5,11,1,105,68,1.1,11.7
Eric Wilson,33735,CB,S DIEGO ST,1,0,15.0,100.0,100.0,3.0,3.0,0,0,0,0.0,284,51.3,49.2,67.3,,,,0,13,,0,0,0,158.3,1,3,3,0,0,1,1,13,0,4.3,13.0
Brock Nichols,33753,S,USF,2,0,,,87.5,,,0,0,0,,327,73.2,65.8,73.9,58.6,58.3,79.7,1,,,0,0,0,0.0,0,7,8,0,0,0,0,0,0,0.0,
Mehdi El Attrach,33828,S,BOSTON COL,10,4,9.9,65.0,98.1,22.0,14.3,0,0,3,15.0,121,51.0,54.0,84.6,52.6,61.5,50.5,1,59,21.4,6,3,0,112.5,13,302,308,4,18,20,2,210,104,0.7,16.2
Brett Winnegan,33851,WR,UTSA,1,0,,,100.0,,,0,0,0,,331,60.0,55.6,60.0,,,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Meiko Dotson,33902,CB,FAU,11,2,14.2,52.4,98.3,12.5,6.5,1,0,2,4.8,165,79.2,73.4,0.0,54.2,52.0,67.5,8,35,7.4,2,1,4,63.6,22,292,297,11,23,42,3,339,87,1.2,15.4
Khafari Buffalo,33907,S,BOISE ST,8,1,10.2,61.5,89.0,10.0,6.2,1,1,2,15.4,120,67.3,68.0,6.8,53.2,72.0,70.4,1,20,0.0,0,2,1,41.5,8,81,91,2,6,13,0,63,32,0.8,7.9
Joe Bergin,33913,S,NWESTERN,2,0,,,100.0,,,0,0,0,,256,67.0,69.2,72.8,,65.7,81.2,0,,0.0,0,0,0,0.0,0,7,7,0,2,0,0,0,0,0.0,
Lane Ecton,33921,S,GA SOUTHRN,12,0,2.6,75.0,73.5,6.8,5.1,0,0,0,0.0,174,63.8,66.3,31.9,73.1,64.3,47.3,0,34,11.1,1,0,1,99.4,15,108,147,6,8,20,0,167,115,1.6,11.1
David Dowell,33941,S,MICH STATE,12,9,9.0,72.7,100.0,16.9,12.3,0,1,1,3.0,223,68.9,68.8,90.3,,64.7,60.8,1,60,15.6,7,1,0,131.8,24,432,432,5,29,33,5,334,180,0.8,13.9
Chandler Hawkins,33949,S,S JOSE ST,1,0,,,90.9,,,0,0,0,,285,65.7,67.3,77.1,60.0,69.1,78.7,0,,0.0,0,0,0,0.0,0,10,11,0,1,0,0,0,0,0.0,
Omar Hicks,33988,S,OREGON ST,6,4,13.3,81.8,98.6,14.7,12.0,0,0,0,0.0,265,36.5,35.4,13.0,57.9,39.1,56.5,0,23,6.7,1,0,2,148.3,9,140,142,2,10,11,2,111,14,0.8,12.3
Darreon Jackson,34032,S,ARK STATE,11,5,3.0,69.6,91.0,22.9,16.0,1,0,1,4.3,113,68.3,67.2,0.0,60.2,73.3,57.6,1,48,18.2,6,0,6,87.6,16,383,421,5,22,23,1,172,153,0.5,10.8
Da'Quaun Jamison,34082,CB,C MICHIGAN,11,3,7.0,73.6,92.9,8.9,6.6,1,2,5,9.4,134,69.3,66.3,52.7,61.2,58.5,41.6,2,26,23.1,9,4,1,84.9,39,365,393,11,27,53,1,393,204,1.1,10.1
Khalil Brooks,34161,LB,MIDDLE TN,12,2,4.0,68.1,57.1,7.4,5.0,0,2,3,6.4,224,64.1,60.5,90.6,68.2,48.3,53.9,0,34,10.7,3,3,0,86.3,32,248,434,12,23,47,0,310,222,1.3,9.7
Andre Brown Jr.,34189,CB,INDIANA,12,1,10.7,61.9,94.8,15.7,9.7,0,1,1,4.8,190,64.5,64.2,83.7,46.6,67.8,64.9,0,35,8.3,1,1,0,106.1,13,220,232,3,10,21,1,184,60,0.9,14.2
Jovante Moffatt,34207,S,MIDDLE TN,12,1,6.5,81.1,98.4,13.8,11.2,0,1,0,0.0,224,68.5,63.0,87.4,67.2,53.3,68.3,3,30,16.7,6,0,0,86.3,30,431,438,8,29,37,2,314,159,0.8,10.5
Maliek Broady,34220,LB,NEVADA,11,0,6.8,80.0,69.1,14.0,11.2,0,0,0,0.0,239,62.2,64.7,81.3,70.0,61.0,88.5,0,15,0.0,0,0,0,88.3,4,56,81,5,8,5,0,26,14,0.5,6.5
Deamonte Lindsay,34228,ED,W VIRGINIA,3,0,7.0,100.0,50.0,2.0,2.0,0,0,0,0.0,343,54.4,50.8,76.0,71.4,46.1,49.7,0,18,0.0,0,0,0,118.8,2,5,10,1,2,2,0,26,12,6.5,13.0
Justin Bickham,34260,S,IOWA STATE,11,3,6.1,86.7,100.0,16.9,14.7,0,0,1,6.7,193,65.4,67.4,86.4,,71.8,52.7,0,63,25.0,6,1,0,141.0,13,224,224,5,15,15,1,196,130,0.9,15.1
Owen Rogers,34290,LB,BAYLOR,2,0,,,50.0,,,0,0,0,,118,60.0,77.4,66.6,60.0,77.6,73.2,0,,,0,0,0,0.0,0,1,2,0,0,0,0,0,0,0.0,
Logan Wescott,34328,CB,ARK STATE,11,2,3.4,76.3,83.0,8.3,6.3,1,0,2,5.3,113,73.1,77.1,23.8,76.3,80.7,82.3,0,24,14.8,4,1,2,95.4,29,249,300,12,21,38,1,191,153,0.8,6.6
Adam Buirge,34330,S,N ILLINOIS,5,1,7.3,66.7,95.1,19.5,13.0,0,0,0,0.0,254,68.6,66.7,77.0,57.0,61.8,64.6,0,27,0.0,0,0,0,102.1,2,39,41,1,2,3,0,32,17,0.8,16.0
Reid Karel,34337,S,NEBRASKA,2,0,,,100.0,,,0,0,0,,238,65.2,63.8,94.4,,59.3,50.5,0,,50.0,1,0,0,0.0,0,6,6,1,1,0,0,0,0,0.0,
P.J. Mbanasor,34347,CB,LOUISVILLE,1,0,5.0,100.0,90.0,9.0,9.0,0,0,0,0.0,210,48.0,54.2,73.9,58.3,70.4,81.2,0,11,0.0,0,0,0,112.5,1,9,10,0,2,1,0,11,6,1.2,11.0
Denzel Goolsby,34355,S,KANSAS ST,12,3,12.2,44.4,96.5,42.8,19.0,0,1,1,5.6,199,72.3,70.4,88.4,56.0,64.1,84.3,2,32,2.8,1,1,1,47.9,8,360,373,4,32,18,1,129,53,0.4,16.1
Darius Gilbert,34362,S,HOUSTON,1,0,,,100.0,,,0,0,0,,182,65.3,66.8,73.2,,64.0,79.6,0,,0.0,0,0,0,0.0,0,9,9,0,1,0,0,0,0,0.0,
Marshe' Terry,34384,LB,N ILLINOIS,12,4,6.4,61.9,87.5,15.3,9.5,0,0,1,4.8,254,40.9,53.3,83.1,59.7,66.3,84.0,0,23,8.3,1,0,0,115.4,13,210,240,1,7,21,2,151,126,0.8,11.6
Denzel Johnson,34405,S,CLEMSON,11,0,8.6,46.7,99.2,16.7,7.8,1,0,1,6.7,140,68.4,69.4,3.6,59.4,74.3,77.3,1,9,10.0,1,1,1,25.7,7,121,122,6,9,15,0,42,21,0.4,6.0
Darryl Lewis,34437,S,LA TECH,12,1,9.8,63.2,98.5,20.8,13.1,0,0,2,10.5,208,76.8,76.2,87.7,57.9,72.8,88.1,1,35,5.6,1,2,0,64.1,12,257,261,3,16,19,0,143,36,0.6,11.9
Will Sunderland,34449,CB,TROY,11,1,11.9,67.5,100.0,12.2,8.2,1,0,6,15.0,318,79.2,79.2,45.7,,75.6,64.8,4,64,14.7,5,5,2,83.8,27,346,346,7,28,40,3,384,216,1.2,14.2
Andrew Martel,34478,LB,UTSA,12,3,5.5,83.9,88.6,11.7,9.8,0,0,1,3.2,331,48.4,40.1,58.5,53.9,39.3,76.2,0,29,14.3,4,1,1,111.7,26,320,361,9,21,31,1,255,137,0.8,9.8
Dev Lamour,34503,S,BUFFALO,2,1,,,88.9,,,0,0,0,,126,65.1,65.2,71.4,60.0,61.4,74.8,0,,0.0,0,0,0,0.0,0,8,9,0,0,0,0,0,0,0.0,
Christian Campbell,34534,S,GA TECH,12,1,10.8,64.0,95.4,13.4,8.6,0,0,2,8.0,176,56.0,56.7,88.2,59.7,56.4,53.5,0,35,16.7,3,2,2,116.6,16,226,237,8,14,25,2,207,121,1.0,12.9
Donald Rutledge Jr.,34540,S,GA SOUTHRN,12,2,14.8,66.7,98.8,17.0,11.3,0,2,4,14.8,174,60.3,61.5,47.4,55.9,65.7,74.8,1,60,6.7,2,3,1,131.3,18,321,325,6,26,27,3,353,127,1.2,19.6
Ferrod Gardner,34595,LB,LA LAFAYET,11,1,6.2,83.3,81.9,12.9,10.8,0,1,0,0.0,207,69.6,62.7,12.4,60.6,59.0,58.5,0,31,25.0,4,0,2,115.7,15,203,248,7,11,18,1,132,76,0.7,8.8
Zayne Anderson,34622,S,BYU,3,0,12.0,75.0,100.0,8.7,6.5,0,0,0,0.0,128,35.9,38.1,80.9,,44.6,35.0,0,51,0.0,0,0,1,116.7,3,30,30,0,2,4,0,67,36,2.6,22.3
Zack Baun,34632,ED,WISCONSIN,12,0,6.3,77.8,22.3,12.0,9.3,1,1,2,22.2,349,88.8,90.6,17.3,90.9,81.6,75.3,1,22,22.2,2,2,6,56.7,7,87,390,17,7,9,0,64,23,0.8,9.1
Thad Abram,34655,ED,E MICHIGAN,9,0,,,9.6,,,0,0,0,,160,49.6,49.8,79.8,55.9,51.8,26.9,0,,0.0,0,0,0,0.0,0,5,52,0,1,0,0,0,0,0.0,
Mykelti Williams,34664,S,N ILLINOIS,12,8,9.8,70.4,95.0,17.1,12.0,0,1,1,3.7,254,60.2,57.6,14.2,68.4,55.3,55.0,0,38,15.6,5,1,3,141.2,19,342,360,3,19,27,4,265,105,0.8,13.9
Ray Buford Jr.,34671,CB,NEW MEX ST,10,0,12.3,72.7,100.0,7.9,5.7,0,0,2,6.1,242,53.3,51.3,26.5,,47.6,27.7,0,62,28.0,7,1,3,154.4,24,193,193,5,18,33,5,414,182,2.2,17.3
Jarvis Miller,34689,LB,UMASS,12,1,7.1,88.9,77.0,12.1,10.7,0,0,0,0.0,216,53.1,45.5,56.7,50.6,44.1,46.2,0,57,18.8,3,0,1,155.8,16,197,256,5,12,18,2,246,144,1.3,15.4
Brian Cole,34696,CB,MISS STATE,12,4,8.7,74.6,87.9,6.6,4.9,1,0,1,1.6,227,51.3,59.2,57.6,71.6,74.0,68.4,1,39,12.8,5,0,4,115.4,47,327,372,14,30,63,4,554,322,1.8,11.8
Ross Matiscik,34710,LB,BAYLOR,4,0,4.0,100.0,88.2,7.0,7.0,0,0,0,0.0,118,78.2,73.0,74.7,57.7,60.2,58.6,0,6,0.0,0,0,0,87.5,2,15,17,3,3,2,0,10,2,0.7,5.0
Trent Shaw,34781,LB,USF,2,1,1.0,100.0,83.3,5.0,5.0,0,0,0,0.0,327,65.8,67.6,67.6,59.3,60.0,75.8,0,5,0.0,0,0,0,87.5,1,5,6,0,1,1,0,5,4,1.0,5.0
Ayron Monroe,34783,S,TEMPLE,12,2,10.7,53.3,100.0,21.4,11.4,0,0,2,6.7,306,72.9,72.5,13.9,,74.2,75.3,1,73,16.7,4,1,2,95.0,16,363,363,4,18,30,3,209,112,0.6,13.1
George Campbell,34785,WR,W VIRGINIA,1,0,,,100.0,,,0,0,0,,343,60.0,60.7,61.5,,60.0,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Akeem Davis-Gaither,34788,LB,APP STATE,12,6,2.5,78.9,64.9,8.8,6.9,0,0,1,2.6,108,64.7,77.4,14.2,85.4,84.9,67.6,1,29,22.6,7,1,4,102.6,30,275,424,14,18,38,2,268,213,1.0,8.9
Austin Kafentzis,34791,S,BYU,6,0,2.8,66.7,86.5,15.5,10.3,0,0,1,16.7,128,65.3,73.1,80.7,91.0,70.2,62.0,0,14,40.0,2,1,0,82.6,4,64,74,2,3,6,0,36,30,0.6,9.0
Jordan Glasgow,34816,LB,MICHIGAN,12,3,1.7,96.0,73.0,9.0,8.6,0,0,2,8.0,222,57.4,76.9,85.3,86.5,77.7,89.6,0,21,10.5,2,1,0,107.5,24,230,315,10,14,25,1,165,126,0.8,6.9
Caleb Repp,34839,TE,UTAH ST,1,0,,,100.0,,,0,0,0,,329,60.0,60.0,64.7,,,,0,,,0,0,2,0.0,0,1,1,0,0,0,0,0,0,0.0,
A.J. Smiley,34869,ED,TROY,7,1,11.3,66.7,30.6,15.5,10.3,0,0,0,0.0,318,58.9,65.5,85.8,60.1,69.5,84.2,0,21,20.0,1,0,0,138.9,2,33,108,1,3,3,1,30,5,1.0,15.0
Nolan Borgersen,34894,S,BOSTON COL,12,1,9.9,70.6,98.0,20.1,14.2,0,0,3,17.6,121,72.8,74.4,86.9,47.4,80.1,54.9,1,26,26.5,9,3,0,83.5,12,249,254,6,24,17,1,112,72,0.5,9.3
Austin Lee,34899,S,BYU,11,0,10.4,64.3,100.0,36.7,23.6,0,2,6,42.9,128,88.4,84.6,88.2,,70.8,62.0,1,32,17.4,4,5,0,56.5,9,348,348,5,19,14,0,103,25,0.3,11.4
Jarrod Jones,34928,LB,ARMY,2,0,,,50.0,,,0,0,0,,114,60.0,62.9,60.7,60.0,60.0,,0,,,0,0,0,0.0,0,1,2,0,0,0,0,0,0,0.0,
Christian Irving,34962,LB,FIU,1,0,,,16.7,,,0,0,0,,166,61.1,55.3,72.1,58.4,53.5,78.4,0,,0.0,0,0,0,0.0,0,1,6,0,1,0,0,0,0,0.0,
Lee Morris,35005,WR,OKLAHOMA,1,0,,,100.0,,,1,0,0,,261,60.0,62.9,60.0,,,,0,,,0,0,1,0.0,0,1,1,0,0,0,0,0,0,0.0,
Mason Ramirez,35026,CB,TEXAS,2,0,,,33.3,,,0,0,0,,311,60.8,57.0,69.5,54.1,,,0,,,0,0,0,0.0,0,2,6,0,0,0,0,0,0,0.0,
Chris Melton,35031,LB,MIDDLE TN,9,1,-1.0,81.8,68.2,14.6,11.9,0,0,0,0.0,224,67.0,60.0,85.5,53.7,57.0,66.2,0,22,16.7,1,0,0,91.3,9,137,201,1,4,11,0,65,82,0.5,7.2
Philip Redwine-Bryant,35032,LB,OKLA STATE,4,0,3.0,0.0,84.6,,19.0,0,0,0,0.0,262,90.8,90.8,71.0,57.6,80.2,82.0,1,,0.0,0,0,0,0.0,0,22,26,1,3,1,0,0,0,0.0,
Reakwon Jones,35041,LB,INDIANA,12,0,3.9,56.3,83.0,19.7,11.1,0,0,0,0.0,190,68.2,61.9,86.9,62.9,54.8,60.0,0,8,0.0,0,0,1,61.5,9,190,229,4,7,16,0,32,7,0.2,3.6
Armani Linton,35048,S,OLE MISS,8,1,12.7,54.5,99.2,21.2,11.5,0,0,5,45.5,226,56.1,55.9,81.4,59.2,53.4,46.1,0,25,25.0,2,3,0,83.5,6,132,133,1,5,11,0,95,27,0.7,15.8
Greg Reaves,35068,ED,USF,12,1,-0.7,80.0,31.2,12.4,9.9,0,0,2,20.0,327,60.8,76.2,63.4,64.7,82.9,61.5,1,36,20.0,2,2,2,88.8,8,101,324,7,7,10,1,68,94,0.7,8.5
