player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Tate Carney,157522,HB,WAKE,11,49,5,2,39.8,97,0,244,0,0,5,184,36.1,3,16,339,1,21,59.4,65.3,81.6,,53.0,65.8,66.4,50.2,74,0,35,3,41,66,0,0,3,52,4,244,184,3.76,5.0,0.85,27
Maurice Turner,156329,HB,LOUISVILLE,10,49,14,2,21.4,45,0,210,0,4,14,166,107.0,6,11,210,0,15,82.7,75.8,82.6,,44.5,72.4,76.3,58.6,30,0,73,8,57,73,0,0,9,57,1,210,166,3.39,4.3,1.28,34
Cooper Legas,101286,QB,UTAH ST,9,35,10,0,0.0,0,0,138,0,0,6,59,28.9,4,13,329,4,16,61.9,73.8,86.2,70.6,62.2,54.6,68.0,60.0,24,2,0,0,1,223,88,14,0,35,0,226,103,2.1,4.6,0.0,5
Miyan Williams,62608,HB,OHIO STATE,6,49,10,0,0.0,0,0,158,0,0,10,97,37.4,3,13,260,0,20,82.4,66.7,80.0,,27.8,64.5,68.2,51.4,12,0,42,4,33,58,0,0,4,53,3,158,97,1.98,3.2,1.27,29
DJ Irons,145585,QB,AKRON,5,31,13,0,0.0,0,0,112,0,0,7,51,37.1,12,17,102,3,13,44.5,62.4,82.8,55.8,,,69.3,60.0,47,0,0,0,0,79,188,18,0,31,2,300,117,2.39,6.1,,4
Aaron Bedgood,97079,HB,LIBERTY,12,48,8,7,46.7,196,0,410,3,6,8,208,93.3,14,19,206,1,15,66.9,74.0,86.0,,57.4,71.9,77.8,54.5,49,0,185,17,103,297,0,0,24,65,3,420,208,4.33,8.8,1.8,30
Stacy Sneed,123680,HB,HOUSTON,11,48,14,7,56.0,158,0,282,3,2,14,168,91.8,9,12,182,0,16,82.5,66.1,82.4,,45.9,56.1,74.1,55.8,58,0,95,13,123,75,0,0,20,61,1,282,168,3.5,5.9,0.77,31
Bo Nix,97790,QB,OREGON,12,31,2,1,8.8,16,0,82,1,0,1,38,4.0,8,20,264,2,10,74.5,92.9,71.4,92.7,,29.7,68.2,60.1,16,2,0,0,1,303,99,17,1,31,6,181,75,1.56,3.8,0.0,8
DeCarlos Brooks,70933,HB,ARIZONA ST,5,48,10,3,20.8,54,0,259,0,5,10,164,93.2,8,17,110,0,28,82.1,81.5,81.8,,82.8,67.0,85.4,42.0,21,0,47,7,62,72,0,0,8,55,3,259,164,3.42,5.4,0.76,16
Trey Sanders,97433,HB,TCU,11,48,10,1,10.3,18,0,175,0,3,10,114,58.3,4,15,305,0,19,82.0,69.5,80.9,,15.4,54.5,74.9,67.4,18,0,20,5,69,58,0,0,6,53,6,175,114,2.38,3.6,0.29,28
Dylan Downing,128352,HB,PURDUE,12,48,10,3,30.8,65,0,211,0,1,10,119,51.5,5,9,273,0,21,82.3,65.6,80.0,,17.8,59.5,69.8,51.7,25,0,44,5,60,63,0,0,5,53,1,211,119,2.48,4.4,0.73,24
Sam Scott,150701,HB,WYOMING,12,48,6,4,28.8,65,0,226,0,3,6,114,36.2,6,10,351,1,10,60.7,61.5,0.0,,22.7,66.0,65.5,63.1,19,2,77,11,91,84,0,0,18,59,2,226,114,2.38,4.7,0.85,38
Juwaun Price,97204,HB,SYRACUSE,11,48,13,2,22.4,38,0,170,1,1,13,107,61.2,4,7,304,0,30,82.0,63.0,0.0,,67.0,52.9,67.9,54.7,22,2,38,3,60,138,0,0,5,51,0,170,107,2.23,3.5,0.63,17
Blake Shapen,122282,QB,BAYLOR,8,23,5,1,7.8,17,0,49,0,0,3,45,24.5,7,16,118,6,4,56.9,71.7,76.4,69.0,62.2,59.7,66.9,60.0,27,3,-6,1,1,218,170,24,1,24,4,219,74,1.57,4.7,-6.0,4
Rodney Hill,156290,HB,FLORIDA ST,9,47,13,3,29.8,54,0,181,1,3,13,119,76.4,4,8,167,0,31,81.9,69.1,79.4,,83.4,66.9,68.7,46.9,19,0,96,6,27,57,0,0,8,53,1,181,119,2.53,3.9,3.56,16
Jamari Ferrell,71409,HB,WYOMING,10,47,6,1,10.8,17,0,157,1,1,6,96,29.2,4,12,351,1,6,57.6,64.7,80.1,,60.3,51.8,66.5,56.8,17,0,7,2,43,59,0,0,5,49,1,157,96,2.04,3.3,0.16,39
Avery Johnson,173108,QB,KANSAS ST,7,46,12,4,34.4,83,0,235,0,0,11,103,53.5,10,15,199,2,30,61.3,68.5,46.4,53.3,,,72.8,60.0,30,1,0,0,0,94,6,1,0,46,6,241,103,2.19,5.1,,10
Colby McDonald,144890,HB,MARYLAND,11,47,6,7,54.4,154,0,283,0,1,6,138,39.5,10,13,215,2,27,34.4,65.0,80.8,,43.1,44.0,71.1,58.5,35,0,16,5,56,54,0,0,6,52,2,283,138,2.94,6.0,0.29,20
Ta'Quan Roberson,101625,QB,UCONN,11,27,4,2,24.1,39,1,70,0,0,2,43,11.8,6,10,146,5,4,60.5,65.1,78.6,65.2,62.2,51.6,56.2,60.0,24,3,0,0,3,320,92,20,0,27,2,162,71,1.51,3.4,0.0,12
Kenny Tracy,130531,HB,MIAMI OH,11,47,6,2,30.6,79,0,258,0,2,6,145,42.6,3,12,221,2,6,39.3,73.1,26.0,,73.8,68.1,72.4,66.7,42,1,130,11,67,72,0,0,13,58,2,258,145,3.09,5.5,1.94,41
Jaydon Blue,157303,HB,TEXAS,11,46,12,4,45.4,139,0,306,0,2,12,129,74.1,7,11,311,1,16,57.7,77.1,80.0,,51.3,70.7,76.0,60.2,69,0,52,7,43,50,0,0,7,53,2,306,129,2.8,6.7,1.21,29
Austin Reed,111760,QB,W KENTUCKY,12,35,1,0,0.0,0,0,36,0,0,0,26,0.0,4,20,346,3,17,64.1,70.3,80.3,67.1,,54.3,71.3,60.1,26,1,0,0,1,277,105,11,0,35,4,141,37,0.8,3.1,0.0,0
Braxton Woodson,175276,QB,NAVY,4,37,12,3,50.0,106,0,161,0,0,7,77,39.4,7,8,237,4,21,30.4,51.0,80.0,45.3,,54.3,59.4,60.0,69,0,0,0,1,79,51,8,0,37,1,212,140,3.11,4.7,0.0,4
Anthony Tyus III,145037,HB,NWESTERN,11,45,14,3,33.2,72,1,217,0,0,14,145,96.0,7,12,256,1,25,58.1,68.4,81.0,,22.0,52.6,72.9,69.2,39,1,16,2,48,63,0,0,4,47,1,217,145,3.22,4.8,0.33,19
Mike Franklin,170511,HB,UTEP,8,45,3,1,11.7,21,0,180,0,1,3,108,19.6,1,10,330,1,22,57.6,73.6,79.0,,44.8,79.9,73.1,57.9,21,0,35,4,21,50,0,0,5,49,3,180,108,2.4,4.0,1.67,22
Robby Ashford,131702,QB,AUBURN,10,39,8,4,31.5,70,0,199,0,0,7,102,45.8,11,18,115,0,13,79.3,70.8,79.6,52.0,,60.3,74.7,60.0,21,0,2,1,1,89,23,6,1,40,5,222,129,2.87,4.9,2.0,21
Taulia Tagovailoa,97271,QB,MARYLAND,12,28,8,2,16.3,37,0,99,0,0,3,37,13.7,6,13,215,3,12,60.7,77.6,45.7,75.1,,89.7,70.6,60.0,23,8,21,1,1,273,128,17,1,29,5,227,92,2.04,5.0,21.0,10
Ja'shon Benjamin,170306,HB,RUTGERS,8,45,10,2,25.0,43,0,172,0,1,10,109,54.4,4,13,278,0,9,81.6,67.8,77.0,,63.2,84.7,64.9,58.2,26,0,54,4,18,50,0,0,4,49,1,172,109,2.42,3.8,3.0,36
Bennett Galloway,168436,HB,LA MONROE,8,44,12,3,28.2,81,0,287,0,1,12,198,127.2,5,10,209,0,15,81.6,90.2,79.5,,82.7,62.0,91.2,58.2,41,0,22,2,39,56,0,0,5,46,0,287,198,4.5,6.5,0.56,29
Dan Villari,129602,TE,SYRACUSE,12,43,16,4,35.6,103,0,287,1,9,14,178,151.1,11,16,304,3,16,28.8,71.2,53.5,79.9,54.3,68.5,68.9,57.7,38,3,180,20,151,289,2,1,23,63,2,289,181,4.11,6.6,1.19,27
Kobe Johnson,109089,HB,COLO STATE,4,44,6,0,0.0,0,1,125,1,1,6,87,28.8,3,6,144,0,5,59.1,59.6,0.0,,22.3,59.4,63.2,60.0,13,1,32,4,56,47,0,0,5,48,1,125,87,1.98,2.8,0.57,39
Mason Garcia,123811,QB,E CAROLINA,8,29,12,0,0.0,0,0,127,0,0,5,81,48.2,7,18,156,1,17,77.6,58.7,81.8,46.9,,,72.4,60.0,57,0,0,0,0,94,139,14,0,29,2,266,213,4.95,6.2,,1
Grayson McCall,98002,QB,COAST CAR,7,29,5,0,0.0,0,0,24,0,0,2,35,8.3,5,9,141,3,5,52.3,79.9,72.6,79.7,,54.3,63.5,60.0,12,2,0,0,1,201,96,14,0,29,1,120,58,1.35,2.8,0.0,9
Davis Brin,77642,QB,GA SOUTHRN,12,22,5,0,0.0,0,0,27,0,0,1,22,4.5,1,11,174,9,7,55.7,71.4,82.1,70.9,81.4,51.2,57.9,60.0,18,2,0,0,3,278,101,21,0,22,1,128,86,2.0,3.0,0.0,5
Josh Williams,99171,HB,LSU,12,43,3,2,32.6,76,0,233,0,4,3,98,29.5,6,14,211,0,21,81.3,75.5,18.2,,44.9,71.8,79.4,70.0,41,1,172,11,94,61,0,0,12,54,5,233,98,2.28,5.4,1.83,22
Brett Gabbert,97404,QB,MIAMI OH,8,22,4,2,15.3,34,0,69,1,0,1,20,4.1,8,13,221,1,2,68.1,79.4,58.3,80.6,,,61.2,60.1,26,3,0,0,0,192,153,21,0,22,2,222,61,1.42,5.2,,8
J.J. McCarthy,144918,QB,MICHIGAN,12,27,14,2,11.7,33,0,138,0,0,8,62,68.0,10,17,222,3,11,53.7,90.9,87.9,88.5,,54.3,77.7,60.1,22,0,0,0,1,354,145,16,0,27,3,283,151,3.51,6.6,0.0,8
Josh McCray,144799,HB,ILLINOIS,5,43,9,0,0.0,0,0,156,1,2,9,130,67.9,3,12,187,2,13,32.4,62.0,6.4,,44.2,44.2,69.6,57.6,14,1,30,6,62,56,0,0,9,49,2,156,130,3.02,3.6,0.48,30
James Jointer,157021,HB,LIBERTY,9,42,8,3,31.4,77,0,245,0,0,8,170,75.3,6,12,206,0,20,81.3,79.7,79.6,,46.1,63.8,78.5,55.8,34,0,7,1,14,60,0,0,1,43,2,245,170,4.05,5.8,0.5,22
Joachim Bangda,97184,HB,CHARLOTTE,10,42,11,2,31.9,46,0,144,0,1,11,140,85.1,4,7,136,1,35,56.4,63.9,79.2,,57.3,64.6,62.6,67.6,31,0,46,5,34,50,0,0,5,47,4,144,140,3.33,3.4,1.35,7
Ashton Stredick,131667,HB,CAL,8,42,8,1,21.0,41,0,195,1,0,8,140,58.0,4,11,130,2,29,30.4,70.0,78.8,,9.7,53.0,74.3,70.8,41,0,27,4,36,51,0,0,5,46,2,195,140,3.33,4.6,0.75,13
Jake Retzlaff,70874,QB,BYU,4,31,9,2,20.1,36,0,114,0,0,7,91,66.3,9,14,128,6,5,31.7,48.3,43.8,46.7,,47.8,59.8,60.0,19,2,0,0,2,112,65,11,0,31,3,179,118,2.81,4.3,0.0,20
Ethan Vasko,163817,QB,COAST CAR,7,38,12,6,53.2,181,0,312,0,0,11,138,102.4,9,13,141,1,12,79.0,76.6,82.3,65.4,,62.8,78.2,60.0,75,1,-7,1,1,129,28,4,1,39,2,340,163,3.88,8.1,-7.0,14
Sione Vaki,158505,S,UTAH,7,42,20,6,58.0,184,0,317,0,3,20,134,138.5,7,15,328,1,17,57.6,94.0,80.5,,,93.1,88.7,58.6,72,0,203,11,26,49,0,0,14,53,2,317,134,3.19,7.5,7.81,24
Xavier Williams,57263,HB,KENT STATE,6,42,10,1,13.6,18,0,132,0,0,10,103,57.0,3,7,201,0,22,61.0,66.8,78.2,,83.3,54.6,66.3,58.6,18,0,1,1,26,52,0,0,1,43,1,132,103,2.45,3.1,0.04,18
Tony Muskett,142933,QB,VIRGINIA,6,31,3,2,19.3,38,0,138,0,0,2,61,12.7,6,12,335,3,7,67.4,74.1,84.4,72.3,,,64.2,60.0,20,2,0,0,0,171,59,11,0,31,1,197,92,2.19,4.7,,9
Cardell Williams,156190,QB,TULSA,9,24,13,6,54.7,162,0,214,0,0,9,118,184.4,9,15,320,2,5,54.1,69.5,71.0,61.6,,,74.8,60.2,50,2,0,0,0,235,82,17,0,24,5,296,163,3.98,7.2,,18
Max Balthazar,147080,HB,COAST CAR,11,41,7,3,45.0,95,0,211,1,1,7,150,55.2,5,13,141,0,9,81.0,73.3,81.6,,25.2,73.7,74.8,61.1,34,0,81,12,45,69,0,0,16,53,2,211,150,3.66,5.1,1.8,32
Billy Wiles,144144,QB,SO MISS,11,13,2,1,9.4,16,0,27,0,0,1,15,8.9,6,8,296,2,5,55.5,59.3,77.2,58.2,,52.4,60.0,60.4,16,5,0,0,3,259,144,28,0,13,1,171,67,1.63,4.2,0.0,4
Javious Bond,175179,HB,E CAROLINA,8,41,10,4,42.7,100,0,234,1,3,10,150,93.3,9,12,156,0,13,81.5,74.1,80.8,,46.1,56.6,82.7,55.5,39,0,52,10,76,57,0,0,13,51,1,234,150,3.66,5.7,0.68,27
Jaylen Anderson,157350,HB,W VIRGINIA,6,41,7,1,10.9,15,0,137,1,1,7,90,39.0,3,5,343,0,15,81.4,66.0,80.2,,55.7,59.8,65.1,76.6,15,0,32,4,26,67,0,0,5,45,1,137,90,2.2,3.3,1.23,25
Bert Emanuel Jr.,158581,QB,C MICHIGAN,6,28,9,2,35.0,89,0,167,0,0,5,62,39.5,7,13,134,0,18,77.5,77.7,45.8,69.1,,,73.9,60.0,66,1,0,0,0,85,87,13,0,28,2,254,128,3.12,6.2,,4
Tony Mathis Jr.,99481,HB,HOUSTON,10,41,5,2,25.9,44,1,170,1,2,5,112,36.8,5,6,182,0,6,81.0,62.3,20.2,,39.5,56.1,71.6,42.1,23,4,79,11,88,82,0,0,12,52,0,170,112,2.73,4.1,0.9,35
Durell Robinson,172220,HB,CHARLOTTE,4,41,5,1,9.3,16,0,172,1,0,5,107,31.1,7,9,136,0,29,81.3,67.1,79.1,,60.7,44.5,68.8,65.1,16,0,14,1,29,48,0,0,3,42,1,172,107,2.61,4.2,0.48,12
Brandon Chatman,162541,HB,NAVY,11,41,7,1,12.1,20,0,165,0,3,7,81,32.9,4,7,237,1,15,59.4,64.0,85.4,,65.5,62.8,66.1,55.6,20,0,251,19,143,217,0,0,29,60,0,165,81,1.98,4.0,1.76,11
Drake Anderson,83729,HB,AKRON,12,40,6,2,22.7,30,0,132,1,4,6,88,38.6,3,8,102,0,17,81.0,65.9,81.9,,64.5,69.4,67.1,46.5,15,0,93,17,105,70,0,0,19,57,1,132,88,2.2,3.3,0.89,23
Hank Bachmeier,101284,QB,LA TECH,9,18,7,2,22.0,35,0,65,0,0,1,21,6.5,4,11,208,6,6,70.6,78.7,86.9,80.1,,55.1,56.2,60.1,18,1,0,0,1,200,94,22,0,18,2,159,78,1.95,4.0,0.0,6
Cam'Ron Valdez,144749,HB,TEXAS TECH,9,40,6,3,46.0,115,0,250,0,4,6,133,77.3,6,8,315,0,18,81.1,75.6,0.0,,54.1,67.9,76.5,59.9,54,1,27,3,32,44,0,0,4,43,1,250,133,3.33,6.3,0.84,22
Kenyon Clay,156837,HB,SO MISS,7,40,8,3,30.7,59,0,192,0,0,8,86,42.0,7,11,296,1,12,53.1,63.7,0.0,,80.0,59.1,64.1,57.1,28,1,5,1,6,49,0,0,1,41,1,192,86,2.15,4.8,0.83,28
Dylan McDuffie,77703,HB,KANSAS,10,40,12,4,38.8,88,0,227,0,0,12,119,89.3,7,14,198,0,19,80.9,79.5,80.2,,75.5,54.1,80.1,46.8,36,0,0,0,10,62,0,0,0,40,4,227,119,2.98,5.7,0.0,21
Graham Mertz,97994,QB,FLORIDA,11,19,3,0,0.0,0,0,-30,0,0,0,9,0.0,4,10,163,7,2,53.0,75.8,61.9,77.9,,52.9,52.4,60.2,12,7,0,0,2,290,124,21,0,19,4,94,86,2.15,2.4,0.0,1
Brandon Thomas,121788,HB,MEMPHIS,7,39,6,1,25.9,42,0,162,0,0,6,94,35.3,2,16,218,0,5,80.7,76.5,77.4,,24.1,54.8,77.6,59.3,42,0,10,2,24,42,0,0,2,41,9,162,94,2.41,4.2,0.42,34
Tyrell Robinson,121607,HB,ARMY,8,38,2,1,13.4,25,0,181,0,0,2,56,6.7,6,7,114,2,12,40.7,60.5,81.8,,51.1,66.2,62.1,47.8,25,0,70,6,43,120,0,0,8,44,2,187,56,1.47,4.9,1.63,23
Tyler Shough,83537,QB,TEXAS TECH,4,23,8,1,26.5,58,0,144,0,0,5,87,82.2,4,12,315,2,14,51.4,65.2,81.9,57.9,,,71.3,60.0,58,0,0,0,0,75,75,16,0,23,2,219,134,3.44,5.6,,4
Gi'Bran Payne,156963,HB,NOTRE DAME,12,39,5,0,0.0,0,0,144,0,0,5,107,28.6,3,14,258,0,16,80.7,66.0,80.8,,21.2,67.0,68.7,58.9,12,0,58,9,73,50,0,0,10,48,2,144,107,2.74,3.7,0.79,22
Jason Bean,83529,QB,KANSAS,11,29,2,7,73.1,212,0,243,0,0,2,56,13.3,10,11,198,4,7,56.9,77.7,71.6,78.4,,60.0,62.5,61.2,50,1,0,0,1,237,47,10,0,29,3,290,77,1.97,7.4,0.0,12
Tommy Ulatowski,163150,QB,KENT STATE,9,28,4,0,0.0,0,0,86,0,0,1,44,5.6,4,10,201,2,18,50.9,60.2,83.1,62.5,,,53.3,60.0,39,1,0,0,0,125,73,10,0,28,1,159,81,2.13,4.2,,9
Ben Bryant,77655,QB,NWESTERN,8,19,4,0,0.0,0,0,10,0,0,0,7,0.0,4,11,256,3,4,52.6,64.4,60.6,65.1,,59.5,57.1,60.8,15,2,0,0,1,181,103,19,0,19,4,113,65,1.71,3.0,0.0,4
Justin Johnson Jr.,144782,HB,W VIRGINIA,9,38,8,3,48.7,73,0,150,1,0,8,91,47.9,3,8,343,0,15,81.0,66.5,80.3,,37.6,44.0,72.1,58.3,30,0,4,2,46,70,0,0,4,40,1,150,91,2.39,3.9,0.09,23
Max Johnson,124099,QB,TEXAS A&M,8,22,3,0,0.0,0,0,15,0,0,2,25,10.3,2,10,312,7,5,38.4,78.7,71.0,80.6,,,57.5,60.0,32,4,0,0,0,188,114,16,0,22,2,129,83,2.18,3.4,,8
Casey Filkins,131759,HB,STANFORD,7,38,4,3,60.5,130,0,215,1,1,4,185,55.3,6,9,300,0,25,84.0,60.1,25.4,,19.9,52.1,74.6,53.7,59,1,41,6,73,87,0,0,10,44,1,215,185,4.87,5.7,0.56,13
Tybo Rogers,171940,HB,WASHINGTON,10,38,12,3,31.7,52,1,164,1,2,12,97,85.1,5,7,340,0,17,80.7,69.8,79.0,,31.4,53.8,72.3,64.4,22,1,60,4,32,41,0,0,6,42,0,164,97,2.55,4.3,1.88,21
Kelley Joiner Jr.,101124,HB,USF,9,38,8,1,11.7,18,0,154,1,1,8,119,55.3,2,9,327,0,23,80.8,67.2,18.7,,80.1,60.4,71.4,55.7,18,1,158,13,82,80,0,0,17,51,1,154,119,3.13,4.1,1.93,14
Sherod White,157223,HB,NEW MEXICO,7,38,8,0,0.0,0,0,157,1,1,8,98,55.3,5,11,241,1,3,55.3,66.0,80.3,,55.0,51.4,69.2,53.7,12,0,19,4,28,47,0,0,6,42,1,157,98,2.58,4.1,0.68,34
Behren Morton,144747,QB,TEXAS TECH,9,24,5,0,0.0,0,0,30,0,0,3,42,21.9,3,13,315,2,3,70.2,65.1,87.0,61.6,,,67.0,60.1,14,0,0,0,0,264,66,13,0,24,4,96,73,1.97,2.6,,7
Zach Hrbacek,150270,HB,SM HOUSTON,5,37,3,0,0.0,0,0,91,1,0,3,41,7.6,1,4,281,1,13,56.6,52.1,81.3,,69.9,55.2,52.7,41.4,10,0,43,7,52,59,0,0,8,44,0,91,41,1.11,2.5,0.83,24
Jacques Badolato-Birdsell,146087,HB,NEVADA,9,37,1,1,16.1,15,0,93,0,0,1,65,4.5,1,5,239,0,25,80.7,60.3,83.9,,45.0,59.4,61.7,63.5,15,0,16,2,43,56,0,0,4,39,1,93,65,1.76,2.5,0.37,12
Isaiah Johnson,121892,HB,N TEXAS,7,37,17,3,31.0,71,0,229,0,1,17,143,148.0,7,15,251,0,15,80.3,80.6,80.0,,25.1,68.5,85.4,51.9,28,0,39,10,61,48,0,0,10,47,3,229,143,3.86,6.2,0.64,21
Greg Desrosiers Jr.,158759,HB,UMASS,12,37,14,5,67.6,207,0,306,0,4,14,206,189.1,7,9,216,0,25,66.1,82.3,82.0,,75.0,83.8,84.5,55.9,60,0,184,16,90,58,0,0,18,53,4,306,206,5.57,8.3,2.04,12
Jovantae Barnes,158085,HB,OKLAHOMA,8,37,7,3,35.0,49,0,140,0,2,7,97,56.2,4,10,261,1,16,53.6,66.2,78.5,,36.8,60.8,67.4,59.1,17,0,23,5,31,52,0,0,5,42,1,140,97,2.62,3.8,0.74,18
Rayshon Luke,158732,HB,ARIZONA,12,37,4,1,26.1,40,0,153,0,2,4,74,29.3,2,7,109,0,15,80.3,71.5,79.6,,19.9,72.9,69.8,79.2,40,0,95,4,43,42,0,0,5,41,1,153,74,2.0,4.1,2.21,20
Gabe Ervin Jr.,144996,HB,NEBRASKA,3,37,11,2,26.6,53,0,199,0,0,11,143,109.0,7,12,238,0,16,80.3,73.5,80.1,,37.0,64.3,75.1,54.8,27,0,20,2,27,61,0,0,2,39,1,199,143,3.86,5.4,0.74,21
Jeff Sims,122496,QB,NEBRASKA,5,33,11,3,43.5,100,0,202,0,0,10,116,106.5,7,12,238,6,18,19.2,37.8,48.8,34.0,,,53.9,60.0,57,2,0,0,0,86,28,4,0,33,1,230,123,3.32,6.2,,3
Dylan Hopkins,83571,QB,NEW MEXICO,11,13,7,1,8.7,19,0,56,0,0,3,26,46.2,7,6,241,2,1,72.9,66.5,57.3,66.9,,,57.7,60.1,48,3,0,0,0,261,163,24,0,13,1,219,105,2.84,5.9,,8
Jaylen Coleman,97624,HB,DUKE,7,37,2,1,9.9,15,0,152,0,0,2,108,13.6,3,7,154,0,15,80.5,66.9,79.6,,72.5,67.3,64.9,59.9,15,0,27,6,33,45,0,0,7,43,0,152,108,2.92,4.1,0.82,22
Kevin Concepcion,170362,WR,NC STATE,12,37,7,7,72.5,211,0,291,5,19,7,148,102.0,9,11,248,1,14,64.8,78.4,61.8,69.7,65.3,76.7,75.3,50.9,65,1,773,65,335,159,0,0,95,102,0,291,148,4.0,7.9,2.31,19
Blake Horvath,162555,QB,NAVY,4,32,4,2,31.0,53,0,139,0,0,2,67,13.1,4,8,237,4,17,22.0,37.0,31.0,42.9,,,46.8,60.0,29,2,0,0,0,65,32,5,0,32,0,171,83,2.24,4.6,,2
Chandler Morris,122938,QB,TCU,7,20,12,3,24.0,71,0,156,0,0,5,50,62.5,12,17,305,2,10,67.9,79.4,85.7,70.9,,54.3,83.6,60.0,32,1,0,0,1,205,140,16,0,20,3,296,111,3.08,8.2,0.0,9
KZ Adams,156690,HB,GA STATE,6,36,4,0,0.0,0,0,61,0,0,4,53,15.9,0,2,175,0,9,80.2,54.9,77.5,,78.2,52.6,55.9,58.2,6,0,3,1,28,48,0,0,2,37,0,61,53,1.47,1.7,0.11,27
Nicco Marchiol,157363,QB,W VIRGINIA,8,31,4,3,38.3,57,0,120,0,0,3,53,16.5,6,15,343,1,9,77.7,66.6,81.6,55.2,,52.9,74.0,60.1,22,0,0,0,1,130,29,5,0,31,1,149,75,2.08,4.1,0.0,7
Bryce Williams,83708,HB,MINNESOTA,4,36,4,0,0.0,0,0,123,0,0,4,86,23.9,0,7,225,0,24,80.3,74.3,78.7,,75.9,67.6,74.2,60.0,8,0,31,4,47,45,0,0,4,40,1,123,86,2.39,3.4,0.66,12
Braylon Braxton,144442,QB,TULSA,6,30,3,3,48.6,105,0,189,1,0,2,121,26.0,4,5,320,1,15,77.6,47.9,80.5,35.4,,42.0,68.6,60.0,46,0,7,1,4,86,27,5,2,31,0,216,142,4.06,6.2,1.75,13
D.Q. James,150694,HB,WYOMING,4,35,8,1,14.2,15,0,106,1,0,8,70,43.2,1,6,351,1,11,50.8,60.2,78.7,,74.6,46.9,62.0,58.1,15,0,14,2,19,43,0,0,4,37,0,106,70,2.0,3.0,0.74,24
Jahmyl Jeter,77759,HB,TEXAS ST,12,35,8,4,50.7,69,0,136,0,0,8,93,59.0,4,18,314,1,8,52.1,75.4,77.1,,82.1,56.3,73.9,59.0,22,0,9,1,12,43,0,0,1,36,6,136,93,2.66,3.9,0.75,27
Isaiah Augustave,172398,HB,ARKANSAS,5,35,10,1,12.4,25,0,202,0,0,10,150,112.8,4,9,111,0,11,80.2,74.7,78.4,,20.9,56.7,77.8,58.0,25,0,7,3,22,56,0,0,3,38,1,202,150,4.29,5.8,0.32,24
Sam Hartman,77618,QB,NOTRE DAME,12,15,4,2,24.4,54,1,58,0,0,0,22,0.0,8,10,258,5,2,39.9,78.6,78.6,78.9,,,57.3,60.1,38,2,-4,0,0,322,163,20,0,15,3,221,99,2.83,6.3,,1
Keldric Moody,156567,HB,LA TECH,8,35,5,3,40.4,61,0,151,0,3,5,122,66.4,5,8,208,0,17,80.0,67.2,79.2,,12.0,65.0,70.5,59.0,24,1,53,7,58,44,0,0,8,42,0,151,122,3.49,4.3,0.91,18
Jadarian Price,156985,HB,NOTRE DAME,12,34,10,4,45.2,75,0,166,0,3,10,124,121.6,6,9,258,0,19,56.4,78.9,80.0,,57.4,75.2,78.3,57.7,23,0,65,5,29,45,0,0,5,39,2,166,124,3.65,4.9,2.24,15
Shedro Louis,104172,HB,TULANE,8,34,8,1,15.8,16,0,101,1,1,8,78,54.3,1,4,319,0,12,80.6,61.5,79.6,,16.7,62.6,62.3,,16,0,35,4,46,34,0,0,6,38,0,101,78,2.29,3.0,0.76,20
Devontae Houston,147375,HB,UCONN,4,34,7,3,38.5,62,0,161,0,2,7,116,80.8,6,9,146,0,8,80.3,69.3,79.3,,76.8,64.9,69.9,56.7,27,0,59,4,57,45,0,0,7,38,0,161,116,3.41,4.7,1.04,24
Katin Houser,158386,QB,MICH STATE,11,27,4,0,0.0,0,0,64,0,0,3,41,16.9,3,6,223,2,7,59.0,41.3,57.3,40.4,62.2,56.8,56.1,60.0,15,2,0,0,2,183,31,7,0,27,2,95,59,1.74,2.8,0.0,7
Quincy Patterson II,77626,QB,TEMPLE,8,30,6,2,22.4,37,0,111,0,0,4,89,39.6,4,13,306,1,12,58.7,64.9,80.1,49.4,,58.8,76.4,60.2,24,1,0,0,2,74,54,4,0,30,4,165,145,4.26,4.9,0.0,11
Jordan Johnson,146076,HB,HAWAII,6,34,8,3,31.3,62,0,198,1,4,8,82,67.3,9,9,180,0,11,79.9,74.0,77.9,,63.2,70.5,74.2,57.4,28,0,54,9,28,38,0,0,10,43,0,198,82,2.41,5.8,1.93,21
Malik Hornsby,123957,QB,TEXAS ST,7,27,12,5,50.2,118,0,197,0,0,8,78,82.5,8,11,314,0,4,77.6,79.5,26.0,65.7,,59.3,77.0,60.0,31,2,2,1,3,56,38,7,1,28,6,235,108,3.18,6.9,0.67,10
Timmy McClain,144488,QB,UCF,6,19,6,3,29.3,56,0,107,0,0,3,45,37.4,7,6,323,2,3,44.8,68.4,43.3,67.8,,56.1,64.9,60.5,22,4,0,0,2,132,84,15,0,19,1,191,61,1.79,5.6,0.0,11
