player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Derrick Smith,56050,LB,W KENTUCKY,13,8,4.5,82.1,93.4,11.5,9.4,1,1,1,2.6,346,60.5,56.0,0.0,70.8,53.2,61.3,1,24,20.5,8,0,4,89.6,32,384,411,11,23,39,0,315,215,0.9,9.8
Jaylen Kelly-Powell,56057,S,AKRON,6,0,12.3,71.4,93.4,20.6,14.7,1,0,0,0.0,102,41.6,47.2,84.5,75.7,52.6,62.8,0,35,14.3,1,0,1,153.0,5,114,122,1,6,7,1,87,24,0.8,17.4
Hunter Reynolds,56060,S,UTAH ST,12,3,15.8,38.1,94.5,45.6,17.4,0,4,8,38.1,329,89.9,79.7,59.5,58.8,61.8,81.2,3,39,4.2,1,6,2,34.3,8,393,416,2,20,21,1,122,29,0.3,15.3
Cameron Ruiz,56131,CB,TEMPLE,12,1,10.2,72.2,99.1,8.5,6.1,0,0,1,5.6,306,66.9,67.5,83.2,78.9,57.8,78.0,0,19,0.0,0,1,1,110.4,13,115,116,4,7,18,1,128,82,1.2,9.8
Tavyn Jackson,56164,S,COAST CAR,11,0,19.3,44.4,98.4,23.0,10.2,0,0,2,11.1,141,63.1,62.7,85.3,70.7,57.4,50.4,2,53,15.4,2,2,0,37.5,8,189,192,1,11,18,0,164,25,0.9,20.5
Eric Coley,56200,S,SYRACUSE,6,1,7.5,50.0,89.3,24.0,12.0,0,1,1,25.0,304,62.4,67.0,78.9,54.3,74.6,68.5,0,10,33.3,1,1,0,64.6,2,50,56,0,1,4,0,20,14,0.4,10.0
Noah Daniels,56206,CB,TCU,5,0,12.9,50.0,100.0,6.8,3.4,0,0,1,12.5,305,60.6,62.1,75.2,,65.4,53.6,0,29,25.0,1,1,0,121.9,4,27,27,1,3,8,1,74,11,2.7,18.5
Christian Braswell,56207,CB,RUTGERS,12,2,8.3,58.5,98.4,11.5,6.7,0,0,10,24.4,278,87.1,86.3,85.4,86.1,71.3,71.0,3,43,4.5,1,8,3,50.7,24,299,304,7,19,41,1,218,131,0.8,9.1
Myles Jones,56220,CB,TEXAS A&M,1,0,19.0,50.0,100.0,5.0,2.5,0,0,1,25.0,312,46.0,48.0,73.9,,61.8,73.5,0,56,0.0,0,0,0,135.4,2,10,10,1,1,4,1,57,8,5.7,28.5
John Davis,56230,CB,N TEXAS,1,0,25.0,33.3,100.0,11.0,3.7,0,0,0,0.0,251,50.0,55.7,73.6,,72.7,79.3,0,38,0.0,0,0,0,81.9,1,11,11,0,2,3,0,38,4,3.5,38.0
Adrian Frye,56233,CB,TEXAS TECH,6,0,13.3,66.7,100.0,10.0,6.7,0,0,1,16.7,315,56.9,62.7,77.5,,75.1,68.3,0,54,33.3,1,1,1,149.3,4,43,43,2,2,6,2,81,18,2.0,20.3
Jordan Perryman,56240,CB,WASHINGTON,9,0,12.6,61.4,99.3,9.7,6.0,0,0,1,2.3,340,53.5,57.2,84.4,66.7,69.3,50.5,0,48,25.0,5,0,2,114.1,27,278,280,3,15,44,3,403,166,1.5,14.9
Shea Pitts,56242,LB,UCLA,3,1,-0.5,100.0,93.8,6.0,6.0,0,0,0,0.0,324,71.4,70.9,76.9,59.7,64.2,80.2,0,6,0.0,0,0,0,83.3,2,15,16,1,1,2,0,8,9,0.7,4.0
Elijah Gates,56243,S,FRESNO ST,7,1,5.6,50.0,96.5,35.2,17.6,0,0,1,10.0,169,72.7,72.2,85.4,64.0,68.6,76.4,0,14,0.0,0,1,0,96.3,5,193,200,2,12,10,1,46,10,0.3,9.2
Jay Shaw,56244,CB,WISCONSIN,12,3,11.6,52.4,100.0,13.4,7.0,0,1,8,19.0,349,65.6,64.0,84.4,,53.0,59.8,1,42,12.0,3,6,3,87.0,22,304,304,3,19,42,3,276,80,0.9,12.5
Mo Osling III,56246,S,UCLA,12,7,11.3,62.9,99.2,20.3,12.7,0,0,4,11.4,324,66.7,69.6,54.8,65.9,75.7,90.5,0,49,7.5,4,3,1,105.2,22,481,485,10,42,35,2,266,86,0.6,12.1
Armani Marsh,56292,CB,WASH STATE,11,5,7.1,68.3,95.7,9.3,6.3,0,0,4,6.3,341,77.8,75.7,88.2,70.1,66.2,71.0,1,47,8.9,4,2,1,93.4,43,424,443,17,36,63,2,460,278,1.2,10.7
Jalen Harris,56321,ED,ARIZONA,12,2,-0.8,100.0,5.9,4.8,4.8,0,0,0,0.0,109,71.1,60.6,88.1,58.9,56.9,62.0,0,15,9.1,1,0,0,95.8,4,21,357,8,8,4,0,28,31,1.5,7.0
Jose Ramirez,56323,ED,E MICHIGAN,11,1,,,1.4,,,1,0,0,,160,63.7,89.1,16.6,91.0,79.8,77.6,0,,50.0,2,0,6,0.0,0,4,291,11,1,0,0,0,0,0.0,
Cole Maxwell,56332,ED,BAYLOR,9,0,,,5.9,,,0,0,0,,118,55.6,61.9,48.4,63.2,64.2,50.0,0,,50.0,1,0,1,0.0,0,7,118,0,1,0,0,0,0,0.0,
Marcus Valdez,56333,ED,BOSTON COL,12,0,,,1.0,,,0,0,0,,121,70.9,74.5,88.0,69.2,71.6,50.1,0,,80.0,4,0,0,0.0,0,3,292,5,1,0,0,0,0,0.0,
Myles Cecil,56334,DI,VANDERBILT,10,0,,,1.7,,,0,0,0,,333,55.2,61.9,45.4,60.7,67.5,65.7,0,,0.0,0,0,1,0.0,0,2,121,1,1,0,0,0,0,0.0,
Nick Figueroa,56335,ED,USC,12,1,10.7,33.3,10.0,18.0,6.0,0,0,0,0.0,326,46.3,68.7,61.7,69.3,72.2,73.1,0,15,40.0,2,0,1,50.7,1,21,209,5,2,3,0,15,9,0.8,15.0
Andre Jones Jr.,56395,ED,LA LAFAYET,12,2,4.3,75.0,14.5,16.0,12.0,1,0,0,0.0,207,74.3,77.3,40.8,77.0,72.2,64.5,1,9,25.0,3,0,3,42.7,3,50,345,11,7,4,0,17,8,0.4,5.7
Ibrahim Kante,56423,ED,BUFFALO,12,2,,,0.6,,,0,0,0,,126,65.5,63.1,72.4,61.7,60.1,29.0,0,,25.0,1,0,1,0.0,0,2,334,4,1,0,0,0,0,0.0,
Brock Martin,56439,ED,OKLA STATE,11,2,1.5,75.0,15.1,17.3,13.0,1,0,0,0.0,262,64.1,75.9,75.2,70.1,77.1,58.6,0,23,40.0,4,0,1,89.6,3,53,350,7,4,4,0,24,17,0.5,8.0
Marcus Haynes,56441,ED,DOMINION,12,3,-0.3,83.3,14.5,8.4,7.0,1,0,1,16.7,263,61.2,59.2,29.2,63.9,57.5,38.8,0,18,33.3,3,1,4,100.7,5,44,304,4,3,6,0,49,50,1.2,9.8
TyJuan Garbutt,56473,ED,VA TECH,9,0,10.0,50.0,6.3,16.0,8.0,0,0,0,0.0,337,59.7,73.0,66.8,69.9,73.8,50.9,0,11,20.0,1,0,1,66.7,1,17,271,12,4,2,0,11,17,0.7,11.0
Zion DeBose,56476,ED,KANSAS,10,0,4.0,100.0,8.1,2.5,2.5,0,0,0,0.0,198,53.4,60.6,83.8,60.2,61.2,55.3,0,8,0.0,0,0,0,97.9,2,5,62,0,2,2,0,15,7,3.0,7.5
Victor Jones,56486,ED,AKRON,12,2,9.3,57.1,16.2,14.3,8.1,1,0,1,14.3,102,54.3,64.7,49.3,74.1,59.3,51.0,0,33,0.0,0,1,4,93.2,4,59,365,9,5,7,0,73,20,1.3,18.3
Walter Haire,56555,DI,BOWL GREEN,12,3,,,2.3,,,0,0,0,,122,61.0,65.3,83.1,70.4,57.3,47.5,1,,12.5,1,0,0,0.0,0,5,220,8,4,0,0,0,0,0.0,
Kolby Wyatt,56615,ED,HAWAII,10,1,-3.0,0.0,3.4,,3.0,0,0,0,0.0,180,69.3,67.5,85.4,55.9,71.6,66.1,0,,66.7,2,0,0,39.6,0,3,87,0,0,1,0,0,0,0.0,
Alfred Bryant,56647,ED,INDIANA,12,2,1.8,100.0,22.2,8.4,8.4,0,1,1,11.1,190,60.7,71.3,76.6,59.2,80.1,64.9,0,18,33.3,3,1,1,139.4,9,78,351,5,4,9,1,77,61,1.0,8.6
Bryce Brand,56691,ED,BOWL GREEN,12,0,7.7,66.7,12.7,10.5,7.0,0,0,1,33.3,122,63.3,71.0,88.5,69.9,67.0,38.3,0,23,50.0,1,1,0,96.5,2,22,173,0,1,3,0,28,28,1.3,14.0
DJ Johnson,56704,ED,OREGON,11,2,2.3,81.8,18.7,5.4,4.5,0,0,1,9.1,264,50.4,66.3,42.4,72.3,66.3,63.3,0,17,28.6,2,1,3,95.5,9,51,273,7,3,11,0,76,61,1.6,8.4
Damian Jackson,56747,ED,BUFFALO,12,0,10.0,100.0,16.4,16.5,16.5,0,0,0,0.0,126,60.3,54.8,67.1,57.7,51.7,46.9,0,16,40.0,2,0,1,110.4,2,36,219,2,3,2,0,21,1,0.6,10.5
Jordon Riley,56759,DI,OREGON,12,1,,,2.7,,,0,0,0,,264,64.6,56.9,57.1,58.0,55.4,82.2,0,,0.0,0,0,1,0.0,0,5,182,3,2,0,0,0,0,0.0,
Kofi Wardlow,56785,ED,CHARLOTTE,11,0,,,2.4,,,0,0,0,,136,65.6,58.5,84.1,54.0,58.9,59.7,0,,0.0,0,0,0,0.0,0,3,125,4,2,0,0,0,0,0.0,
Deslin Alexandre,56807,ED,PITTSBURGH,9,0,,,1.8,,,0,0,0,,268,64.7,67.0,39.4,66.3,64.9,78.0,0,,0.0,0,0,2,0.0,0,4,225,7,4,0,0,0,0,0.0,
Brad Johnson,56831,LB,S CAROLINA,11,0,-1.3,91.7,76.9,15.2,13.9,0,0,0,0.0,289,62.7,62.0,46.3,77.9,55.4,68.1,1,20,16.7,2,0,1,87.8,11,180,234,4,10,12,1,81,96,0.5,7.4
Zach Morton,56853,ED,AKRON,12,0,1.8,50.0,6.8,8.5,4.3,0,0,0,0.0,102,55.9,64.4,88.3,75.6,52.3,45.9,1,11,60.0,3,0,0,18.8,2,19,281,5,2,4,0,14,21,0.8,7.0
Justin Ellis,56855,ED,GA SOUTHRN,12,1,9.4,60.0,6.8,9.7,5.8,0,0,0,0.0,174,55.4,72.7,78.7,79.6,64.0,60.7,0,38,37.5,3,0,1,135.0,3,29,425,8,4,5,1,52,33,1.8,17.3
Curtis Harper,56859,DI,AKRON,12,0,,,0.9,,,0,0,0,,102,66.3,52.5,85.6,55.8,48.6,53.4,1,,0.0,0,0,0,0.0,0,3,324,3,1,0,0,0,0,0.0,
Ifeanyi Maijeh,56866,DI,RUTGERS,12,2,,,0.3,,,1,0,0,,278,62.8,65.3,53.2,64.8,64.0,44.2,0,,0.0,0,0,3,0.0,0,1,308,2,0,0,0,0,0,0.0,
Nelson Mbanasor,56883,ED,TEXAS ST,12,1,5.0,50.0,0.6,2.0,1.0,0,0,0,0.0,314,60.8,74.2,55.4,74.3,70.7,56.7,0,26,18.2,2,0,2,135.4,1,2,349,11,8,2,1,26,24,13.0,26.0
Lamonte Mcdougle,56934,DI,UTSA,12,1,,,1.4,,,0,0,0,,331,63.2,75.0,56.0,73.5,73.0,67.9,0,,0.0,0,0,1,0.0,0,2,139,2,1,0,0,0,0,0.0,
Eli Huggins,56987,DI,KANSAS ST,12,0,,,0.7,,,0,0,0,,199,79.1,78.3,40.4,72.0,79.0,41.5,0,,25.0,2,0,3,0.0,0,2,295,5,6,0,0,0,0,0.0,
Jordan Ferguson,56995,ED,MIDDLE TN,12,0,11.0,0.0,3.4,,14.0,1,0,0,0.0,224,69.4,76.9,50.4,72.5,76.4,59.7,0,,37.5,3,0,3,39.6,0,15,443,14,5,1,0,0,0,0.0,
Ja'Kerrius Wyatt,56997,DI,MIDDLE TN,12,0,,,0.9,,,0,0,0,,224,62.8,55.8,22.4,55.8,59.0,59.7,0,,50.0,2,0,4,0.0,0,3,321,1,2,0,0,0,0,0.0,
Sherman Timbs,56999,ED,MISS STATE,10,0,3.0,0.0,23.6,,13.0,0,0,0,0.0,227,69.2,55.4,84.2,58.7,49.0,27.7,0,,60.0,3,0,0,39.6,0,13,55,2,2,1,0,0,0,0.0,
Brandon Pili,57036,DI,USC,12,1,,,0.4,,,0,0,0,,326,61.0,63.5,84.7,59.0,64.9,46.9,0,,16.7,1,0,0,0.0,0,1,253,2,4,0,0,0,0,0.0,
Ravontae Holt,57042,DI,AKRON,8,1,-6.0,0.0,0.5,,1.0,0,0,0,0.0,102,60.2,59.8,62.2,60.6,58.9,39.1,0,,50.0,1,0,1,39.6,0,1,214,0,0,1,0,0,0,0.0,
C.J. Jones,57426,S,W KENTUCKY,9,0,6.1,87.5,77.1,7.9,6.9,0,1,1,6.3,346,49.0,60.7,85.3,61.1,88.2,32.4,0,25,58.3,7,1,0,124.0,14,118,153,1,5,16,1,140,76,1.3,10.0
Kyle Harrell,57437,ED,UAB,10,0,,,13.1,,,0,0,0,,321,71.1,67.1,88.0,65.5,59.9,58.1,0,,50.0,1,0,0,0.0,0,22,168,4,1,0,0,0,0,0.0,
Bubba Arslanian,57671,LB,AKRON,12,10,6.2,87.5,85.7,17.3,15.1,0,0,1,6.3,102,59.8,68.4,84.9,74.6,67.9,81.1,1,42,3.8,1,1,0,113.5,14,257,300,4,15,16,1,253,164,1.0,18.1
Vandarius Cowan,57677,ED,MARYLAND,11,0,2.3,66.7,20.0,9.5,6.3,1,0,0,0.0,215,52.9,64.2,21.7,64.6,70.0,54.0,0,18,50.0,1,0,2,95.1,2,24,120,2,1,3,0,27,22,1.4,13.5
Rourke Freeburg,57694,LB,TOLEDO,5,0,3.3,100.0,95.0,4.8,4.8,0,0,0,0.0,316,46.9,58.5,73.9,60.0,66.8,58.8,0,25,33.3,1,0,0,115.6,4,19,20,0,2,4,0,47,34,2.5,11.8
Kyle Soelle,57702,LB,ARIZONA ST,11,9,4.2,70.3,92.9,13.8,9.7,0,0,2,5.4,110,66.1,57.3,83.9,53.5,51.3,74.1,2,42,7.1,3,2,0,79.9,26,377,406,9,30,37,1,291,226,0.8,11.2
Kyrei Fisher-Morris,57709,LB,OREGON ST,12,6,5.0,65.9,86.7,9.4,6.2,0,2,5,11.4,265,60.0,59.7,84.4,51.9,61.2,58.8,1,40,18.8,6,4,0,75.1,29,287,331,7,20,44,0,291,176,1.1,10.0
Kieren Douglas,57719,LB,PURDUE,12,1,3.3,71.4,82.3,14.6,10.4,0,0,0,0.0,273,53.7,55.0,35.8,53.3,59.8,82.0,1,17,11.1,1,0,2,83.3,10,158,192,0,7,14,1,93,89,0.6,9.3
Bryson Jackson,57738,LB,BAYLOR,12,2,6.0,100.0,30.3,10.5,10.5,0,0,0,0.0,118,77.5,72.7,86.6,70.8,57.5,56.3,0,12,10.0,1,0,0,107.3,4,43,142,7,7,4,0,39,15,0.9,9.8
Ezekiel Noa,57750,LB,BOISE ST,8,2,3.0,62.5,81.9,26.8,16.8,0,0,1,12.5,120,83.4,85.0,82.4,77.5,76.0,90.3,1,29,7.7,1,1,0,45.8,5,140,171,12,10,8,0,60,52,0.4,12.0
Jerry Roberts,57759,LB,ARIZONA,12,8,3.6,80.6,85.3,11.0,8.8,0,0,1,2.8,109,33.3,35.4,56.5,56.6,37.3,36.8,0,36,27.8,10,1,2,131.8,29,332,389,5,18,36,3,323,230,1.0,11.1
Chris Ojoh,57804,LB,NEW MEX ST,12,5,5.0,73.5,74.8,9.7,7.1,0,1,3,8.8,242,77.3,76.2,2.6,71.0,72.9,71.3,0,47,10.3,4,3,4,86.3,25,249,333,24,30,34,0,187,110,0.8,7.5
Ventrell Miller,57809,LB,FLORIDA,11,5,5.1,74.1,85.2,12.6,9.3,0,1,2,7.4,163,56.6,68.4,44.9,65.9,74.0,49.9,0,31,22.2,6,2,1,125.8,20,264,310,7,16,27,2,242,159,1.0,12.1
Leonard Warner III,57826,ED,FLORIDA ST,12,0,-1.0,100.0,6.1,8.0,8.0,0,0,0,0.0,167,69.0,76.2,86.1,64.2,78.6,58.3,0,2,33.3,1,0,0,79.2,1,8,132,3,2,1,0,2,3,0.3,2.0
Jaden Hunter,57837,LB,W KENTUCKY,12,0,2.2,85.7,72.4,10.8,9.3,0,0,0,0.0,346,57.8,53.0,86.6,60.5,48.5,67.1,0,13,9.1,1,0,0,113.7,12,142,196,4,10,14,1,78,47,0.6,6.5
Robert Beal Jr.,57840,ED,GEORGIA,12,3,2.1,75.0,18.3,7.2,5.4,0,0,0,0.0,173,64.1,65.3,64.7,67.3,59.9,51.7,0,27,0.0,0,0,1,89.6,6,44,241,2,3,8,0,48,60,1.1,8.0
O'Rien Vance,57881,LB,IOWA STATE,12,6,5.0,70.0,67.6,30.0,21.0,0,0,0,0.0,193,51.3,70.7,90.8,56.0,82.1,60.6,0,36,35.7,5,0,0,95.0,7,227,336,5,3,10,0,83,45,0.4,11.9
Diamonte Tucker-Dorsey,57885,LB,TEXAS,12,0,4.2,80.0,90.6,15.0,12.0,0,0,2,20.0,311,59.8,59.4,7.7,65.1,59.6,74.7,0,19,25.0,2,0,1,130.0,8,126,139,7,6,10,1,72,68,0.6,9.0
Isaac Ukwu,57888,ED,JAMES MAD,11,0,5.8,50.0,10.1,15.0,7.5,0,0,1,25.0,197,66.1,79.3,88.1,80.6,70.0,70.0,0,6,50.0,2,1,0,56.3,2,32,318,8,2,4,0,9,0,0.3,4.5
Jordan Wright,57907,ED,KENTUCKY,11,4,5.1,96.0,48.5,5.8,5.6,2,0,1,4.0,202,54.2,60.1,16.4,64.8,65.1,70.1,1,35,15.0,3,1,4,94.2,24,146,301,11,13,25,0,265,158,1.9,11.0
Tralon Thomas,57933,LB,LA MONROE,2,0,,,40.0,,,0,0,0,,209,60.4,69.6,75.8,56.6,71.9,54.0,0,,,0,0,0,0.0,0,2,5,0,0,0,0,0,0,0.0,
Tyler Taylor,57943,LB,UAB,11,5,2.2,86.7,92.1,10.4,9.0,0,0,0,0.0,321,57.4,61.7,81.6,65.3,62.9,67.6,1,42,15.4,4,0,0,116.4,26,281,305,8,17,30,2,298,235,1.1,11.5
Ace Eley,57955,LB,GA TECH,12,5,1.5,76.9,71.7,15.1,11.6,0,0,1,3.8,176,57.2,63.3,64.0,65.2,64.0,57.5,0,31,17.6,6,1,1,102.6,20,325,453,13,23,26,1,147,143,0.5,7.4
Waynmon Steed Jr.,57964,LB,MIAMI FL,5,0,0.0,66.7,96.0,11.5,7.7,0,0,1,16.7,220,59.3,54.4,78.0,57.7,50.1,55.9,0,25,33.3,1,1,0,129.2,4,48,50,0,2,6,1,46,58,1.0,11.5
Bradley Jennings Jr.,57965,LB,INDIANA,11,3,6.2,71.4,76.8,13.8,9.9,0,0,4,28.6,190,66.8,67.9,83.8,62.2,66.1,51.9,0,17,8.3,1,4,0,115.8,10,142,185,2,8,14,1,102,52,0.7,10.2
Momo Sanogo,57986,LB,LOUISVILLE,12,2,6.0,76.2,68.5,14.5,11.0,0,0,0,0.0,210,33.0,65.9,84.5,64.4,82.4,79.4,0,27,15.4,2,0,0,114.2,16,243,355,6,9,21,1,165,111,0.7,10.3
Joe Britton,57991,LB,ARK STATE,3,0,1.8,80.0,81.3,6.5,5.2,0,0,0,0.0,113,31.1,39.2,72.6,64.9,51.6,36.9,0,15,33.3,1,0,0,135.4,4,26,32,1,2,5,1,35,37,1.3,8.8
Jairan Parker,57992,S,COAST CAR,11,1,5.8,82.4,85.3,12.7,10.5,0,0,0,0.0,141,65.5,66.1,86.2,59.3,67.8,65.5,0,22,6.7,1,0,0,113.0,14,186,218,5,13,17,1,109,68,0.6,7.8
Pepe Tanuvasa,58020,LB,BYU,12,2,6.5,80.0,82.9,15.1,12.1,0,0,2,20.0,128,62.3,63.1,83.4,63.6,61.5,71.6,0,36,12.5,1,1,0,117.9,8,126,152,1,5,10,0,123,60,1.0,15.4
Guy Thomas,58021,ED,COLORADO,11,2,0.6,100.0,6.8,2.4,2.4,0,0,0,0.0,143,58.4,54.9,44.9,54.8,57.3,46.2,0,10,28.6,2,0,2,92.5,5,12,176,3,3,5,0,31,28,2.6,6.2
Willie Hampton,58024,LB,BUFFALO,2,0,,,100.0,,,0,0,0,,126,62.4,66.8,72.5,,66.3,80.2,0,,,0,0,0,0.0,0,8,8,0,0,0,0,0,0,0.0,
Trevor Brohard,58042,LB,NEW MEX ST,12,4,5.9,78.9,79.5,15.4,12.2,0,0,1,5.3,242,47.4,56.3,55.0,62.5,62.7,72.3,0,32,10.0,2,1,1,152.6,15,237,298,4,14,19,2,232,143,1.0,15.5
Malik Robinson,58044,LB,HOUSTON,2,2,4.2,83.3,92.7,17.2,14.3,0,0,0,0.0,182,61.1,53.1,0.0,68.8,41.3,45.3,0,14,14.3,1,0,1,97.2,5,89,96,1,4,6,0,44,36,0.5,8.8
Isaiah Moore,58049,LB,NC STATE,12,3,4.7,77.8,71.6,17.4,13.5,0,0,2,11.1,248,46.4,80.3,86.6,67.2,93.0,67.7,0,35,21.1,4,2,0,108.1,14,257,359,11,12,18,0,179,113,0.7,12.8
Michael Kennedy,58072,ED,N ILLINOIS,12,0,7.0,0.0,16.3,,31.0,0,0,0,0.0,254,58.5,69.6,30.8,71.9,69.1,66.7,0,,16.7,1,0,2,39.6,0,31,190,6,5,1,0,0,0,0.0,
Chris Kolarevic,58077,LB,NEBRASKA,11,2,4.1,70.6,91.5,10.3,7.2,0,0,1,5.9,238,59.3,56.3,82.7,57.0,51.9,62.6,1,15,18.2,2,0,0,57.0,12,130,142,1,7,17,0,84,56,0.7,7.0
Isaac Slade-Matautia,58108,LB,SMU,11,3,3.2,64.7,76.6,19.3,12.5,0,0,0,0.0,287,51.3,61.0,52.1,73.4,62.4,57.6,1,29,11.1,1,0,1,75.4,11,223,291,4,5,17,1,99,116,0.5,9.0
Cam Bright,58115,LB,WASHINGTON,12,5,5.4,72.7,89.2,13.7,10.0,0,0,1,4.5,340,49.6,45.9,85.2,58.8,44.0,76.1,1,34,14.3,3,0,0,117.4,16,240,269,8,13,22,3,180,92,0.8,11.3
CJ Onyechi,58123,ED,COLO STATE,12,0,7.0,100.0,4.2,13.0,13.0,0,0,0,0.0,144,67.3,87.7,43.0,89.3,80.4,67.9,0,13,22.2,2,0,3,118.8,1,13,307,9,7,1,0,13,6,1.0,13.0
Caden McDonald,58128,ED,S DIEGO ST,12,4,2.4,72.2,45.6,11.7,8.4,0,0,0,0.0,284,68.1,61.6,71.6,64.1,54.1,53.6,1,20,23.1,3,0,1,64.6,13,154,338,6,6,18,0,110,87,0.7,8.5
Seyddrick Lakalaka,58130,LB,S DIEGO ST,12,4,1.9,68.2,62.9,10.1,6.9,0,0,1,4.5,284,66.7,54.9,85.4,58.5,42.9,48.3,0,25,19.0,4,1,0,80.7,15,156,248,6,13,22,0,115,94,0.8,7.7
Sherrod Greene,58141,LB,S CAROLINA,11,5,1.8,80.8,83.0,11.7,9.4,0,0,1,3.8,289,51.2,52.9,83.9,63.4,52.7,70.5,1,35,5.3,1,1,0,93.6,21,269,324,8,13,26,1,188,140,0.8,9.0
Santrell Latham,58158,LB,SO MISS,12,2,2.5,81.3,82.4,8.7,7.0,0,0,1,3.1,296,64.4,77.0,81.6,90.6,75.3,69.4,0,33,18.2,6,1,0,107.2,26,239,290,20,25,32,1,231,175,1.0,8.9
London Harris,58192,LB,TEXAS ST,12,7,2.8,90.0,83.2,9.8,8.8,0,0,1,2.5,314,52.6,67.3,47.3,73.5,76.7,55.0,0,41,18.4,7,1,2,122.5,36,362,435,13,24,40,2,376,295,1.1,10.4
Carlton Martial,58199,LB,TROY,10,4,4.2,71.4,92.6,19.3,13.8,0,1,2,9.5,318,68.0,79.6,51.4,64.6,85.4,70.1,1,22,11.5,3,2,1,69.3,15,299,323,9,19,21,0,139,114,0.5,9.3
Monty Montgomery,58203,LB,LOUISVILLE,12,4,3.7,68.2,69.3,13.6,9.3,1,2,2,9.1,210,63.1,62.6,0.0,76.3,57.8,42.0,2,55,33.3,6,1,4,63.3,15,214,309,10,8,22,1,143,136,0.7,9.5
Kristopher Moll,58205,LB,WASHINGTON,11,1,1.7,72.7,87.0,14.4,10.5,0,0,0,0.0,340,63.1,55.8,80.3,50.3,51.3,40.4,0,13,25.0,3,0,0,78.6,8,120,138,3,8,11,0,42,32,0.4,5.3
Rahyme Johnson,58225,LB,S JOSE ST,11,1,9.1,57.1,100.0,11.8,6.7,0,0,1,14.3,285,63.5,61.3,0.0,71.0,57.7,83.1,1,14,0.0,0,1,1,28.6,4,50,50,2,2,7,0,31,7,0.7,7.8
Hunter Echols,58237,ED,ARIZONA,12,4,2.9,100.0,22.9,10.3,10.3,0,0,1,14.3,109,67.6,67.4,7.5,77.5,60.8,57.7,0,31,25.0,5,1,6,149.1,7,78,341,6,11,7,1,72,52,1.0,10.3
Dimitri Moore,58261,ED,TEXAS TECH,8,1,17.0,0.0,54.0,,33.0,0,0,0,0.0,315,51.4,54.7,83.6,54.1,60.0,57.4,0,,33.3,1,0,0,39.6,0,34,63,1,1,1,0,0,0,0.0,
Michael Owusu,58262,ED,VANDERBILT,12,0,6.4,100.0,19.2,6.0,6.0,0,0,0,0.0,333,47.0,52.8,23.2,55.5,59.9,75.6,0,23,28.6,2,0,4,111.3,7,42,219,2,5,7,0,75,30,1.8,10.7
Jaylen Griffin,58270,ED,VA TECH,11,1,-1.5,50.0,2.8,7.0,3.5,1,0,0,0.0,337,63.9,64.0,29.1,64.6,64.1,67.3,0,4,0.0,0,0,3,56.3,1,7,247,4,3,2,0,4,8,0.6,4.0
Juwuan Jones,58290,ED,W KENTUCKY,13,3,-6.0,100.0,1.1,3.0,3.0,0,0,0,0.0,346,67.6,60.1,73.3,53.5,63.2,65.8,1,2,11.1,1,0,1,39.6,1,4,348,3,5,1,0,2,8,0.7,2.0
Corvin Moment,58294,LB,W MICHIGAN,12,2,2.8,83.3,43.6,17.7,14.8,0,0,0,0.0,347,64.1,83.6,64.1,69.7,85.4,79.6,0,18,21.4,3,0,1,88.2,10,184,422,8,9,12,0,62,39,0.4,6.2
Izayah Green-May,58302,ED,N ILLINOIS,12,2,1.0,80.0,12.6,9.3,7.4,0,0,0,0.0,254,66.0,69.6,72.9,66.8,67.7,34.6,0,14,14.3,1,0,1,95.8,4,41,326,6,4,5,0,35,29,0.9,8.8
Steven Williams,60511,LB,DOMINION,8,1,4.7,57.1,81.6,28.8,16.4,0,0,0,0.0,263,68.1,66.4,35.4,68.0,63.3,48.1,1,11,25.0,2,0,1,25.6,4,120,147,5,5,7,0,26,18,0.2,6.5
Tyreque Jones,60638,S,BOISE ST,11,0,8.8,66.7,97.0,10.3,6.9,0,0,2,5.6,120,60.6,64.5,53.3,47.7,73.7,28.3,1,75,33.3,5,2,1,110.9,24,261,269,4,10,36,3,320,149,1.3,13.3
Daniel Scott,60640,S,CAL,12,5,6.9,75.9,98.4,11.6,8.8,0,0,4,7.4,130,69.4,66.8,88.1,61.4,59.4,59.2,3,47,17.3,9,4,0,90.9,41,491,499,8,38,54,3,391,170,0.8,9.5
Lummie Young IV,60642,S,TULANE,12,4,7.0,66.7,98.4,13.5,9.0,0,1,2,6.1,319,70.8,68.5,87.6,72.0,58.6,52.2,1,35,20.0,6,2,0,95.1,22,305,310,6,20,33,2,237,118,0.8,10.8
Marquis Waters,60646,S,TEXAS TECH,12,3,3.1,77.4,79.6,8.0,6.2,0,0,1,1.9,315,67.3,77.1,68.9,73.2,90.0,76.4,0,35,11.5,3,1,3,100.2,41,344,432,11,20,53,1,348,311,1.1,8.5
